Generation	Pmean	PmeanRes	PmeanUnres	MeanP0	StdevP0	MeanInfo	Pmean	PmeanRes	PmeanUnres	MeanP0	StdevP0	MeanInfo	Pmean	PmeanRes	PmeanUnres	MeanP0	StdevP0	MeanInfo
39800	0.3275	-nan	0.3275	0.325416	0.0325755	0	0.3255	-nan	0.3255	0.32394	0.0519211	0	0.3444	-nan	0.3444	0.338717	0.0190313	0
39900	0.3432	-nan	0.3432	0.338538	0.0324123	0	0.337	-nan	0.337	0.330049	0.0427629	0	0.326	-nan	0.326	0.327669	0.0264025	0
40000	0.3346	-nan	0.3346	0.334296	0.032044	0	0.33	-nan	0.33	0.330151	0.0355301	0	0.3258	-nan	0.3258	0.316345	0.0258932	0
40100	0.3381	-nan	0.3381	0.337401	0.0368641	0	0.3082	-nan	0.3082	0.311241	0.0397092	0	0.2997	-nan	0.2997	0.310395	0.0170844	0
40200	0.326	-nan	0.326	0.325448	0.037163	0	0.2988	-nan	0.2988	0.294337	0.0257117	0	0.3105	-nan	0.3105	0.302645	0.0114657	0
40300	0.32	-nan	0.32	0.315264	0.0318413	0	0.2937	-nan	0.2937	0.300295	0.0240101	0	0.3051	-nan	0.3051	0.304848	0.00961566	0
40400	0.3028	-nan	0.3028	0.305798	0.0298036	0	0.304	-nan	0.304	0.303037	0.0286541	0	0.3012	-nan	0.3012	0.299695	0.0139096	0
40500	0.3106	-nan	0.3106	0.315258	0.0205046	0	0.3296	-nan	0.3296	0.321892	0.0268144	0	0.3202	-nan	0.3202	0.313142	0.0213407	0
40600	0.3193	-nan	0.3193	0.32263	0.0175895	0	0.3355	-nan	0.3355	0.329842	0.0383731	0	0.3058	-nan	0.3058	0.303335	0.0198181	0
40700	0.3189	-nan	0.3189	0.325209	0.0188282	0	0.3303	-nan	0.3303	0.327667	0.0391704	0	0.3109	-nan	0.3109	0.31744	0.0252843	0
40800	0.3365	-nan	0.3365	0.332241	0.0157894	0	0.33	-nan	0.33	0.32594	0.034035	0	0.327	-nan	0.327	0.324442	0.0323497	0
40900	0.3298	-nan	0.3298	0.326989	0.0161285	0	0.3149	-nan	0.3149	0.316904	0.0344095	0	0.3215	-nan	0.3215	0.326681	0.0311708	0
41000	0.341	-nan	0.341	0.332904	0.0175233	0	0.3411	-nan	0.3411	0.342123	0.0272445	0	0.333	-nan	0.333	0.328009	0.036166	0
41100	0.3348	-nan	0.3348	0.333794	0.0233178	0	0.3481	-nan	0.3481	0.346487	0.0294729	0	0.3183	-nan	0.3183	0.315043	0.032349	0
41200	0.3154	-nan	0.3154	0.325995	0.0263452	0	0.3346	-nan	0.3346	0.329498	0.0475469	0	0.3171	-nan	0.3171	0.31196	0.0410351	0
41300	0.3387	-nan	0.3387	0.33393	0.0316351	0	0.3025	-nan	0.3025	0.312016	0.0477029	0	0.3387	-nan	0.3387	0.338056	0.0529577	0
41400	0.334	-nan	0.334	0.32573	0.0302995	0	0.3296	-nan	0.3296	0.32831	0.0494177	0	0.3506	-nan	0.3506	0.344719	0.0566049	0
41500	0.3344	-nan	0.3344	0.34272	0.0243827	0	0.3543	-nan	0.3543	0.35457	0.0242792	0	0.3185	-nan	0.3185	0.322862	0.0606952	0
41600	0.3189	-nan	0.3189	0.331474	0.0304909	0	0.3594	-nan	0.3594	0.357023	0.0365162	0	0.3232	-nan	0.3232	0.325916	0.0603735	0
41700	0.3387	-nan	0.3387	0.34505	0.0268939	0	0.3635	-nan	0.3635	0.359746	0.034452	0	0.315	-nan	0.315	0.316014	0.0616357	0
41800	0.3304	-nan	0.3304	0.336826	0.0256889	0	0.3483	-nan	0.3483	0.353251	0.0453084	0	0.3073	-nan	0.3073	0.319766	0.066249	0
41900	0.326	-nan	0.326	0.32935	0.0281788	0	0.356	-nan	0.356	0.35553	0.0424767	0	0.3253	-nan	0.3253	0.32406	0.0621482	0
42000	0.3412	-nan	0.3412	0.335178	0.038047	0	0.3397	-nan	0.3397	0.339827	0.0411307	0	0.3373	-nan	0.3373	0.338023	0.0717734	0
42100	0.3357	-nan	0.3357	0.329826	0.0482651	0	0.3465	-nan	0.3465	0.336085	0.0510111	0	0.3551	-nan	0.3551	0.352518	0.0667021	0
42200	0.3451	-nan	0.3451	0.352319	0.046936	0	0.3374	-nan	0.3374	0.341535	0.0530916	0	0.3677	-nan	0.3677	0.365459	0.0496965	0
42300	0.344	-nan	0.344	0.345319	0.055332	0	0.3568	-nan	0.3568	0.355595	0.0282504	0	0.3754	-nan	0.3754	0.373842	0.0398083	0
42400	0.3217	-nan	0.3217	0.32188	0.0643939	0	0.3672	-nan	0.3672	0.366503	0.0201722	0	0.3726	-nan	0.3726	0.373589	0.0320265	0
42500	0.3144	-nan	0.3144	0.315676	0.0655569	0	0.3618	-nan	0.3618	0.362833	0.0280861	0	0.3641	-nan	0.3641	0.363257	0.036838	0
42600	0.3204	-nan	0.3204	0.320323	0.0667226	0	0.3578	-nan	0.3578	0.360887	0.0157784	0	0.3656	-nan	0.3656	0.362537	0.0330486	0
42700	0.3409	-nan	0.3409	0.338412	0.0761026	0	0.3538	-nan	0.3538	0.355885	0.0171743	0	0.3829	-nan	0.3829	0.375723	0.04075	0
42800	0.3485	-nan	0.3485	0.349507	0.0743658	0	0.3544	-nan	0.3544	0.353606	0.0166494	0	0.3854	-nan	0.3854	0.387638	0.0348032	0
42900	0.3634	-nan	0.3634	0.368714	0.0635971	0	0.3499	-nan	0.3499	0.349644	0.0140283	0	0.4002	-nan	0.4002	0.402778	0.0296088	0
43000	0.3671	-nan	0.3671	0.357912	0.070533	0	0.3436	-nan	0.3436	0.341609	0.0138292	0	0.4089	-nan	0.4089	0.409531	0.0150301	0
43100	0.3474	-nan	0.3474	0.348211	0.0694824	0	0.3384	-nan	0.3384	0.345799	0.0145817	0	0.4013	-nan	0.4013	0.405944	0.0133698	0
43200	0.3308	-nan	0.3308	0.336053	0.0688615	0	0.3488	-nan	0.3488	0.345936	0.0162616	0	0.4168	-nan	0.4168	0.406974	0.0208194	0
43300	0.326	-nan	0.326	0.32934	0.0544958	0	0.3581	-nan	0.3581	0.355702	0.0196112	0	0.4026	-nan	0.4026	0.399689	0.0308564	0
43400	0.3354	-nan	0.3354	0.329111	0.0518171	0	0.3601	-nan	0.3601	0.361683	0.0187488	0	0.3874	-nan	0.3874	0.382985	0.0418642	0
43500	0.3281	-nan	0.3281	0.318278	0.0624039	0	0.3736	-nan	0.3736	0.375746	0.0189152	0	0.3782	-nan	0.3782	0.379913	0.039843	0
43600	0.2967	-nan	0.2967	0.308439	0.0534988	0	0.3565	-nan	0.3565	0.36868	0.0227994	0	0.3796	-nan	0.3796	0.379786	0.033344	0
43700	0.3289	-nan	0.3289	0.328996	0.0448686	0	0.3468	-nan	0.3468	0.355299	0.0187481	0	0.3812	-nan	0.3812	0.377873	0.0261526	0
43800	0.3436	-nan	0.3436	0.338884	0.0380105	0	0.3587	-nan	0.3587	0.353797	0.0124149	0	0.3777	-nan	0.3777	0.374373	0.0358547	0
43900	0.3454	-nan	0.3454	0.341302	0.0419021	0	0.3515	-nan	0.3515	0.355043	0.0130905	0	0.3577	-nan	0.3577	0.35753	0.0413609	0
44000	0.3315	-nan	0.3315	0.338371	0.0397552	0	0.3592	-nan	0.3592	0.358535	0.0159008	0	0.3575	-nan	0.3575	0.35774	0.0438013	0
44100	0.3486	-nan	0.3486	0.348696	0.0356153	0	0.3571	-nan	0.3571	0.355634	0.0189393	0	0.3652	-nan	0.3652	0.3647	0.035027	0
44200	0.3489	-nan	0.3489	0.351589	0.0127439	0	0.345	-nan	0.345	0.351201	0.0206465	0	0.3542	-nan	0.3542	0.356898	0.036811	0
44300	0.3488	-nan	0.3488	0.348294	0.0115918	0	0.3645	-nan	0.3645	0.360309	0.0266384	0	0.3607	-nan	0.3607	0.358383	0.0353019	0
44400	0.3547	-nan	0.3547	0.344723	0.0141542	0	0.3404	-nan	0.3404	0.347836	0.0257274	0	0.3573	-nan	0.3573	0.360155	0.0336204	0
44500	0.3422	-nan	0.3422	0.342191	0.011544	0	0.3496	-nan	0.3496	0.348104	0.0284419	0	0.3699	-nan	0.3699	0.365289	0.040605	0
44600	0.3469	-nan	0.3469	0.346563	0.0182396	0	0.3602	-nan	0.3602	0.362556	0.0313148	0	0.3397	-nan	0.3397	0.342958	0.0400136	0
44700	0.3384	-nan	0.3384	0.345196	0.0129394	0	0.3609	-nan	0.3609	0.354913	0.0220918	0	0.332	-nan	0.332	0.334419	0.0373098	0
44800	0.344	-nan	0.344	0.345058	0.0151376	0	0.352	-nan	0.352	0.358199	0.0253734	0	0.3272	-nan	0.3272	0.329153	0.0339912	0
44900	0.3381	-nan	0.3381	0.341562	0.0205404	0	0.3454	-nan	0.3454	0.34922	0.0281503	0	0.3449	-nan	0.3449	0.348078	0.0488778	0
45000	0.3361	-nan	0.3361	0.335151	0.0209683	0	0.3481	-nan	0.3481	0.341593	0.0358598	0	0.3331	-nan	0.3331	0.338136	0.0468442	0
45100	0.3439	-nan	0.3439	0.344777	0.0194103	0	0.3492	-nan	0.3492	0.343516	0.0312645	0	0.3221	-nan	0.3221	0.320775	0.039741	0
45200	0.3448	-nan	0.3448	0.347843	0.0175745	0	0.328	-nan	0.328	0.331345	0.0318632	0	0.3197	-nan	0.3197	0.317702	0.0371081	0
45300	0.3494	-nan	0.3494	0.351762	0.0178932	0	0.3378	-nan	0.3378	0.329786	0.0213039	0	0.3292	-nan	0.3292	0.323572	0.0446391	0
45400	0.3464	-nan	0.3464	0.35253	0.0180832	0	0.3266	-nan	0.3266	0.321014	0.0262913	0	0.3392	-nan	0.3392	0.337242	0.0399686	0
45500	0.3452	-nan	0.3452	0.353049	0.0209222	0	0.3164	-nan	0.3164	0.312992	0.0272395	0	0.3367	-nan	0.3367	0.33635	0.0440817	0
45600	0.357	-nan	0.357	0.355734	0.021012	0	0.3103	-nan	0.3103	0.316966	0.0299965	0	0.3509	-nan	0.3509	0.349378	0.0494311	0
45700	0.3656	-nan	0.3656	0.359135	0.0203337	0	0.315	-nan	0.315	0.315607	0.0332625	0	0.3543	-nan	0.3543	0.356472	0.041302	0
45800	0.3439	-nan	0.3439	0.353201	0.0207115	0	0.3346	-nan	0.3346	0.326332	0.0388832	0	0.3461	-nan	0.3461	0.342118	0.0399423	0
45900	0.3495	-nan	0.3495	0.349677	0.0276401	0	0.3228	-nan	0.3228	0.324639	0.0303559	0	0.3547	-nan	0.3547	0.351903	0.0361333	0
46000	0.3374	-nan	0.3374	0.340171	0.0304374	0	0.3139	-nan	0.3139	0.316221	0.0277381	0	0.3252	-nan	0.3252	0.32345	0.0362211	0
46100	0.3677	-nan	0.3677	0.356806	0.0203862	0	0.3252	-nan	0.3252	0.315728	0.0220412	0	0.3177	-nan	0.3177	0.318208	0.040078	0
46200	0.3627	-nan	0.3627	0.364752	0.0161472	0	0.317	-nan	0.317	0.314331	0.0215959	0	0.3553	-nan	0.3553	0.357038	0.0388931	0
46300	0.366	-nan	0.366	0.361304	0.0192002	0	0.3216	-nan	0.3216	0.32121	0.0215518	0	0.3395	-nan	0.3395	0.336736	0.0404666	0
46400	0.3673	-nan	0.3673	0.362448	0.0199451	0	0.3405	-nan	0.3405	0.335395	0.023526	0	0.3295	-nan	0.3295	0.329122	0.0364656	0
46500	0.3549	-nan	0.3549	0.356265	0.0202522	0	0.3218	-nan	0.3218	0.326453	0.021415	0	0.3243	-nan	0.3243	0.329328	0.0385494	0
46600	0.3495	-nan	0.3495	0.354936	0.0211423	0	0.3325	-nan	0.3325	0.331014	0.02711	0	0.3618	-nan	0.3618	0.356116	0.027787	0
46700	0.3498	-nan	0.3498	0.356637	0.0202748	0	0.3382	-nan	0.3382	0.33043	0.02941	0	0.363	-nan	0.363	0.363481	0.0227355	0
46800	0.346	-nan	0.346	0.353568	0.0189711	0	0.3236	-nan	0.3236	0.320073	0.0352343	0	0.3534	-nan	0.3534	0.3634	0.0177095	0
46900	0.3497	-nan	0.3497	0.355381	0.0252937	0	0.3445	-nan	0.3445	0.343987	0.0322992	0	0.3598	-nan	0.3598	0.355538	0.0237065	0
47000	0.3627	-nan	0.3627	0.366483	0.0262597	0	0.3427	-nan	0.3427	0.340236	0.0404969	0	0.3501	-nan	0.3501	0.353387	0.0281225	0
47100	0.365	-nan	0.365	0.363616	0.0293053	0	0.3386	-nan	0.3386	0.332358	0.0398469	0	0.3528	-nan	0.3528	0.350666	0.030149	0
47200	0.3664	-nan	0.3664	0.366084	0.0297093	0	0.3183	-nan	0.3183	0.321025	0.0451347	0	0.3456	-nan	0.3456	0.339836	0.0362925	0
47300	0.3559	-nan	0.3559	0.360061	0.0287959	0	0.3127	-nan	0.3127	0.312492	0.0453564	0	0.3581	-nan	0.3581	0.356035	0.0475874	0
47400	0.342	-nan	0.342	0.342687	0.0265065	0	0.3089	-nan	0.3089	0.306092	0.0443147	0	0.3624	-nan	0.3624	0.35723	0.0491412	0
47500	0.3482	-nan	0.3482	0.344988	0.0187034	0	0.3091	-nan	0.3091	0.311459	0.0442746	0	0.3452	-nan	0.3452	0.345636	0.0386047	0
47600	0.3372	-nan	0.3372	0.342003	0.0189864	0	0.3134	-nan	0.3134	0.313802	0.0437895	0	0.3501	-nan	0.3501	0.355101	0.0276465	0
47700	0.3416	-nan	0.3416	0.339758	0.0156282	0	0.3187	-nan	0.3187	0.314078	0.0419374	0	0.3527	-nan	0.3527	0.349367	0.0347245	0
47800	0.3344	-nan	0.3344	0.336277	0.0118139	0	0.3329	-nan	0.3329	0.33072	0.0368868	0	0.3334	-nan	0.3334	0.334771	0.045554	0
47900	0.3424	-nan	0.3424	0.337975	0.0151513	0	0.3398	-nan	0.3398	0.336145	0.0206623	0	0.36	-nan	0.36	0.356333	0.0442479	0
48000	0.3354	-nan	0.3354	0.334566	0.0148714	0	0.3389	-nan	0.3389	0.33464	0.0202473	0	0.3548	-nan	0.3548	0.357646	0.0549736	0
48100	0.343	-nan	0.343	0.338027	0.0185261	0	0.3239	-nan	0.3239	0.330597	0.0199282	0	0.3358	-nan	0.3358	0.332967	0.0470663	0
48200	0.3313	-nan	0.3313	0.335118	0.018452	0	0.3308	-nan	0.3308	0.334614	0.020135	0	0.3425	-nan	0.3425	0.339501	0.0506988	0
48300	0.3347	-nan	0.3347	0.333981	0.0191495	0	0.3531	-nan	0.3531	0.353037	0.0218602	0	0.3371	-nan	0.3371	0.326639	0.0479938	0
48400	0.3395	-nan	0.3395	0.333838	0.0196758	0	0.3453	-nan	0.3453	0.343433	0.0194515	0	0.321	-nan	0.321	0.327431	0.0509824	0
48500	0.3278	-nan	0.3278	0.324306	0.0287441	0	0.3476	-nan	0.3476	0.344108	0.0241307	0	0.3251	-nan	0.3251	0.330354	0.0508054	0
48600	0.3199	-nan	0.3199	0.327232	0.0292779	0	0.3516	-nan	0.3516	0.351006	0.0262532	0	0.3299	-nan	0.3299	0.336891	0.0599533	0
48700	0.3246	-nan	0.3246	0.334145	0.0164411	0	0.3458	-nan	0.3458	0.352468	0.0317286	0	0.36	-nan	0.36	0.353819	0.05905	0
48800	0.3423	-nan	0.3423	0.330333	0.0237002	0	0.3332	-nan	0.3332	0.339654	0.0377103	0	0.324	-nan	0.324	0.322751	0.0559269	0
48900	0.3247	-nan	0.3247	0.330327	0.0172926	0	0.3379	-nan	0.3379	0.336914	0.0364596	0	0.3026	-nan	0.3026	0.304886	0.0594481	0
49000	0.3271	-nan	0.3271	0.323699	0.0161374	0	0.3384	-nan	0.3384	0.338091	0.0382588	0	0.306	-nan	0.306	0.30256	0.0505705	0
49100	0.3181	-nan	0.3181	0.322893	0.0222839	0	0.3234	-nan	0.3234	0.318833	0.0306909	0	0.3263	-nan	0.3263	0.331817	0.0705721	0
49200	0.3195	-nan	0.3195	0.315511	0.0206798	0	0.3212	-nan	0.3212	0.32204	0.0208951	0	0.3509	-nan	0.3509	0.352645	0.0874907	0
49300	0.317	-nan	0.317	0.318062	0.0182485	0	0.3182	-nan	0.3182	0.320122	0.0123258	0	0.3314	-nan	0.3314	0.332629	0.0871205	0
49400	0.3187	-nan	0.3187	0.316498	0.0218427	0	0.326	-nan	0.326	0.322716	0.0140841	0	0.3226	-nan	0.3226	0.328359	0.0954801	0
49500	0.3073	-nan	0.3073	0.311559	0.0277605	0	0.3261	-nan	0.3261	0.321848	0.0134951	0	0.3027	-nan	0.3027	0.313551	0.0986891	0
49600	0.3148	-nan	0.3148	0.309508	0.0285695	0	0.3218	-nan	0.3218	0.316218	0.017055	0	0.3159	-nan	0.3159	0.315213	0.106777	0
49700	0.3156	-nan	0.3156	0.318208	0.0224397	0	0.3216	-nan	0.3216	0.321888	0.0152861	0	0.3913	-nan	0.3913	0.391736	0.114549	0
49800	0.3169	-nan	0.3169	0.326394	0.0213353	0	0.3141	-nan	0.3141	0.324102	0.0156455	0	0.3327	-nan	0.3327	0.32888	0.118689	0
49900	0.3205	-nan	0.3205	0.330556	0.0206558	0	0.3197	-nan	0.3197	0.312189	0.0186014	0	0.3391	-nan	0.3391	0.346105	0.11956	0
50000	0.3241	-nan	0.3241	0.323777	0.0291321	0	0.3156	-nan	0.3156	0.312265	0.0194322	0	0.3241	-nan	0.3241	0.325236	0.116432	0
50100	0.3302	-nan	0.3302	0.336	0.0242799	0	0.3277	-nan	0.3277	0.316378	0.0172658	0	0.3577	-nan	0.3577	0.362774	0.12072	0
50200	0.3363	-nan	0.3363	0.330074	0.0313889	0	0.3014	-nan	0.3014	0.299798	0.0288797	0	0.3508	-nan	0.3508	0.358714	0.113148	0
50300	0.3385	-nan	0.3385	0.340139	0.0328362	0	0.3132	-nan	0.3132	0.307847	0.0337073	0	0.3598	-nan	0.3598	0.361967	0.118591	0
50400	0.3117	-nan	0.3117	0.321022	0.0405895	0	0.2997	-nan	0.2997	0.300592	0.038455	0	0.3121	-nan	0.3121	0.314007	0.1058	0
50500	0.3143	-nan	0.3143	0.31894	0.0378114	0	0.3135	-nan	0.3135	0.314518	0.0284246	0	0.3389	-nan	0.3389	0.341416	0.114212	0
50600	0.3415	-nan	0.3415	0.33566	0.0403545	0	0.3015	-nan	0.3015	0.299283	0.0388526	0	0.3428	-nan	0.3428	0.341714	0.116778	0
50700	0.3516	-nan	0.3516	0.348264	0.0428253	0	0.3109	-nan	0.3109	0.308305	0.0320113	0	0.3197	-nan	0.3197	0.326121	0.115532	0
50800	0.3625	-nan	0.3625	0.35989	0.0298923	0	0.3114	-nan	0.3114	0.320903	0.026633	0	0.341	-nan	0.341	0.339124	0.127424	0
50900	0.37	-nan	0.37	0.371013	0.0323008	0	0.344	-nan	0.344	0.335598	0.016382	0	0.3266	-nan	0.3266	0.3216	0.10498	0
51000	0.3658	-nan	0.3658	0.361681	0.0327905	0	0.3263	-nan	0.3263	0.329168	0.0183329	0	0.3302	-nan	0.3302	0.326671	0.114544	0
51100	0.3668	-nan	0.3668	0.369751	0.0300519	0	0.3378	-nan	0.3378	0.338253	0.0306468	0	0.3238	-nan	0.3238	0.321446	0.118285	0
51200	0.3591	-nan	0.3591	0.363458	0.0388357	0	0.332	-nan	0.332	0.32883	0.027687	0	0.368	-nan	0.368	0.360622	0.118532	0
51300	0.3464	-nan	0.3464	0.34072	0.0310727	0	0.3263	-nan	0.3263	0.335329	0.0201537	0	0.3292	-nan	0.3292	0.3343	0.106137	0
51400	0.3554	-nan	0.3554	0.344758	0.0226942	0	0.3265	-nan	0.3265	0.330268	0.0190571	0	0.3039	-nan	0.3039	0.30288	0.0497385	0
51500	0.3446	-nan	0.3446	0.347152	0.0260824	0	0.3226	-nan	0.3226	0.324557	0.0191289	0	0.3248	-nan	0.3248	0.323024	0.0499591	0
51600	0.3294	-nan	0.3294	0.331557	0.0404129	0	0.3285	-nan	0.3285	0.333711	0.0204501	0	0.3303	-nan	0.3303	0.329944	0.0452028	0
51700	0.3195	-nan	0.3195	0.323579	0.0372184	0	0.3345	-nan	0.3345	0.338216	0.0218324	0	0.3502	-nan	0.3502	0.344543	0.042662	0
51800	0.3416	-nan	0.3416	0.342659	0.0257123	0	0.3385	-nan	0.3385	0.333201	0.0202849	0	0.3459	-nan	0.3459	0.347667	0.0441131	0
51900	0.3417	-nan	0.3417	0.34807	0.00979711	0	0.3333	-nan	0.3333	0.329581	0.0232262	0	0.357	-nan	0.357	0.349561	0.0318139	0
52000	0.3553	-nan	0.3553	0.353449	0.0134683	0	0.3119	-nan	0.3119	0.316726	0.0175244	0	0.3433	-nan	0.3433	0.338168	0.044526	0
52100	0.3548	-nan	0.3548	0.352471	0.019912	0	0.3157	-nan	0.3157	0.313671	0.0203364	0	0.3501	-nan	0.3501	0.34806	0.0401263	0
52200	0.3468	-nan	0.3468	0.353098	0.0237332	0	0.3183	-nan	0.3183	0.31613	0.0203807	0	0.3201	-nan	0.3201	0.320218	0.044445	0
52300	0.3483	-nan	0.3483	0.34667	0.0267809	0	0.3159	-nan	0.3159	0.317407	0.0143424	0	0.3255	-nan	0.3255	0.325653	0.0468714	0
52400	0.334	-nan	0.334	0.331751	0.0160478	0	0.3241	-nan	0.3241	0.324816	0.0193019	0	0.3378	-nan	0.3378	0.337856	0.0366396	0
52500	0.3291	-nan	0.3291	0.328088	0.0234769	0	0.323	-nan	0.323	0.328894	0.0237695	0	0.3351	-nan	0.3351	0.334013	0.0378268	0
52600	0.3386	-nan	0.3386	0.341132	0.0215898	0	0.3369	-nan	0.3369	0.329775	0.023284	0	0.3503	-nan	0.3503	0.345566	0.0223104	0
52700	0.3431	-nan	0.3431	0.338843	0.0235513	0	0.3328	-nan	0.3328	0.336857	0.017102	0	0.358	-nan	0.358	0.355737	0.0182905	0
52800	0.3343	-nan	0.3343	0.328791	0.0267155	0	0.329	-nan	0.329	0.332714	0.0234644	0	0.3496	-nan	0.3496	0.356213	0.0176186	0
52900	0.3353	-nan	0.3353	0.337784	0.0237585	0	0.3418	-nan	0.3418	0.345189	0.0212368	0	0.3465	-nan	0.3465	0.348534	0.0163221	0
53000	0.3391	-nan	0.3391	0.335297	0.0190125	0	0.352	-nan	0.352	0.343689	0.0232501	0	0.3485	-nan	0.3485	0.34893	0.0156021	0
53100	0.3286	-nan	0.3286	0.337206	0.0204185	0	0.3322	-nan	0.3322	0.331395	0.024463	0	0.3541	-nan	0.3541	0.34824	0.0126536	0
53200	0.3332	-nan	0.3332	0.334834	0.0224137	0	0.3344	-nan	0.3344	0.330853	0.0200504	0	0.3445	-nan	0.3445	0.349231	0.0112146	0
53300	0.3392	-nan	0.3392	0.334893	0.0204201	0	0.3352	-nan	0.3352	0.328684	0.0222936	0	0.352	-nan	0.352	0.349545	0.0137674	0
53400	0.3222	-nan	0.3222	0.325992	0.0276424	0	0.3344	-nan	0.3344	0.333441	0.0241377	0	0.3495	-nan	0.3495	0.349551	0.0205437	0
53500	0.3216	-nan	0.3216	0.322877	0.0230533	0	0.3171	-nan	0.3171	0.326419	0.0223727	0	0.3542	-nan	0.3542	0.354333	0.0194664	0
53600	0.3172	-nan	0.3172	0.318429	0.023378	0	0.3247	-nan	0.3247	0.323073	0.0178317	0	0.3399	-nan	0.3399	0.344292	0.0218607	0
53700	0.3131	-nan	0.3131	0.310787	0.023186	0	0.3245	-nan	0.3245	0.322901	0.0213925	0	0.3462	-nan	0.3462	0.350005	0.0256298	0
53800	0.3188	-nan	0.3188	0.320792	0.0242872	0	0.3385	-nan	0.3385	0.33718	0.036431	0	0.346	-nan	0.346	0.345409	0.0316138	0
53900	0.3193	-nan	0.3193	0.323797	0.0279022	0	0.3568	-nan	0.3568	0.355123	0.0366383	0	0.3495	-nan	0.3495	0.349487	0.0270734	0
54000	0.3271	-nan	0.3271	0.322046	0.0273022	0	0.3286	-nan	0.3286	0.334563	0.0421175	0	0.355	-nan	0.355	0.354013	0.027317	0
54100	0.3256	-nan	0.3256	0.324667	0.0420954	0	0.3479	-nan	0.3479	0.352287	0.054025	0	0.3365	-nan	0.3365	0.341291	0.0273564	0
54200	0.3323	-nan	0.3323	0.336074	0.0469799	0	0.3474	-nan	0.3474	0.352683	0.0538353	0	0.3574	-nan	0.3574	0.356551	0.0290309	0
54300	0.3172	-nan	0.3172	0.318677	0.0524762	0	0.3463	-nan	0.3463	0.349195	0.0630171	0	0.3475	-nan	0.3475	0.347021	0.0264127	0
54400	0.291	-nan	0.291	0.295784	0.0566412	0	0.3129	-nan	0.3129	0.324634	0.0721255	0	0.3393	-nan	0.3393	0.34429	0.0312544	0
54500	0.3058	-nan	0.3058	0.304238	0.058317	0	0.3022	-nan	0.3022	0.308385	0.0810294	0	0.3397	-nan	0.3397	0.337466	0.034436	0
54600	0.343	-nan	0.343	0.335399	0.0558117	0	0.3281	-nan	0.3281	0.321026	0.088049	0	0.3209	-nan	0.3209	0.32593	0.0155023	0
54700	0.3343	-nan	0.3343	0.337078	0.0595562	0	0.3253	-nan	0.3253	0.332727	0.0667743	0	0.3307	-nan	0.3307	0.330147	0.0142064	0
54800	0.3241	-nan	0.3241	0.328063	0.0659111	0	0.3408	-nan	0.3408	0.340363	0.0550407	0	0.3442	-nan	0.3442	0.336569	0.0178893	0
54900	0.3277	-nan	0.3277	0.33351	0.0593452	0	0.3245	-nan	0.3245	0.324243	0.0482211	0	0.3399	-nan	0.3399	0.341388	0.0168951	0
55000	0.3335	-nan	0.3335	0.335832	0.0474134	0	0.3411	-nan	0.3411	0.340814	0.0588918	0	0.3437	-nan	0.3437	0.34496	0.017956	0
55100	0.3437	-nan	0.3437	0.344027	0.0495368	0	0.3435	-nan	0.3435	0.34388	0.0667395	0	0.3382	-nan	0.3382	0.349323	0.022898	0
55200	0.349	-nan	0.349	0.339036	0.0579844	0	0.3433	-nan	0.3433	0.344322	0.0632113	0	0.343	-nan	0.343	0.346515	0.0291739	0
55300	0.3742	-nan	0.3742	0.373626	0.0496603	0	0.3377	-nan	0.3377	0.337266	0.0612059	0	0.3397	-nan	0.3397	0.340587	0.0304377	0
55400	0.366	-nan	0.366	0.364023	0.0605833	0	0.3539	-nan	0.3539	0.357554	0.0622126	0	0.3477	-nan	0.3477	0.345166	0.0307379	0
55500	0.3764	-nan	0.3764	0.372007	0.0575746	0	0.3336	-nan	0.3336	0.32801	0.0459225	0	0.3367	-nan	0.3367	0.340379	0.0290838	0
55600	0.354	-nan	0.354	0.35556	0.0427698	0	0.3162	-nan	0.3162	0.324121	0.0535418	0	0.3368	-nan	0.3368	0.334764	0.0254165	0
55700	0.3587	-nan	0.3587	0.359825	0.0608104	0	0.3074	-nan	0.3074	0.303502	0.0315201	0	0.3214	-nan	0.3214	0.329313	0.0212589	0
55800	0.3204	-nan	0.3204	0.321158	0.052325	0	0.297	-nan	0.297	0.295557	0.0320814	0	0.3355	-nan	0.3355	0.329654	0.0242245	0
55900	0.3231	-nan	0.3231	0.324063	0.0385462	0	0.3196	-nan	0.3196	0.314103	0.0593053	0	0.3347	-nan	0.3347	0.335245	0.0293365	0
56000	0.3262	-nan	0.3262	0.332674	0.0460813	0	0.3375	-nan	0.3375	0.336297	0.0693474	0	0.3412	-nan	0.3412	0.342192	0.0163277	0
56100	0.3201	-nan	0.3201	0.318309	0.0460908	0	0.3333	-nan	0.3333	0.333158	0.069814	0	0.3444	-nan	0.3444	0.34061	0.0217101	0
56200	0.3116	-nan	0.3116	0.308604	0.0362923	0	0.3068	-nan	0.3068	0.309723	0.0464605	0	0.3442	-nan	0.3442	0.344272	0.0256149	0
56300	0.2971	-nan	0.2971	0.296673	0.0314421	0	0.3146	-nan	0.3146	0.319538	0.0513693	0	0.342	-nan	0.342	0.344709	0.0226133	0
56400	0.3268	-nan	0.3268	0.322531	0.0240135	0	0.3034	-nan	0.3034	0.294333	0.0260833	0	0.3497	-nan	0.3497	0.342449	0.0247981	0
