Generation;Pmean;PmeanRes;PmeanUnres;MeanP0;StdevP0;MeanInfo;Pmean;PmeanRes;PmeanUnres;MeanP0;StdevP0;MeanInfo;Pmean;PmeanRes;PmeanUnres;MeanP0;StdevP0;MeanInfo
0;0,95;0,95;0;#NAME?;#NAME?;1;0,05;0,05;0;#NAME?;#NAME?;1;0,67;0,67;0;#NAME?;#NAME?;1
7700;0,7135;0,25;0,718182;0,713165;0,0293525;0,014;0,5917;0,43;0,595;0,60013;0,0336913;0,017;0,6797;0,34;0,683131;0,678031;0,0116602;0,014
7800;0,685;0,253333;0,691574;0,695734;0,0374184;0,022;0,6115;0,47619;0,614402;0,611374;0,0256797;0,013;0,6662;0,322222;0,672505;0,671976;0,0155624;0,016
7900;0,6823;0,28125;0,688821;0,692076;0,0355633;0,014;0,6064;0,4;0,609119;0,606939;0,026953;0,016;0,6586;0,311765;0,664598;0,667725;0,0157211;0,022
8000;0,691;0,346154;0,695542;0,697121;0,0280596;0,01;0,5977;0,4;0,599899;0,60293;0,0278492;0,012;0,6678;0,329412;0,673652;0,675589;0,0199021;0,016
8100;0,6801;0,294444;0,687169;0,690905;0,025459;0,015;0,5961;0,3625;0,599898;0,596075;0,0329828;0,016;0,6729;0,416667;0,674447;0,670578;0,0176995;0,017
8200;0,688;0,314286;0,693306;0,695268;0,0292389;0,019;0,6118;0,40625;0,615142;0,619426;0,0234185;0,018;0,6672;0,308333;0,671559;0,668062;0,0145688;0,008
8300;0,6568;0,371429;0,660852;0,660874;0,0458727;0,012;0,6176;0,309091;0,621031;0,622622;0,0198057;0,013;0,6667;0,353333;0,671472;0,666689;0,0239624;0,011
8400;0,6502;0,328571;0,657099;0,652544;0,0455016;0,017;0,6184;0,35;0,622211;0,621641;0,0240544;0,013;0,6476;0,372222;0,652648;0,656644;0,0237844;0,014
8500;0,6854;0,295455;0,694172;0,685394;0,0324432;0,017;0,6193;0,329412;0,624313;0,627156;0,0336774;0,015;0,6608;0,316667;0,667108;0,670325;0,0360996;0,012
8600;0,6747;0,29;0,678586;0,681556;0,0321406;0,011;0,6248;0,421053;0,628746;0,628602;0,0257176;0,016;0,6603;0,357143;0,666803;0,672385;0,0440023;0,019
8700;0,6822;0,375;0,685931;0,684428;0,0396083;0,014;0,6232;0,343478;0,629785;0,634162;0,0206927;0,022;0,6802;0,322222;0,686762;0,691112;0,0467201;0,019
8800;0,7013;0,2875;0,708028;0,704162;0,016702;0,016;0,6233;0,453846;0,625532;0,624715;0,0231922;0,017;0,6819;0,3375;0,6875;0,677754;0,0562836;0,014
8900;0,6906;0,309091;0,699182;0,708386;0,0169641;0,025;0,6211;0,336842;0,626606;0,631467;0,0280094;0,009;0,6714;0,26;0,677665;0,68001;0,0593776;0,018
9000;0,7098;0,314286;0,715416;0,714138;0,0133611;0,015;0,6304;0,346667;0,634721;0,636997;0,0290969;0,016;0,6716;0,271429;0,680184;0,678919;0,0631286;0,023
9100;0,7086;0,333333;0,714315;0,71605;0,017194;0,011;0,6469;0,316667;0,650911;0,650301;0,0217784;0,013;0,6896;0,233333;0,695142;0,693951;0,0646906;0,011
9200;0,6952;0,309091;0,699494;0,703467;0,0190005;0,009;0,643;0,335714;0,647363;0,652262;0,0301426;0,009;0,7087;0,386667;0,713604;0,707251;0,069524;0,023
9300;0,705;0,307143;0,716461;0,712179;0,0237108;0,032;0,6458;0,358333;0,649291;0,652162;0,0259714;0,02;0,7082;0,26875;0,715346;0,710389;0,0573117;0,014
9400;0,708;0,2375;0,71565;0,718308;0,0307834;0,014;0,6516;0,37;0,654444;0,651841;0,0149443;0,01;0,6943;0,25;0,701524;0,702569;0,0535891;0,005
9500;0,7199;0,333333;0,725787;0,717902;0,0315844;0,021;0,6498;0,384615;0,653293;0,645594;0,0189651;0,016;0,6803;0,292308;0,68541;0,693809;0,056474;0,009
9600;0,7116;0,3125;0,718089;0,722827;0,0278376;0,012;0,6452;0,338462;0,64924;0,652392;0,0170774;0,009;0,7323;0,2875;0,735887;0,734775;0,0567734;0,011
9700;0,7212;0,253846;0,727356;0,728386;0,013952;0,02;0,6382;0,329412;0,64354;0,640693;0,0148195;0,013;0,6747;0,271429;0,68335;0,688479;0,04823;0,019
9800;0,7164;0,208333;0,722571;0,725067;0,0168477;0,013;0,6362;0,38;0,640102;0,639862;0,0203773;0,026;0,6936;0,276471;0,700814;0,704635;0,0704955;0,007
9900;0,7226;0,276923;0,72847;0,727008;0,0163054;0,02;0,6371;0,422222;0,639051;0,630339;0,0239244;0,018;0,7315;0,253333;0,738782;0,742775;0,0594363;0,023
10000;0,719;0,3375;0,722077;0,720467;0,0143365;0,007;0,6226;0,381818;0,625278;0,629868;0,0225577;0,016;0,6925;0,284211;0,700408;0,692667;0,0569826;0,017
10100;0,7146;0,317647;0,721465;0,721305;0,0183503;0,02;0,6405;0,391667;0,643522;0,6402;0,0223297;0,017;0,6716;0,253846;0,677102;0,67468;0,0239642;0,023
10200;0,7053;0,261538;0,711145;0,706693;0,0177408;0,022;0,6232;0,3125;0,625706;0,626337;0,0297683;0,013;0,6727;0,311111;0,679328;0,678762;0,0213651;0,015
10300;0,6913;0,293333;0,69736;0,702715;0,0157818;0,022;0,6411;0,366667;0,645279;0,64159;0,0301396;0,014;0,674;0,375;0,675201;0,678416;0,0179877;0,013
10400;0,6907;0,246667;0,697462;0,703264;0,0214279;0,019;0,6271;0,427273;0,631595;0,622237;0,0267847;0,022;0,6543;0,347368;0,660245;0,667164;0,0251497;0,02
10500;0,6971;0,315385;0,702128;0,7039;0,0241899;0,019;0,6116;0,357692;0,618378;0,616974;0,0197611;0,022;0,6652;0,392857;0,669067;0,663377;0,0294768;0,007
10600;0,696;0,3;0,7;0,702263;0,022607;0,014;0,6105;0,375;0,615306;0,61556;0,0267982;0,014;0,6743;0,341176;0,680061;0,683106;0,03362;0,019
10700;0,7033;0,3;0,710275;0,705347;0,0210239;0,016;0,6089;0,35625;0,613008;0,609187;0,0287219;0,012;0,6838;0,252632;0,692151;0,685214;0,0347827;0,016
10800;0,6958;0,307143;0,701318;0,701307;0,015108;0,015;0,5767;0,4;0,579756;0,588229;0,028829;0,019;0,69;0,290909;0,694439;0,685411;0,0425799;0,026
10900;0,6936;0,352941;0,699491;0,698391;0,0145627;0,017;0,5898;0,43;0,593061;0,589995;0,0249856;0,015;0,677;0,354545;0,680586;0,682751;0,0471849;0,017
11000;0,6951;0,28;0,701421;0,694727;0,0134532;0,016;0,5834;0,4;0,586572;0,587444;0,022692;0,021;0,6654;0,31875;0,671037;0,673128;0,0483648;0,007
11100;0,6797;0,346154;0,684093;0,691367;0,0234915;0,015;0,5821;0,429412;0,584741;0,584224;0,0275013;0,018;0,6594;0,341667;0,663259;0,662607;0,0469015;0,008
11200;0,6887;0,313333;0,694416;0,689708;0,0272685;0,019;0,5768;0,42381;0,580082;0,574543;0,0397667;0,018;0,6441;0,35;0,649491;0,657891;0,0455358;0,012
11300;0,6897;0,291667;0,694534;0,68951;0,0338947;0,014;0,5873;0,4375;0,589736;0,582947;0,0404226;0,013;0,634;0,309524;0,64096;0,648981;0,0343008;0,016
