Generation	Pmean	PmeanRes	PmeanUnres	MeanP0	StdevP0	MeanInfo	Pmean	PmeanRes	PmeanUnres	MeanP0	StdevP0	MeanInfo	Pmean	PmeanRes	PmeanUnres	MeanP0	StdevP0	MeanInfo
6600	0.6658	-nan	0.6658	0.662089	0.0386839	0	0.6726	-nan	0.6726	0.661249	0.0175249	0	0.6649	-nan	0.6649	0.659876	0.0244511	0
6700	0.6558	-nan	0.6558	0.648256	0.0433912	0	0.6493	-nan	0.6493	0.651645	0.0247645	0	0.6445	-nan	0.6445	0.646138	0.0317617	0
6800	0.6398	-nan	0.6398	0.636605	0.0514904	0	0.6501	-nan	0.6501	0.653835	0.0309672	0	0.6505	-nan	0.6505	0.652911	0.0409912	0
6900	0.6516	-nan	0.6516	0.648259	0.0510894	0	0.6449	-nan	0.6449	0.648628	0.0301401	0	0.6587	-nan	0.6587	0.656678	0.0458858	0
7000	0.6792	-nan	0.6792	0.670496	0.0555132	0	0.6479	-nan	0.6479	0.647843	0.0247904	0	0.6513	-nan	0.6513	0.648154	0.0455419	0
7100	0.6728	-nan	0.6728	0.673183	0.0602032	0	0.655	-nan	0.655	0.653692	0.0221435	0	0.646	-nan	0.646	0.644857	0.0468079	0
7200	0.6317	-nan	0.6317	0.634584	0.065006	0	0.6499	-nan	0.6499	0.647324	0.0273305	0	0.6685	-nan	0.6685	0.668372	0.0359427	0
7300	0.6514	-nan	0.6514	0.652945	0.0748486	0	0.6552	-nan	0.6552	0.655544	0.0203	0	0.6583	-nan	0.6583	0.665173	0.0350024	0
7400	0.6816	-nan	0.6816	0.679157	0.0764431	0	0.6536	-nan	0.6536	0.654879	0.0140432	0	0.6265	-nan	0.6265	0.627351	0.050501	0
7500	0.6903	-nan	0.6903	0.691012	0.0753022	0	0.6647	-nan	0.6647	0.661348	0.0160395	0	0.6404	-nan	0.6404	0.637132	0.0414521	0
7600	0.6577	-nan	0.6577	0.659663	0.0734991	0	0.6639	-nan	0.6639	0.660269	0.017855	0	0.6593	-nan	0.6593	0.653954	0.0426279	0
7700	0.671	-nan	0.671	0.66725	0.0870247	0	0.6639	-nan	0.6639	0.663725	0.0203612	0	0.6528	-nan	0.6528	0.650037	0.0412814	0
7800	0.6884	-nan	0.6884	0.697946	0.0785356	0	0.6854	-nan	0.6854	0.680192	0.0218409	0	0.6537	-nan	0.6537	0.654619	0.0470143	0
7900	0.6998	-nan	0.6998	0.700862	0.084598	0	0.684	-nan	0.684	0.686367	0.0160421	0	0.6427	-nan	0.6427	0.644178	0.0434466	0
8000	0.6794	-nan	0.6794	0.680781	0.0959247	0	0.687	-nan	0.687	0.690977	0.02088	0	0.6397	-nan	0.6397	0.639942	0.0491138	0
8100	0.6744	-nan	0.6744	0.688612	0.0960257	0	0.6875	-nan	0.6875	0.685731	0.0229091	0	0.6502	-nan	0.6502	0.651363	0.0638359	0
8200	0.6784	-nan	0.6784	0.675771	0.0993998	0	0.6859	-nan	0.6859	0.68986	0.0189132	0	0.6324	-nan	0.6324	0.624317	0.0704643	0
8300	0.6633	-nan	0.6633	0.669133	0.0943497	0	0.6956	-nan	0.6956	0.693388	0.0150014	0	0.6411	-nan	0.6411	0.63374	0.0747453	0
8400	0.6223	-nan	0.6223	0.619617	0.0503709	0	0.6963	-nan	0.6963	0.695189	0.0149868	0	0.6713	-nan	0.6713	0.679681	0.0522179	0
8500	0.6228	-nan	0.6228	0.617117	0.0359753	0	0.693	-nan	0.693	0.695108	0.0162636	0	0.678	-nan	0.678	0.680442	0.0519253	0
8600	0.602	-nan	0.602	0.606999	0.0239148	0	0.6917	-nan	0.6917	0.688938	0.0276211	0	0.6854	-nan	0.6854	0.687999	0.0510554	0
8700	0.6056	-nan	0.6056	0.604283	0.0274893	0	0.6899	-nan	0.6899	0.692189	0.0295357	0	0.6644	-nan	0.6644	0.666319	0.0710673	0
8800	0.6098	-nan	0.6098	0.608238	0.0323673	0	0.6931	-nan	0.6931	0.695059	0.031679	0	0.7052	-nan	0.7052	0.700947	0.0454153	0
8900	0.593	-nan	0.593	0.600083	0.0346945	0	0.6832	-nan	0.6832	0.686754	0.0339305	0	0.7019	-nan	0.7019	0.70688	0.0247314	0
9000	0.6047	-nan	0.6047	0.609758	0.0374207	0	0.6965	-nan	0.6965	0.698484	0.0351151	0	0.7258	-nan	0.7258	0.720367	0.0232126	0
9100	0.6038	-nan	0.6038	0.608926	0.038547	0	0.697	-nan	0.697	0.696555	0.0271253	0	0.7177	-nan	0.7177	0.720096	0.0210813	0
9200	0.6254	-nan	0.6254	0.631638	0.0337441	0	0.6828	-nan	0.6828	0.685945	0.0285007	0	0.7205	-nan	0.7205	0.718913	0.0263037	0
9300	0.6326	-nan	0.6326	0.633812	0.0281222	0	0.6882	-nan	0.6882	0.693414	0.0333256	0	0.7068	-nan	0.7068	0.699788	0.0285325	0
9400	0.6497	-nan	0.6497	0.650158	0.0233848	0	0.691	-nan	0.691	0.690296	0.0302014	0	0.7078	-nan	0.7078	0.704383	0.0310309	0
9500	0.6476	-nan	0.6476	0.644509	0.028863	0	0.6962	-nan	0.6962	0.687232	0.0392054	0	0.6798	-nan	0.6798	0.68798	0.0180854	0
9600	0.6355	-nan	0.6355	0.64041	0.0333124	0	0.6721	-nan	0.6721	0.676228	0.0326621	0	0.676	-nan	0.676	0.679168	0.0192569	0
9700	0.6206	-nan	0.6206	0.621261	0.0240966	0	0.6862	-nan	0.6862	0.683152	0.0249035	0	0.6577	-nan	0.6577	0.662651	0.0166479	0
9800	0.6239	-nan	0.6239	0.625254	0.0284838	0	0.6889	-nan	0.6889	0.689055	0.027914	0	0.6516	-nan	0.6516	0.656357	0.0109211	0
9900	0.6304	-nan	0.6304	0.627975	0.0274921	0	0.6903	-nan	0.6903	0.684605	0.0315707	0	0.6665	-nan	0.6665	0.666148	0.0149442	0
10000	0.6379	-nan	0.6379	0.637296	0.0232012	0	0.6755	-nan	0.6755	0.683895	0.0260921	0	0.6702	-nan	0.6702	0.663581	0.0202155	0
10100	0.6427	-nan	0.6427	0.643446	0.016037	0	0.6906	-nan	0.6906	0.686832	0.0265454	0	0.6738	-nan	0.6738	0.668328	0.017052	0
10200	0.6442	-nan	0.6442	0.642454	0.0141075	0	0.6897	-nan	0.6897	0.691205	0.0293768	0	0.6696	-nan	0.6696	0.665287	0.0209726	0
10300	0.6322	-nan	0.6322	0.637616	0.0137162	0	0.6727	-nan	0.6727	0.669371	0.0237401	0	0.6561	-nan	0.6561	0.661468	0.021895	0
10400	0.6404	-nan	0.6404	0.644364	0.0163496	0	0.6803	-nan	0.6803	0.671056	0.0240543	0	0.6551	-nan	0.6551	0.661357	0.0290739	0
10500	0.6449	-nan	0.6449	0.649559	0.0191265	0	0.6717	-nan	0.6717	0.67073	0.0278879	0	0.655	-nan	0.655	0.652195	0.0266878	0
10600	0.6408	-nan	0.6408	0.642621	0.0233497	0	0.6628	-nan	0.6628	0.663839	0.0199034	0	0.6544	-nan	0.6544	0.660566	0.0230411	0
10700	0.6358	-nan	0.6358	0.628715	0.0290755	0	0.6602	-nan	0.6602	0.656655	0.0205195	0	0.6705	-nan	0.6705	0.665162	0.0212597	0
10800	0.6396	-nan	0.6396	0.635434	0.0366552	0	0.6558	-nan	0.6558	0.657433	0.0200774	0	0.6705	-nan	0.6705	0.6589	0.010434	0
10900	0.6191	-nan	0.6191	0.617305	0.0352504	0	0.6531	-nan	0.6531	0.651596	0.026386	0	0.6601	-nan	0.6601	0.658977	0.0083062	0
11000	0.6305	-nan	0.6305	0.628509	0.0369655	0	0.6594	-nan	0.6594	0.660435	0.0314035	0	0.6565	-nan	0.6565	0.661743	0.0170075	0
11100	0.6239	-nan	0.6239	0.627046	0.0352092	0	0.6611	-nan	0.6611	0.661648	0.0224815	0	0.6673	-nan	0.6673	0.670828	0.0178258	0
11200	0.6312	-nan	0.6312	0.6231	0.0307563	0	0.6714	-nan	0.6714	0.668727	0.0222557	0	0.667	-nan	0.667	0.675277	0.021293	0
11300	0.6301	-nan	0.6301	0.627467	0.0291059	0	0.6674	-nan	0.6674	0.661901	0.0258756	0	0.6631	-nan	0.6631	0.670064	0.0180238	0
11400	0.6485	-nan	0.6485	0.645465	0.0392704	0	0.6639	-nan	0.6639	0.663169	0.0331394	0	0.6727	-nan	0.6727	0.671578	0.0198996	0
11500	0.6589	-nan	0.6589	0.661373	0.0449598	0	0.6497	-nan	0.6497	0.654254	0.0475187	0	0.6708	-nan	0.6708	0.667255	0.0191329	0
11600	0.6592	-nan	0.6592	0.663679	0.0412557	0	0.647	-nan	0.647	0.649365	0.0414124	0	0.6694	-nan	0.6694	0.663638	0.0224165	0
11700	0.6707	-nan	0.6707	0.668332	0.0345241	0	0.6633	-nan	0.6633	0.657575	0.0392216	0	0.6437	-nan	0.6437	0.650425	0.0233761	0
11800	0.6791	-nan	0.6791	0.678842	0.0300902	0	0.6176	-nan	0.6176	0.623217	0.0321491	0	0.6467	-nan	0.6467	0.646568	0.0223081	0
11900	0.6845	-nan	0.6845	0.687684	0.0287482	0	0.6147	-nan	0.6147	0.613931	0.0259681	0	0.6594	-nan	0.6594	0.661518	0.0240719	0
12000	0.6764	-nan	0.6764	0.673189	0.0283318	0	0.6133	-nan	0.6133	0.610908	0.0254346	0	0.6585	-nan	0.6585	0.664581	0.019348	0
12100	0.6728	-nan	0.6728	0.676263	0.0219326	0	0.6248	-nan	0.6248	0.62125	0.0220625	0	0.6704	-nan	0.6704	0.672319	0.021545	0
12200	0.6845	-nan	0.6845	0.68646	0.0146463	0	0.6085	-nan	0.6085	0.605716	0.024303	0	0.6847	-nan	0.6847	0.684001	0.0216785	0
12300	0.687	-nan	0.687	0.695085	0.0152011	0	0.6144	-nan	0.6144	0.610225	0.0215933	0	0.6845	-nan	0.6845	0.681486	0.0229169	0
12400	0.7069	-nan	0.7069	0.695041	0.0181269	0	0.6069	-nan	0.6069	0.609201	0.0300161	0	0.6717	-nan	0.6717	0.672586	0.0251301	0
12500	0.6943	-nan	0.6943	0.695238	0.0236122	0	0.6177	-nan	0.6177	0.612464	0.0293586	0	0.6647	-nan	0.6647	0.668796	0.0230295	0
12600	0.6846	-nan	0.6846	0.691249	0.0307395	0	0.6336	-nan	0.6336	0.636434	0.0420482	0	0.6814	-nan	0.6814	0.685473	0.0423805	0
12700	0.7004	-nan	0.7004	0.695495	0.0292136	0	0.6426	-nan	0.6426	0.638681	0.0454115	0	0.6798	-nan	0.6798	0.680755	0.0395207	0
12800	0.6851	-nan	0.6851	0.691895	0.0246479	0	0.6561	-nan	0.6561	0.654315	0.0517142	0	0.6727	-nan	0.6727	0.670947	0.0304612	0
12900	0.6889	-nan	0.6889	0.688956	0.0324412	0	0.6527	-nan	0.6527	0.658727	0.0494157	0	0.6813	-nan	0.6813	0.678103	0.029477	0
13000	0.6946	-nan	0.6946	0.700546	0.0284861	0	0.6474	-nan	0.6474	0.65158	0.0680644	0	0.6787	-nan	0.6787	0.67466	0.0345756	0
13100	0.7056	-nan	0.7056	0.69797	0.0290855	0	0.6509	-nan	0.6509	0.65493	0.0733491	0	0.6916	-nan	0.6916	0.687564	0.0443377	0
13200	0.7042	-nan	0.7042	0.70349	0.018288	0	0.6684	-nan	0.6684	0.667135	0.0619079	0	0.688	-nan	0.688	0.692699	0.0510458	0
13300	0.7161	-nan	0.7161	0.712507	0.0165943	0	0.6754	-nan	0.6754	0.672437	0.0506681	0	0.6838	-nan	0.6838	0.686533	0.0496539	0
13400	0.7032	-nan	0.7032	0.704369	0.0196577	0	0.6699	-nan	0.6699	0.668104	0.0386129	0	0.6743	-nan	0.6743	0.673986	0.0577103	0
13500	0.7052	-nan	0.7052	0.706605	0.0173992	0	0.6627	-nan	0.6627	0.661552	0.0377713	0	0.6649	-nan	0.6649	0.659993	0.0548399	0
13600	0.7047	-nan	0.7047	0.70456	0.0188397	0	0.6765	-nan	0.6765	0.674146	0.0355038	0	0.6659	-nan	0.6659	0.657461	0.0615045	0
13700	0.6942	-nan	0.6942	0.701986	0.0167452	0	0.6985	-nan	0.6985	0.69705	0.0281878	0	0.6705	-nan	0.6705	0.671703	0.0663276	0
13800	0.7115	-nan	0.7115	0.702083	0.0203492	0	0.6861	-nan	0.6861	0.687187	0.0245097	0	0.6663	-nan	0.6663	0.662094	0.0562631	0
13900	0.7077	-nan	0.7077	0.703829	0.0282506	0	0.6827	-nan	0.6827	0.676017	0.0192286	0	0.6706	-nan	0.6706	0.670536	0.061721	0
14000	0.6988	-nan	0.6988	0.699346	0.0277236	0	0.6734	-nan	0.6734	0.668587	0.0134246	0	0.6754	-nan	0.6754	0.680722	0.0563734	0
14100	0.6947	-nan	0.6947	0.691992	0.02006	0	0.6755	-nan	0.6755	0.671899	0.015122	0	0.6499	-nan	0.6499	0.651309	0.0588902	0
14200	0.6823	-nan	0.6823	0.692897	0.0196545	0	0.6822	-nan	0.6822	0.67431	0.0161928	0	0.6581	-nan	0.6581	0.650078	0.0613607	0
14300	0.6959	-nan	0.6959	0.691014	0.0193876	0	0.6762	-nan	0.6762	0.673233	0.0195229	0	0.6525	-nan	0.6525	0.657033	0.0636822	0
14400	0.6827	-nan	0.6827	0.684923	0.019718	0	0.6781	-nan	0.6781	0.675813	0.0187107	0	0.6787	-nan	0.6787	0.683807	0.0625995	0
14500	0.6781	-nan	0.6781	0.674675	0.0268737	0	0.6789	-nan	0.6789	0.681176	0.0224976	0	0.6879	-nan	0.6879	0.685548	0.0514633	0
14600	0.6914	-nan	0.6914	0.683559	0.0223962	0	0.677	-nan	0.677	0.675882	0.0214204	0	0.6846	-nan	0.6846	0.691094	0.0565448	0
14700	0.7025	-nan	0.7025	0.701696	0.0293219	0	0.6795	-nan	0.6795	0.674951	0.0219602	0	0.6854	-nan	0.6854	0.686965	0.0605206	0
14800	0.7088	-nan	0.7088	0.710213	0.034522	0	0.6584	-nan	0.6584	0.667795	0.0217727	0	0.6789	-nan	0.6789	0.6837	0.0536177	0
14900	0.7106	-nan	0.7106	0.711117	0.0311345	0	0.6772	-nan	0.6772	0.672406	0.0200399	0	0.6882	-nan	0.6882	0.681639	0.0525863	0
15000	0.7052	-nan	0.7052	0.705651	0.0287962	0	0.6765	-nan	0.6765	0.676845	0.0220931	0	0.6461	-nan	0.6461	0.643512	0.0513581	0
15100	0.708	-nan	0.708	0.701192	0.0221588	0	0.6578	-nan	0.6578	0.664581	0.023246	0	0.6619	-nan	0.6619	0.664359	0.0599984	0
15200	0.6903	-nan	0.6903	0.692721	0.0294692	0	0.6636	-nan	0.6636	0.662855	0.0239384	0	0.6745	-nan	0.6745	0.676893	0.0741361	0
15300	0.6878	-nan	0.6878	0.68488	0.030209	0	0.6648	-nan	0.6648	0.662834	0.0239068	0	0.6789	-nan	0.6789	0.6782	0.070536	0
15400	0.6925	-nan	0.6925	0.68529	0.0409801	0	0.642	-nan	0.642	0.655652	0.0256367	0	0.6895	-nan	0.6895	0.685862	0.0621942	0
15500	0.6806	-nan	0.6806	0.679896	0.0329511	0	0.6516	-nan	0.6516	0.654174	0.0179387	0	0.683	-nan	0.683	0.682291	0.0547447	0
15600	0.6779	-nan	0.6779	0.668247	0.0234758	0	0.6582	-nan	0.6582	0.65359	0.015879	0	0.6974	-nan	0.6974	0.699486	0.0533149	0
15700	0.6787	-nan	0.6787	0.675426	0.0336225	0	0.6453	-nan	0.6453	0.646394	0.0133923	0	0.6741	-nan	0.6741	0.678907	0.0485021	0
15800	0.6604	-nan	0.6604	0.668021	0.0339664	0	0.6494	-nan	0.6494	0.644944	0.0115044	0	0.6735	-nan	0.6735	0.669233	0.0441306	0
15900	0.6655	-nan	0.6655	0.664311	0.0411319	0	0.6482	-nan	0.6482	0.648119	0.0125397	0	0.6627	-nan	0.6627	0.660354	0.0419687	0
16000	0.6801	-nan	0.6801	0.67698	0.0427302	0	0.6355	-nan	0.6355	0.641386	0.0183049	0	0.6716	-nan	0.6716	0.670379	0.0455658	0
16100	0.6794	-nan	0.6794	0.682448	0.0418781	0	0.6419	-nan	0.6419	0.639395	0.0181808	0	0.6783	-nan	0.6783	0.679258	0.0508051	0
16200	0.6832	-nan	0.6832	0.684215	0.0354367	0	0.6338	-nan	0.6338	0.631843	0.0180148	0	0.6796	-nan	0.6796	0.673769	0.0489166	0
16300	0.669	-nan	0.669	0.670835	0.03842	0	0.6369	-nan	0.6369	0.636226	0.0190138	0	0.6662	-nan	0.6662	0.660331	0.0355388	0
16400	0.6639	-nan	0.6639	0.658648	0.0270906	0	0.626	-nan	0.626	0.632215	0.0155377	0	0.6656	-nan	0.6656	0.649591	0.031068	0
