Generation	Pmean	PmeanRes	PmeanUnres	MeanP0	StdevP0	MeanInfo	Pmean	PmeanRes	PmeanUnres	MeanP0	StdevP0	MeanInfo	Pmean	PmeanRes	PmeanUnres	MeanP0	StdevP0	MeanInfo
1700	0.7726	-nan	0.7726	0.777293	0.0445557	0	0.3635	-nan	0.3635	0.368592	0.0145792	0	0.6816	-nan	0.6816	0.674895	0.0277396	0
1800	0.7522	-nan	0.7522	0.753088	0.0431534	0	0.3834	-nan	0.3834	0.38356	0.0165452	0	0.6775	-nan	0.6775	0.668755	0.02297	0
1900	0.709	-nan	0.709	0.713831	0.0359363	0	0.4001	-nan	0.4001	0.39836	0.0177644	0	0.6623	-nan	0.6623	0.662347	0.0161758	0
2000	0.7031	-nan	0.7031	0.70625	0.0193008	0	0.4092	-nan	0.4092	0.406463	0.0160042	0	0.6631	-nan	0.6631	0.663849	0.0166553	0
2100	0.6921	-nan	0.6921	0.694244	0.0208133	0	0.4166	-nan	0.4166	0.412906	0.0219956	0	0.6619	-nan	0.6619	0.663526	0.0180797	0
2200	0.6968	-nan	0.6968	0.694611	0.0208551	0	0.4292	-nan	0.4292	0.42921	0.0219505	0	0.6499	-nan	0.6499	0.652016	0.0199119	0
2300	0.6968	-nan	0.6968	0.690402	0.02534	0	0.4433	-nan	0.4433	0.446776	0.0158851	0	0.6689	-nan	0.6689	0.664721	0.0263664	0
2400	0.6908	-nan	0.6908	0.690724	0.0320091	0	0.4642	-nan	0.4642	0.453015	0.0177072	0	0.6688	-nan	0.6688	0.668617	0.0259789	0
2500	0.6894	-nan	0.6894	0.698289	0.0271069	0	0.462	-nan	0.462	0.465403	0.0222314	0	0.6652	-nan	0.6652	0.672024	0.0265265	0
2600	0.7028	-nan	0.7028	0.701544	0.0277678	0	0.4836	-nan	0.4836	0.479027	0.0428321	0	0.6613	-nan	0.6613	0.667654	0.0325275	0
2700	0.6967	-nan	0.6967	0.704366	0.0211406	0	0.5217	-nan	0.5217	0.512212	0.0527118	0	0.6735	-nan	0.6735	0.672466	0.0255443	0
2800	0.6977	-nan	0.6977	0.702203	0.028717	0	0.5467	-nan	0.5467	0.549022	0.0286811	0	0.6766	-nan	0.6766	0.677155	0.0305137	0
2900	0.6846	-nan	0.6846	0.682864	0.0236026	0	0.571	-nan	0.571	0.566539	0.0235236	0	0.686	-nan	0.686	0.679845	0.0287497	0
3000	0.6748	-nan	0.6748	0.674794	0.0167619	0	0.5637	-nan	0.5637	0.571436	0.0221942	0	0.6653	-nan	0.6653	0.67201	0.0316145	0
3100	0.6675	-nan	0.6675	0.668659	0.0190644	0	0.5656	-nan	0.5656	0.572464	0.0216191	0	0.6797	-nan	0.6797	0.679531	0.032661	0
3200	0.673	-nan	0.673	0.672798	0.0201502	0	0.5777	-nan	0.5777	0.574465	0.0201519	0	0.6851	-nan	0.6851	0.688634	0.0224881	0
3300	0.6817	-nan	0.6817	0.678739	0.0196797	0	0.5733	-nan	0.5733	0.577605	0.0211597	0	0.7028	-nan	0.7028	0.695303	0.0176844	0
3400	0.6744	-nan	0.6744	0.678077	0.0151611	0	0.567	-nan	0.567	0.574401	0.0279343	0	0.6985	-nan	0.6985	0.693998	0.010287	0
3500	0.6727	-nan	0.6727	0.671138	0.0123508	0	0.5712	-nan	0.5712	0.570976	0.0348762	0	0.7003	-nan	0.7003	0.699757	0.0178887	0
3600	0.6787	-nan	0.6787	0.667317	0.0119511	0	0.5808	-nan	0.5808	0.578774	0.0214081	0	0.698	-nan	0.698	0.698536	0.0234635	0
3700	0.6649	-nan	0.6649	0.671873	0.0139789	0	0.5812	-nan	0.5812	0.5804	0.0153507	0	0.7031	-nan	0.7031	0.700247	0.0225284	0
3800	0.6746	-nan	0.6746	0.670666	0.0194884	0	0.5818	-nan	0.5818	0.583274	0.0143815	0	0.6899	-nan	0.6899	0.689623	0.0222002	0
3900	0.6789	-nan	0.6789	0.669419	0.0156365	0	0.5868	-nan	0.5868	0.590232	0.0135004	0	0.6905	-nan	0.6905	0.692119	0.0309438	0
4000	0.672	-nan	0.672	0.668918	0.0124132	0	0.5855	-nan	0.5855	0.581958	0.0152116	0	0.6782	-nan	0.6782	0.690175	0.0343103	0
4100	0.6557	-nan	0.6557	0.658899	0.0112469	0	0.5928	-nan	0.5928	0.580855	0.0143402	0	0.707	-nan	0.707	0.6974	0.0367309	0
4200	0.6609	-nan	0.6609	0.65886	0.016421	0	0.5881	-nan	0.5881	0.592002	0.0203751	0	0.722	-nan	0.722	0.724231	0.0377054	0
4300	0.6612	-nan	0.6612	0.6625	0.016214	0	0.596	-nan	0.596	0.591625	0.0271147	0	0.7217	-nan	0.7217	0.718655	0.0436123	0
4400	0.6625	-nan	0.6625	0.658386	0.0169936	0	0.5995	-nan	0.5995	0.600058	0.0159782	0	0.7086	-nan	0.7086	0.705253	0.0307937	0
4500	0.6633	-nan	0.6633	0.660795	0.0190165	0	0.6145	-nan	0.6145	0.608791	0.0169129	0	0.6958	-nan	0.6958	0.69783	0.026067	0
4600	0.6334	-nan	0.6334	0.639617	0.0158716	0	0.6074	-nan	0.6074	0.605781	0.0178177	0	0.6956	-nan	0.6956	0.693031	0.0149624	0
4700	0.6417	-nan	0.6417	0.642549	0.0148799	0	0.6009	-nan	0.6009	0.606864	0.0239991	0	0.6767	-nan	0.6767	0.682768	0.0183013	0
4800	0.6479	-nan	0.6479	0.64765	0.0148132	0	0.6175	-nan	0.6175	0.617532	0.0236228	0	0.6846	-nan	0.6846	0.680142	0.0242328	0
4900	0.6449	-nan	0.6449	0.649901	0.0115626	0	0.6211	-nan	0.6211	0.615666	0.016188	0	0.6672	-nan	0.6672	0.673477	0.023971	0
5000	0.6457	-nan	0.6457	0.645392	0.0142411	0	0.6151	-nan	0.6151	0.619673	0.0190499	0	0.6595	-nan	0.6595	0.667535	0.0252638	0
5100	0.6444	-nan	0.6444	0.646947	0.0144368	0	0.6245	-nan	0.6245	0.62498	0.0146754	0	0.6523	-nan	0.6523	0.659818	0.0319286	0
5200	0.6411	-nan	0.6411	0.643555	0.0156182	0	0.6371	-nan	0.6371	0.629848	0.0145029	0	0.6584	-nan	0.6584	0.660664	0.0407439	0
5300	0.6456	-nan	0.6456	0.648305	0.0199288	0	0.6328	-nan	0.6328	0.632757	0.0159895	0	0.6574	-nan	0.6574	0.663516	0.0366059	0
5400	0.6469	-nan	0.6469	0.648668	0.0182543	0	0.6405	-nan	0.6405	0.642403	0.0173459	0	0.6767	-nan	0.6767	0.668797	0.0255464	0
5500	0.6418	-nan	0.6418	0.648731	0.0148989	0	0.654	-nan	0.654	0.651389	0.0213261	0	0.6654	-nan	0.6654	0.669736	0.0140616	0
5600	0.6378	-nan	0.6378	0.645304	0.0181616	0	0.6439	-nan	0.6439	0.644311	0.0206548	0	0.6613	-nan	0.6613	0.660375	0.0208677	0
5700	0.6412	-nan	0.6412	0.632797	0.0211885	0	0.654	-nan	0.654	0.651738	0.0209806	0	0.6609	-nan	0.6609	0.656717	0.0240525	0
5800	0.6281	-nan	0.6281	0.631491	0.0251887	0	0.6662	-nan	0.6662	0.665847	0.0200537	0	0.6518	-nan	0.6518	0.664594	0.0245931	0
5900	0.6426	-nan	0.6426	0.643502	0.0247362	0	0.6711	-nan	0.6711	0.66785	0.0178792	0	0.6629	-nan	0.6629	0.665305	0.0176063	0
6000	0.6519	-nan	0.6519	0.647091	0.0193174	0	0.6793	-nan	0.6793	0.671425	0.0275101	0	0.6638	-nan	0.6638	0.662293	0.0187592	0
6100	0.6574	-nan	0.6574	0.656364	0.0196905	0	0.6849	-nan	0.6849	0.680134	0.0288685	0	0.6626	-nan	0.6626	0.661757	0.0273648	0
6200	0.6489	-nan	0.6489	0.655357	0.0229248	0	0.6827	-nan	0.6827	0.68396	0.0233699	0	0.6811	-nan	0.6811	0.680208	0.0226145	0
6300	0.6562	-nan	0.6562	0.655136	0.0207974	0	0.6872	-nan	0.6872	0.686411	0.017075	0	0.6837	-nan	0.6837	0.690192	0.0203119	0
6400	0.6626	-nan	0.6626	0.656868	0.0225536	0	0.686	-nan	0.686	0.689529	0.0219244	0	0.69	-nan	0.69	0.694252	0.0163983	0
6500	0.6747	-nan	0.6747	0.668771	0.020052	0	0.6884	-nan	0.6884	0.688924	0.0207148	0	0.6917	-nan	0.6917	0.687797	0.0167619	0
6600	0.6695	-nan	0.6695	0.666	0.0192953	0	0.6926	-nan	0.6926	0.680501	0.0193314	0	0.6928	-nan	0.6928	0.685842	0.0187155	0
6700	0.6625	-nan	0.6625	0.65935	0.0211334	0	0.6749	-nan	0.6749	0.676901	0.0281298	0	0.6822	-nan	0.6822	0.682713	0.0245627	0
6800	0.6573	-nan	0.6573	0.65567	0.0243472	0	0.6668	-nan	0.6668	0.670183	0.0298652	0	0.6738	-nan	0.6738	0.677	0.0236397	0
6900	0.6545	-nan	0.6545	0.650698	0.0250575	0	0.6543	-nan	0.6543	0.656643	0.0196938	0	0.6767	-nan	0.6767	0.679962	0.0184114	0
7000	0.6674	-nan	0.6674	0.652987	0.0244192	0	0.6577	-nan	0.6577	0.655899	0.0277218	0	0.6876	-nan	0.6876	0.688	0.0223189	0
7100	0.6597	-nan	0.6597	0.65673	0.0288765	0	0.6564	-nan	0.6564	0.657544	0.0272963	0	0.6844	-nan	0.6844	0.686937	0.0279647	0
7200	0.6684	-nan	0.6684	0.671922	0.0392806	0	0.6553	-nan	0.6553	0.653856	0.0228469	0	0.6905	-nan	0.6905	0.686023	0.0300307	0
7300	0.6496	-nan	0.6496	0.653462	0.0383162	0	0.6521	-nan	0.6521	0.651729	0.0256695	0	0.6826	-nan	0.6826	0.688555	0.0291076	0
7400	0.6588	-nan	0.6588	0.656692	0.0384806	0	0.6554	-nan	0.6554	0.659119	0.0233582	0	0.7002	-nan	0.7002	0.705436	0.028612	0
7500	0.6523	-nan	0.6523	0.650713	0.032622	0	0.6693	-nan	0.6693	0.665499	0.0216852	0	0.7065	-nan	0.7065	0.70345	0.0334409	0
7600	0.6641	-nan	0.6641	0.656747	0.0443192	0	0.67	-nan	0.67	0.66557	0.0265657	0	0.6924	-nan	0.6924	0.69117	0.0232853	0
7700	0.6654	-nan	0.6654	0.66098	0.0478139	0	0.6464	-nan	0.6464	0.645993	0.0292486	0	0.701	-nan	0.701	0.69803	0.0218836	0
7800	0.6708	-nan	0.6708	0.67125	0.0454087	0	0.6479	-nan	0.6479	0.642051	0.0313037	0	0.6921	-nan	0.6921	0.692354	0.0246656	0
7900	0.6812	-nan	0.6812	0.686141	0.0460224	0	0.6464	-nan	0.6464	0.652369	0.0425129	0	0.6918	-nan	0.6918	0.691859	0.0265045	0
8000	0.6965	-nan	0.6965	0.693278	0.0473491	0	0.6435	-nan	0.6435	0.650299	0.0427321	0	0.706	-nan	0.706	0.706432	0.0315202	0
8100	0.672	-nan	0.672	0.675944	0.0480208	0	0.6366	-nan	0.6366	0.634131	0.0386259	0	0.7104	-nan	0.7104	0.705586	0.0352065	0
8200	0.6678	-nan	0.6678	0.667814	0.0395195	0	0.6268	-nan	0.6268	0.6265	0.0383183	0	0.6907	-nan	0.6907	0.68968	0.037132	0
8300	0.6566	-nan	0.6566	0.659349	0.0400524	0	0.6551	-nan	0.6551	0.65451	0.0428871	0	0.688	-nan	0.688	0.679927	0.0438476	0
8400	0.6556	-nan	0.6556	0.648804	0.0371408	0	0.6794	-nan	0.6794	0.677172	0.0558551	0	0.6765	-nan	0.6765	0.679138	0.0456791	0
8500	0.6783	-nan	0.6783	0.667987	0.042142	0	0.6788	-nan	0.6788	0.682667	0.0533249	0	0.6867	-nan	0.6867	0.691991	0.0425594	0
8600	0.6837	-nan	0.6837	0.687481	0.026884	0	0.6753	-nan	0.6753	0.675412	0.0533206	0	0.6959	-nan	0.6959	0.698314	0.0491685	0
8700	0.6787	-nan	0.6787	0.678297	0.0304296	0	0.6767	-nan	0.6767	0.681087	0.0569112	0	0.6776	-nan	0.6776	0.684925	0.0411131	0
8800	0.6813	-nan	0.6813	0.679137	0.0366568	0	0.6459	-nan	0.6459	0.644656	0.0577171	0	0.6837	-nan	0.6837	0.678865	0.0384932	0
8900	0.6871	-nan	0.6871	0.697187	0.0355965	0	0.6452	-nan	0.6452	0.647999	0.0587827	0	0.705	-nan	0.705	0.711706	0.0480824	0
9000	0.6881	-nan	0.6881	0.684925	0.0336695	0	0.64	-nan	0.64	0.642284	0.0584157	0	0.7153	-nan	0.7153	0.710414	0.0520122	0
9100	0.6691	-nan	0.6691	0.670559	0.0259744	0	0.6613	-nan	0.6613	0.659633	0.0679699	0	0.7172	-nan	0.7172	0.716891	0.0481958	0
9200	0.6624	-nan	0.6624	0.666397	0.0249847	0	0.6636	-nan	0.6636	0.668467	0.0753319	0	0.72	-nan	0.72	0.718176	0.0566218	0
9300	0.6604	-nan	0.6604	0.658565	0.0275023	0	0.6864	-nan	0.6864	0.689326	0.0723235	0	0.6982	-nan	0.6982	0.695621	0.0624573	0
9400	0.6482	-nan	0.6482	0.653856	0.0277898	0	0.6821	-nan	0.6821	0.682207	0.0790889	0	0.6913	-nan	0.6913	0.690592	0.0538778	0
9500	0.6708	-nan	0.6708	0.664234	0.0307405	0	0.6905	-nan	0.6905	0.686713	0.0781531	0	0.7027	-nan	0.7027	0.709019	0.044825	0
9600	0.6511	-nan	0.6511	0.657241	0.0316174	0	0.6798	-nan	0.6798	0.677257	0.0852337	0	0.695	-nan	0.695	0.696789	0.0293165	0
9700	0.6515	-nan	0.6515	0.653521	0.0276836	0	0.6516	-nan	0.6516	0.651182	0.0850282	0	0.6894	-nan	0.6894	0.699244	0.0357269	0
9800	0.652	-nan	0.652	0.652714	0.0287913	0	0.6354	-nan	0.6354	0.633921	0.0733367	0	0.6924	-nan	0.6924	0.696549	0.0207989	0
9900	0.6639	-nan	0.6639	0.662435	0.0356245	0	0.6579	-nan	0.6579	0.64896	0.0534875	0	0.6875	-nan	0.6875	0.686159	0.0187798	0
10000	0.6552	-nan	0.6552	0.655419	0.0314738	0	0.6705	-nan	0.6705	0.678084	0.0526332	0	0.6868	-nan	0.6868	0.679938	0.0155028	0
10100	0.654	-nan	0.654	0.655896	0.0305681	0	0.6732	-nan	0.6732	0.670175	0.0429085	0	0.6938	-nan	0.6938	0.687987	0.0202155	0
10200	0.6699	-nan	0.6699	0.669685	0.0312713	0	0.6719	-nan	0.6719	0.66891	0.0395739	0	0.6896	-nan	0.6896	0.685605	0.0223427	0
10300	0.6665	-nan	0.6665	0.671912	0.0284283	0	0.6679	-nan	0.6679	0.664773	0.0395874	0	0.678	-nan	0.678	0.683191	0.0236512	0
10400	0.6772	-nan	0.6772	0.682994	0.0282494	0	0.6829	-nan	0.6829	0.673852	0.0369981	0	0.6752	-nan	0.6752	0.681966	0.0313828	0
10500	0.6642	-nan	0.6642	0.666546	0.0330462	0	0.6671	-nan	0.6671	0.662897	0.0307374	0	0.6865	-nan	0.6865	0.684509	0.0363568	0
10600	0.6535	-nan	0.6535	0.653841	0.026515	0	0.6684	-nan	0.6684	0.670018	0.0271768	0	0.6803	-nan	0.6803	0.687139	0.0283907	0
10700	0.6716	-nan	0.6716	0.666596	0.0232904	0	0.681	-nan	0.681	0.676425	0.0180549	0	0.6823	-nan	0.6823	0.677242	0.0293276	0
10800	0.6771	-nan	0.6771	0.677175	0.0247668	0	0.6727	-nan	0.6727	0.673605	0.0245488	0	0.6771	-nan	0.6771	0.668546	0.0289632	0
10900	0.6668	-nan	0.6668	0.669917	0.0270499	0	0.6934	-nan	0.6934	0.69359	0.0202459	0	0.6801	-nan	0.6801	0.677	0.0294577	0
11000	0.6837	-nan	0.6837	0.676166	0.0260249	0	0.683	-nan	0.683	0.681426	0.0196025	0	0.6628	-nan	0.6628	0.663943	0.0356264	0
11100	0.6772	-nan	0.6772	0.682194	0.021486	0	0.6898	-nan	0.6898	0.690458	0.0207135	0	0.677	-nan	0.677	0.679857	0.0213944	0
11200	0.685	-nan	0.685	0.678881	0.0284514	0	0.69	-nan	0.69	0.687673	0.0220626	0	0.6798	-nan	0.6798	0.684622	0.0235184	0
11300	0.6771	-nan	0.6771	0.675635	0.0280051	0	0.6937	-nan	0.6937	0.686687	0.0247278	0	0.6684	-nan	0.6684	0.675004	0.0314798	0
11400	0.663	-nan	0.663	0.664271	0.0355772	0	0.681	-nan	0.681	0.681836	0.023991	0	0.678	-nan	0.678	0.676144	0.0276488	0
11500	0.6709	-nan	0.6709	0.672516	0.0314932	0	0.6772	-nan	0.6772	0.683045	0.0277022	0	0.6748	-nan	0.6748	0.673822	0.0287188	0
11600	0.6634	-nan	0.6634	0.672403	0.0296882	0	0.6941	-nan	0.6941	0.694004	0.0414156	0	0.6751	-nan	0.6751	0.66796	0.0297431	0
11700	0.6863	-nan	0.6863	0.686222	0.0238648	0	0.6897	-nan	0.6897	0.687313	0.0339186	0	0.6461	-nan	0.6461	0.654425	0.0330659	0
11800	0.6924	-nan	0.6924	0.687784	0.0248737	0	0.6681	-nan	0.6681	0.671585	0.0383519	0	0.6615	-nan	0.6615	0.666411	0.0303136	0
11900	0.6805	-nan	0.6805	0.681666	0.0311672	0	0.6807	-nan	0.6807	0.686567	0.0343642	0	0.6782	-nan	0.6782	0.679935	0.0143785	0
12000	0.6836	-nan	0.6836	0.681323	0.0277958	0	0.686	-nan	0.686	0.678916	0.0401094	0	0.6731	-nan	0.6731	0.68165	0.00813518	0
12100	0.6995	-nan	0.6995	0.697642	0.0300614	0	0.6956	-nan	0.6956	0.691569	0.0361035	0	0.6809	-nan	0.6809	0.683487	0.012202	0
12200	0.6882	-nan	0.6882	0.689945	0.0315004	0	0.688	-nan	0.688	0.689379	0.0378372	0	0.6838	-nan	0.6838	0.683189	0.0187671	0
12300	0.6788	-nan	0.6788	0.688059	0.0287877	0	0.6822	-nan	0.6822	0.68117	0.0355669	0	0.6839	-nan	0.6839	0.680146	0.0197183	0
12400	0.71	-nan	0.71	0.701803	0.0353772	0	0.6794	-nan	0.6794	0.681511	0.0327515	0	0.6805	-nan	0.6805	0.679147	0.0193662	0
12500	0.6913	-nan	0.6913	0.694614	0.0316082	0	0.69	-nan	0.69	0.686209	0.0215855	0	0.6743	-nan	0.6743	0.677354	0.018864	0
12600	0.6816	-nan	0.6816	0.686265	0.0319708	0	0.6849	-nan	0.6849	0.690586	0.0149725	0	0.6786	-nan	0.6786	0.680524	0.0234574	0
12700	0.698	-nan	0.698	0.695668	0.0433302	0	0.7029	-nan	0.7029	0.695393	0.0226647	0	0.6868	-nan	0.6868	0.682827	0.0227086	0
12800	0.6825	-nan	0.6825	0.68809	0.0249208	0	0.6962	-nan	0.6962	0.69487	0.0218624	0	0.6938	-nan	0.6938	0.688162	0.0274643	0
12900	0.6819	-nan	0.6819	0.681338	0.0206925	0	0.6852	-nan	0.6852	0.68639	0.0299496	0	0.6939	-nan	0.6939	0.692762	0.0271359	0
13000	0.6859	-nan	0.6859	0.687464	0.0274614	0	0.6855	-nan	0.6855	0.689255	0.0278661	0	0.6776	-nan	0.6776	0.681058	0.0318055	0
13100	0.7088	-nan	0.7088	0.698691	0.0301272	0	0.6779	-nan	0.6779	0.685099	0.030387	0	0.6858	-nan	0.6858	0.682632	0.0328478	0
13200	0.6943	-nan	0.6943	0.697721	0.027747	0	0.6939	-nan	0.6939	0.687204	0.0341581	0	0.6872	-nan	0.6872	0.68898	0.02555	0
13300	0.699	-nan	0.699	0.694316	0.0276453	0	0.697	-nan	0.697	0.695671	0.0280853	0	0.6871	-nan	0.6871	0.690914	0.0248222	0
13400	0.6918	-nan	0.6918	0.694339	0.0286948	0	0.6892	-nan	0.6892	0.69001	0.0218999	0	0.6925	-nan	0.6925	0.697506	0.0279438	0
13500	0.7125	-nan	0.7125	0.713385	0.0309261	0	0.6844	-nan	0.6844	0.682126	0.0250441	0	0.7073	-nan	0.7073	0.701484	0.0297034	0
13600	0.7159	-nan	0.7159	0.715889	0.0318017	0	0.6883	-nan	0.6883	0.682388	0.0206245	0	0.7009	-nan	0.7009	0.698607	0.0351868	0
13700	0.6929	-nan	0.6929	0.697538	0.0311445	0	0.6902	-nan	0.6902	0.68715	0.0241153	0	0.7026	-nan	0.7026	0.703367	0.0382287	0
13800	0.7043	-nan	0.7043	0.697109	0.0306512	0	0.6781	-nan	0.6781	0.676452	0.027414	0	0.7104	-nan	0.7104	0.703431	0.037387	0
13900	0.7007	-nan	0.7007	0.696501	0.0287217	0	0.6856	-nan	0.6856	0.681117	0.0256596	0	0.6961	-nan	0.6961	0.691534	0.0275414	0
14000	0.6895	-nan	0.6895	0.689182	0.0393053	0	0.6743	-nan	0.6743	0.669865	0.0290593	0	0.678	-nan	0.678	0.685523	0.0233898	0
14100	0.6843	-nan	0.6843	0.679662	0.0438003	0	0.6747	-nan	0.6747	0.669711	0.0286938	0	0.7019	-nan	0.7019	0.702559	0.030696	0
14200	0.677	-nan	0.677	0.683377	0.0496535	0	0.689	-nan	0.689	0.678345	0.0244559	0	0.6934	-nan	0.6934	0.693136	0.0352891	0
14300	0.6845	-nan	0.6845	0.679183	0.0554144	0	0.6771	-nan	0.6771	0.675884	0.0290922	0	0.6964	-nan	0.6964	0.698985	0.0360785	0
14400	0.6814	-nan	0.6814	0.684031	0.0445672	0	0.6695	-nan	0.6695	0.667917	0.0308273	0	0.6992	-nan	0.6992	0.700786	0.0344442	0
14500	0.6787	-nan	0.6787	0.67452	0.0376277	0	0.6618	-nan	0.6618	0.664552	0.0265321	0	0.7045	-nan	0.7045	0.700613	0.0394773	0
14600	0.6836	-nan	0.6836	0.68161	0.04775	0	0.6586	-nan	0.6586	0.658301	0.0275866	0	0.7194	-nan	0.7194	0.728559	0.0479855	0
14700	0.69	-nan	0.69	0.6931	0.0492596	0	0.6683	-nan	0.6683	0.66406	0.0330952	0	0.7249	-nan	0.7249	0.723728	0.0494331	0
14800	0.6949	-nan	0.6949	0.69552	0.0503635	0	0.6587	-nan	0.6587	0.663962	0.0367396	0	0.7114	-nan	0.7114	0.710929	0.0497617	0
14900	0.728	-nan	0.728	0.725426	0.0498165	0	0.6531	-nan	0.6531	0.64727	0.0407712	0	0.7014	-nan	0.7014	0.69531	0.0519756	0
15000	0.7175	-nan	0.7175	0.715419	0.0381134	0	0.6439	-nan	0.6439	0.640684	0.0333776	0	0.6777	-nan	0.6777	0.678616	0.0330829	0
15100	0.713	-nan	0.713	0.708321	0.0308607	0	0.648	-nan	0.648	0.652128	0.0355212	0	0.6786	-nan	0.6786	0.679417	0.0283307	0
15200	0.6999	-nan	0.6999	0.699972	0.0294597	0	0.6486	-nan	0.6486	0.651027	0.0388341	0	0.6678	-nan	0.6678	0.667882	0.0274649	0
15300	0.7142	-nan	0.7142	0.714605	0.0387373	0	0.656	-nan	0.656	0.651869	0.0506249	0	0.6716	-nan	0.6716	0.675372	0.0339464	0
15400	0.7258	-nan	0.7258	0.717054	0.0402193	0	0.6388	-nan	0.6388	0.649586	0.046291	0	0.6887	-nan	0.6887	0.688747	0.0330855	0
15500	0.7206	-nan	0.7206	0.718143	0.0348042	0	0.6468	-nan	0.6468	0.645809	0.0375588	0	0.6756	-nan	0.6756	0.671029	0.0449512	0
15600	0.7291	-nan	0.7291	0.720408	0.0303524	0	0.6423	-nan	0.6423	0.63812	0.0402131	0	0.6675	-nan	0.6675	0.666341	0.0337356	0
15700	0.7254	-nan	0.7254	0.720103	0.0283648	0	0.6265	-nan	0.6265	0.621478	0.0400064	0	0.6478	-nan	0.6478	0.656657	0.0399368	0
15800	0.6994	-nan	0.6994	0.706456	0.0253368	0	0.6279	-nan	0.6279	0.622453	0.0334929	0	0.6676	-nan	0.6676	0.664669	0.0374671	0
15900	0.7096	-nan	0.7096	0.709505	0.0313882	0	0.6022	-nan	0.6022	0.603094	0.0171231	0	0.6608	-nan	0.6608	0.663321	0.0311368	0
16000	0.7045	-nan	0.7045	0.701801	0.0262869	0	0.604	-nan	0.604	0.609601	0.0162648	0	0.6574	-nan	0.6574	0.655142	0.0343618	0
16100	0.6958	-nan	0.6958	0.697941	0.0273285	0	0.6167	-nan	0.6167	0.613972	0.0165701	0	0.6535	-nan	0.6535	0.654082	0.0322612	0
16200	0.7042	-nan	0.7042	0.704327	0.0258263	0	0.6067	-nan	0.6067	0.608457	0.0181882	0	0.6569	-nan	0.6569	0.654023	0.0331585	0
16300	0.7049	-nan	0.7049	0.706203	0.0292568	0	0.6094	-nan	0.6094	0.607624	0.0158994	0	0.653	-nan	0.653	0.652261	0.0313737	0
16400	0.721	-nan	0.721	0.713546	0.0241136	0	0.6055	-nan	0.6055	0.612592	0.0211747	0	0.6644	-nan	0.6644	0.651064	0.0232509	0
