Generation	Pmean	PmeanRes	PmeanUnres	MeanP0	StdevP0	MeanInfo	Pmean	PmeanRes	PmeanUnres	MeanP0	StdevP0	MeanInfo	Pmean	PmeanRes	PmeanUnres	MeanP0	StdevP0	MeanInfo
4100	0.5066	0.477588	0.938095	0.93763	0.019844	0.94	0.4184	0.768635	0.00393013	0.00454701	0.0083076	0.553	0.5122	0.472043	0.628906	0.605015	0.0233065	0.749
4200	0.505	0.47734	0.938333	0.935293	0.0159457	0.936	0.4331	0.752632	0.00953488	0.00905564	0.0123489	0.56	0.5056	0.491696	0.587586	0.587329	0.023303	0.858
4300	0.495	0.453057	0.952381	0.944427	0.0187096	0.926	0.4273	0.756328	0.00683371	0.00662129	0.00612891	0.545	0.4947	0.48076	0.568987	0.590521	0.0188185	0.83
4400	0.5088	0.478992	0.923881	0.936943	0.0248789	0.926	0.4232	0.766667	0.00509978	0.00708025	0.00850859	0.56	0.5106	0.500909	0.581667	0.586666	0.0173195	0.89
4500	0.5127	0.48632	0.949123	0.924399	0.0305899	0.935	0.416	0.772948	0.00366379	0.00397618	0.00476882	0.556	0.5093	0.49378	0.58	0.582849	0.0210101	0.834
4600	0.5093	0.480171	0.95	0.957119	0.0388701	0.939	0.4229	0.753957	0.00833333	0.00905673	0.0116545	0.586	0.4979	0.484888	0.569935	0.569647	0.0202762	0.83
4700	0.4998	0.47322	0.923729	0.931073	0.0326023	0.937	0.4289	0.763063	0.0121348	0.0116014	0.0124746	0.543	0.5	0.482243	0.552988	0.556835	0.0322709	0.743
4800	0.4939	0.471186	0.876786	0.912882	0.0160645	0.942	0.4165	0.755617	0.0135667	0.0157226	0.0137667	0.538	0.5038	0.478669	0.552802	0.554307	0.0303809	0.659
4900	0.5018	0.458564	0.913684	0.921493	0.0141274	0.906	0.4309	0.753901	0.0130734	0.015608	0.00816855	0.572	0.5098	0.486589	0.56051	0.544019	0.0307759	0.691
5000	0.502	0.467927	0.928378	0.923225	0.0144071	0.932	0.4265	0.733391	0.00616114	0.00853949	0.0074928	0.609	0.5092	0.501664	0.523894	0.532861	0.0253494	0.667
5100	0.5172	0.489541	0.928571	0.926365	0.0150022	0.934	0.4417	0.749573	0.00771084	0.00804574	0.00850441	0.591	0.52	0.512126	0.538462	0.53525	0.0204269	0.697
5200	0.4942	0.469662	0.924074	0.926108	0.0158474	0.935	0.4284	0.75918	0.00569476	0.00682809	0.00921175	0.55	0.5153	0.487589	0.551147	0.545443	0.0150045	0.603
5300	0.4916	0.460278	0.934848	0.932511	0.0177372	0.915	0.4453	0.742785	0.00643564	0.00667851	0.00987099	0.592	0.5022	0.486151	0.528496	0.542249	0.0222869	0.607
5400	0.5049	0.471459	0.917333	0.927747	0.0204767	0.917	0.4284	0.755142	0.00573394	0.00281592	0.00589848	0.551	0.5074	0.477618	0.535673	0.529295	0.0223284	0.496
5500	0.4957	0.463948	0.930882	0.922051	0.00859458	0.942	0.4362	0.738305	0.00146341	0.00277115	0.00717805	0.549	0.4995	0.484555	0.508738	0.515466	0.0292063	0.398
5600	0.4993	0.473941	0.926786	0.918791	0.0194458	0.925	0.4258	0.760465	0.0015873	0.00212529	0.00491101	0.526	0.498	0.501322	0.495238	0.494677	0.0190308	0.491
5700	0.5054	0.486848	0.928571	0.910725	0.0169706	0.956	0.4263	0.753298	0.00842825	0.0102114	0.0162012	0.559	0.5104	0.514384	0.507295	0.494773	0.023043	0.479
5800	0.4982	0.476582	0.892308	0.921164	0.0164994	0.961	0.4255	0.764	0.0117778	0.00999611	0.0115508	0.5	0.506	0.506034	0.50597	0.507129	0.023813	0.48
5900	0.4934	0.464461	0.92381	0.914081	0.0163671	0.919	0.4372	0.758014	0.00492958	0.00333316	0.00627998	0.6	0.4969	0.5146	0.4792	0.479604	0.0188843	0.501
6000	0.5047	0.473599	0.905556	0.911365	0.0165591	0.931	0.4215	0.761931	0.00709534	0.00660296	0.00768779	0.544	0.4997	0.52766	0.479203	0.46513	0.0318716	0.43
6100	0.4938	0.456087	0.9275	0.898091	0.0271284	0.91	0.4132	0.758379	0.00306346	0.00315673	0.00512505	0.57	0.4863	0.527789	0.442945	0.446835	0.0256778	0.49
6200	0.5064	0.474784	0.890789	0.908838	0.0182197	0.928	0.4364	0.756545	0.00679157	0.0067795	0.00785407	0.553	0.4909	0.553138	0.433908	0.43269	0.0205114	0.473
6300	0.4939	0.463265	0.907246	0.92198	0.0153504	0.926	0.4333	0.762324	0.000694444	0.00266237	0.00449402	0.542	0.4802	0.552444	0.421091	0.423471	0.0171209	0.466
6400	0.4885	0.460149	0.940678	0.915878	0.0204512	0.931	0.4283	0.762366	0.00656109	0.00679805	0.00762633	0.538	0.4879	0.544821	0.423454	0.423393	0.0171164	0.535
6500	0.4929	0.451422	0.933721	0.916141	0.0228249	0.907	0.4376	0.757068	0.0088993	0.00736904	0.00670408	0.574	0.4739	0.536321	0.427951	0.429123	0.021719	0.419
6600	0.5112	0.489841	0.878182	0.902634	0.0394749	0.95	0.4092	0.754682	0.0133047	0.00981851	0.0099487	0.547	0.4829	0.558022	0.420183	0.413416	0.0179268	0.478
6700	0.4815	0.448553	0.940299	0.927647	0.0313411	0.922	0.4273	0.75	0.00300926	0.0027131	0.00417253	0.581	0.4817	0.554021	0.413592	0.409134	0.0199794	0.484
6800	0.5011	0.46973	0.888	0.890696	0.04707	0.919	0.4337	0.750433	0.00165485	0.0017082	0.0050344	0.579	0.4777	0.573731	0.398172	0.397568	0.0215063	0.461
6900	0.4837	0.446471	0.917722	0.910622	0.0340363	0.905	0.4303	0.761456	0.00366133	0.00282132	0.00646678	0.546	0.4808	0.570683	0.391633	0.392572	0.0129549	0.521
7000	0.497	0.470607	0.903279	0.89515	0.0323292	0.945	0.4197	0.766422	0.0043956	0.00351812	0.00556794	0.552	0.4709	0.58076	0.391019	0.389518	0.0169558	0.408
7100	0.5084	0.478655	0.950794	0.92556	0.0141049	0.944	0.4301	0.770578	0.00717489	0.00807672	0.0113415	0.542	0.4813	0.564327	0.39384	0.382453	0.0166301	0.513
7200	0.5009	0.462732	0.911765	0.917037	0.0153478	0.933	0.4272	0.731434	0.0087886	0.00799865	0.0120298	0.569	0.4639	0.580813	0.370916	0.372758	0.0172773	0.457
7300	0.4936	0.451705	0.912088	0.920368	0.0180197	0.932	0.4487	0.739835	0.00278481	0.00338038	0.00760593	0.565	0.4855	0.591853	0.382908	0.374202	0.0146402	0.492
7400	0.5037	0.470302	0.921622	0.918209	0.0162166	0.926	0.4264	0.754448	0.00547945	0.00556115	0.0111167	0.552	0.4705	0.580855	0.364047	0.368362	0.0146601	0.49
7500	0.5129	0.468908	0.941935	0.925974	0.0243589	0.908	0.4185	0.759524	0.00837004	0.00748147	0.0135516	0.568	0.4865	0.575179	0.373636	0.363663	0.0160935	0.581
7600	0.4992	0.461153	0.930864	0.918012	0.0290208	0.931	0.428	0.777596	0.00243902	0.00281956	0.00512944	0.56	0.4663	0.597092	0.360579	0.362406	0.0132724	0.465
7700	0.4973	0.467129	0.946032	0.941641	0.0287546	0.933	0.4385	0.739049	0.00778589	0.00907332	0.0109661	0.584	0.4604	0.593494	0.365983	0.357416	0.0135748	0.397
7800	0.4834	0.446552	0.958333	0.958077	0.0244921	0.921	0.4037	0.788802	0.00448065	0.00533769	0.00582699	0.525	0.4651	0.591611	0.360329	0.359195	0.0125083	0.433
7900	0.5087	0.473978	0.97	0.961111	0.0185052	0.917	0.4051	0.756309	0.00746269	0.00532588	0.00535674	0.532	0.4704	0.598093	0.35625	0.35315	0.0139889	0.481
8000	0.5056	0.482211	0.95	0.949616	0.0179122	0.953	0.4493	0.752437	0.00395062	0.00389206	0.00699836	0.581	0.486	0.604699	0.351068	0.344088	0.0169741	0.505
8100	0.4972	0.474632	0.926	0.953296	0.0188551	0.951	0.4283	0.750967	0.00232019	0.00269672	0.00419202	0.57	0.4734	0.596289	0.344467	0.338157	0.0167987	0.538
8200	0.4963	0.472269	0.972917	0.952634	0.0171408	0.938	0.4343	0.75637	0.00210773	0.0033901	0.00655544	0.556	0.4812	0.580541	0.337653	0.326487	0.0140019	0.565
8300	0.5087	0.469314	0.955556	0.956159	0.0180154	0.927	0.4226	0.76018	0.00157303	0.00131183	0.00285347	0.544	0.4448	0.62	0.309912	0.313271	0.0206668	0.441
8400	0.5002	0.465269	0.964286	0.961817	0.016665	0.935	0.4296	0.750351	0.0044186	0.00380941	0.00485245	0.578	0.4691	0.609242	0.303922	0.309716	0.0214423	0.55
8500	0.4876	0.45439	0.957576	0.95795	0.0187825	0.936	0.4403	0.748464	0.00410628	0.0028955	0.00483845	0.531	0.4533	0.612851	0.29502	0.301906	0.0215045	0.502
8600	0.4931	0.468947	0.952	0.967834	0.0128073	0.959	0.427	0.77377	0.00487805	0.00382323	0.00541312	0.584	0.4588	0.6306	0.287	0.290326	0.0192371	0.511
8700	0.4972	0.449449	0.968478	0.959708	0.0148941	0.909	0.4475	0.766609	0.00501193	0.00576842	0.008345	0.59	0.4572	0.653157	0.268173	0.272901	0.0187902	0.519
8800	0.5071	0.478662	0.968966	0.963264	0.00974094	0.934	0.4344	0.752431	0.00235849	0.00313308	0.0070535	0.555	0.4454	0.631202	0.247314	0.248944	0.0164701	0.524
8900	0.5272	0.493541	0.967606	0.96053	0.0153648	0.93	0.4298	0.740657	0.00402844	0.00371104	0.00582694	0.56	0.4564	0.646958	0.244937	0.243903	0.0102874	0.499
9000	0.4929	0.457849	0.958571	0.948392	0.0162422	0.925	0.4367	0.776292	0.00273349	0.00316956	0.004884	0.542	0.4602	0.640454	0.257749	0.242182	0.0112647	0.515
9100	0.5156	0.483906	0.95	0.95516	0.0187795	0.932	0.4262	0.757219	0.00318907	0.00253435	0.00552852	0.568	0.451	0.646617	0.228632	0.234524	0.0156038	0.553
9200	0.5155	0.498021	0.935	0.939326	0.0212862	0.966	0.4373	0.752586	0.00190476	0.00273315	0.00448895	0.575	0.461	0.650556	0.238478	0.239003	0.0171642	0.524
9300	0.5224	0.469101	0.953636	0.953521	0.0298172	0.896	0.4336	0.756119	0.00257009	0.00439526	0.006767	0.585	0.4416	0.662398	0.227756	0.230605	0.018848	0.517
9400	0.5098	0.476584	0.957971	0.950748	0.0233328	0.928	0.4367	0.732715	0.00540541	0.00492084	0.00747237	0.565	0.4556	0.658052	0.223605	0.224069	0.0156987	0.532
9500	0.499	0.471156	0.959649	0.953879	0.0250104	0.942	0.4146	0.774388	0.00724947	0.00663371	0.00888202	0.557	0.4543	0.672744	0.205983	0.209071	0.0146929	0.507
9600	0.5083	0.488401	0.951163	0.948154	0.0348192	0.956	0.4132	0.765858	0.00581897	0.00426176	0.0068445	0.559	0.4566	0.668421	0.196659	0.193865	0.0235414	0.554
9700	0.5131	0.473465	0.923864	0.920405	0.0313042	0.916	0.4196	0.777052	0.00668103	0.00817274	0.0130749	0.55	0.4451	0.693482	0.157019	0.157735	0.0270589	0.573
9800	0.4946	0.468684	0.915517	0.935327	0.0241703	0.947	0.4197	0.757713	0.00489978	0.00510701	0.00692552	0.568	0.4481	0.701852	0.150217	0.146061	0.0319714	0.541
9900	0.514	0.477959	0.934177	0.927104	0.0191953	0.925	0.4207	0.755696	0.00626398	0.00538656	0.00774158	0.564	0.4338	0.712284	0.130898	0.126418	0.0184205	0.527
10000	0.4998	0.479289	0.945455	0.931346	0.027635	0.947	0.4236	0.748936	0.00275229	0.00290016	0.00581369	0.545	0.4472	0.695907	0.128082	0.121545	0.0209624	0.546
10100	0.5167	0.483711	0.935616	0.928136	0.027285	0.932	0.4236	0.767518	0.00663717	0.00716972	0.00977474	0.563	0.4243	0.709641	0.103822	0.105505	0.0246266	0.545
10200	0.4775	0.45211	0.940385	0.94493	0.0278008	0.936	0.4364	0.743077	0.00409639	0.00322993	0.00743344	0.563	0.4351	0.725	0.100216	0.0971927	0.0241942	0.554
10300	0.5215	0.486378	0.954667	0.946334	0.0318516	0.92	0.4321	0.750611	0.00468384	0.0038521	0.0068031	0.556	0.4253	0.739354	0.0767932	0.0742345	0.00719519	0.537
10400	0.4978	0.465625	0.9125	0.923689	0.0296642	0.925	0.4232	0.762138	0.00558036	0.00464943	0.00707932	0.54	0.4435	0.735357	0.0720455	0.071227	0.0159482	0.579
10500	0.4921	0.448678	0.920652	0.929593	0.0321938	0.921	0.425	0.760721	0.00629213	0.00681112	0.00866716	0.581	0.4291	0.726786	0.0502273	0.0540806	0.0124455	0.555
10600	0.5113	0.483191	0.909091	0.924865	0.0283495	0.93	0.4245	0.761913	0.00538117	0.00306729	0.00526389	0.556	0.4242	0.7527	0.0431965	0.0505599	0.011515	0.551
10700	0.4819	0.444384	0.951351	0.948279	0.0294091	0.935	0.4376	0.725083	0.00276382	0.00270098	0.00508495	0.593	0.4345	0.736572	0.040553	0.0400138	0.0142138	0.568
10800	0.5011	0.477497	0.959184	0.937549	0.0333066	0.938	0.4103	0.770566	0.00404255	0.00303934	0.00529471	0.532	0.4237	0.748998	0.0277162	0.0305964	0.0161455	0.509
10900	0.5003	0.460262	0.936905	0.948787	0.0255465	0.922	0.4269	0.74903	0.00508083	0.00533733	0.00755634	0.546	0.4385	0.740171	0.013253	0.0127624	0.0168313	0.546
11000	0.5181	0.493559	0.956604	0.955925	0.0234267	0.946	0.4329	0.737329	0.00552885	0.00489259	0.00653481	0.548	0.4339	0.758407	0.0124138	0.0152064	0.0199257	0.576
11100	0.5016	0.473355	0.960345	0.954072	0.0223056	0.944	0.4369	0.746735	0.00550239	0.00513269	0.00736276	0.563	0.4129	0.756822	0.0172043	0.0138515	0.0193915	0.563
11200	0.5107	0.468894	0.949425	0.95005	0.0231793	0.927	0.4133	0.769288	0.00536481	0.00519075	0.0067931	0.567	0.4269	0.760144	0.00790068	0.0094405	0.0170462	0.559
11300	0.4856	0.45145	0.946377	0.955639	0.027705	0.925	0.4153	0.746655	0.00536913	0.00360396	0.00647219	0.564	0.4117	0.782115	0.0104167	0.0120825	0.0195954	0.542
11400	0.5085	0.484615	0.952941	0.963011	0.0160708	0.936	0.4249	0.751418	0.00252294	0.00294136	0.00522536	0.574	0.4358	0.753913	0.00541176	0.00715849	0.0107146	0.563
11500	0.5022	0.457849	0.95618	0.956123	0.0117572	0.92	0.4452	0.752453	0.00122249	0.000882725	0.00308135	0.56	0.4248	0.756859	0.0123318	0.0116507	0.0188543	0.578
11600	0.4917	0.465539	0.95	0.953914	0.017772	0.939	0.4393	0.750172	0.00645933	0.00612231	0.00655646	0.579	0.4173	0.75945	0.00747253	0.00794309	0.0152666	0.579
11700	0.4958	0.46755	0.963158	0.956185	0.015849	0.947	0.4433	0.754639	0.00980861	0.00816057	0.0078758	0.565	0.4304	0.768897	0.0116331	0.0105462	0.0189482	0.578
11800	0.5031	0.473908	0.952459	0.968872	0.0177999	0.955	0.4289	0.759715	0.00615034	0.00762046	0.00751636	0.52	0.4157	0.765926	0.00456522	0.0055648	0.00856226	0.596
11900	0.5271	0.503062	0.956604	0.956111	0.0202497	0.94	0.4198	0.745878	0.0081448	0.0083251	0.0104643	0.536	0.4394	0.765849	0.0048951	0.00459703	0.00561751	0.59
12000	0.5089	0.470811	0.978667	0.964695	0.0246586	0.913	0.4417	0.742542	0.00878049	0.00839904	0.0112943	0.537	0.4324	0.770304	0.00408163	0.00390404	0.00587738	0.55
12100	0.4989	0.45614	0.942045	0.945914	0.0258902	0.895	0.4176	0.755046	0.0134066	0.0138087	0.0181791	0.542	0.4224	0.747594	0.00683371	0.0065984	0.00735627	0.558
12200	0.4942	0.465037	0.959322	0.959401	0.0255776	0.942	0.4147	0.758716	0.00263736	0.0030938	0.00780563	0.542	0.4261	0.768739	0.012362	0.00899523	0.0110596	0.553
12300	0.5175	0.485531	0.962687	0.965557	0.0223639	0.941	0.4202	0.765201	0.00528634	0.0061927	0.00866061	0.558	0.4302	0.759115	0.00298851	0.00365365	0.00539158	0.537
12400	0.4929	0.454004	0.965789	0.967899	0.0196983	0.921	0.4011	0.784449	0.00528455	0.00538089	0.00616704	0.522	0.4271	0.753203	0.0086758	0.0100185	0.0117056	0.532
12500	0.5063	0.440275	0.964286	0.965969	0.0222893	0.894	0.4282	0.762366	0.00633484	0.00608701	0.00589788	0.571	0.4215	0.76819	0.00286976	0.00343689	0.00594547	0.564
12600	0.5011	0.471672	0.954098	0.954823	0.0197456	0.931	0.4383	0.732773	0.00567901	0.0052352	0.00615171	0.568	0.4314	0.764057	0.00456621	0.00489738	0.00573742	0.582
12700	0.4896	0.459936	0.962712	0.95832	0.0186641	0.929	0.434	0.741753	0.00550239	0.00710424	0.00904312	0.586	0.4197	0.77537	0.00217391	0.00316016	0.00443085	0.555
12800	0.506	0.462336	0.982143	0.977773	0.0260818	0.927	0.4302	0.773684	0.00868597	0.00583816	0.00904358	0.554	0.4254	0.756964	0.00340909	0.00297931	0.00637042	0.579
12900	0.4947	0.456399	0.947436	0.95725	0.0297583	0.932	0.4277	0.774681	0.00532151	0.00577503	0.00783151	0.55	0.4255	0.758781	0.00475113	0.00365978	0.00759719	0.586
13000	0.5077	0.472492	0.954795	0.949306	0.0251574	0.924	0.4367	0.753553	0.00449173	0.0076947	0.00728346	0.568	0.4297	0.767563	0.00316742	0.00531703	0.00801943	0.56
13100	0.4942	0.459677	0.952857	0.944437	0.0322391	0.929	0.4104	0.768797	0.00299145	0.00248188	0.00471612	0.543	0.441	0.742373	0.00731707	0.00876036	0.00803429	0.567
13200	0.507	0.462417	0.917347	0.927843	0.0316319	0.915	0.4133	0.77406	0.00320513	0.00385658	0.00587084	0.528	0.4291	0.771558	0.00714286	0.00869283	0.010475	0.551
13300	0.5134	0.479676	0.929333	0.927663	0.0120655	0.93	0.4132	0.763197	0.00562771	0.00385927	0.00781193	0.554	0.4196	0.748658	0.00249433	0.00442099	0.00546842	0.568
13400	0.4874	0.441786	0.932258	0.922259	0.0167461	0.901	0.4402	0.764273	0.00885781	0.00823505	0.010941	0.562	0.4152	0.771082	0.00409483	0.00491131	0.00640856	0.527
13500	0.4965	0.466488	0.921212	0.927758	0.0128987	0.951	0.4206	0.74	0.00574713	0.00506853	0.00693571	0.575	0.4194	0.759341	0.0105727	0.00959611	0.0102124	0.561
13600	0.5115	0.476216	0.946667	0.931165	0.021978	0.92	0.4214	0.746869	0.00884354	0.00915578	0.00801958	0.582	0.4306	0.754674	0.00623557	0.00699903	0.00729779	0.556
13700	0.4967	0.468544	0.945763	0.94197	0.0180962	0.935	0.4159	0.768284	0.00883621	0.00962362	0.00950731	0.552	0.4263	0.749823	0.00779817	0.00561447	0.00860153	0.578
13800	0.4981	0.464224	0.934722	0.947059	0.0162501	0.922	0.4277	0.770492	0.0104213	0.0105656	0.0138984	0.548	0.4215	0.763091	0.004	0.00474215	0.00543797	0.557
13900	0.5071	0.479446	0.932787	0.933972	0.0172702	0.945	0.4069	0.76711	0.007173	0.00576902	0.00757529	0.516	0.4186	0.782364	0.00342612	0.00347425	0.00472091	0.521
14000	0.4965	0.452145	0.93956	0.944482	0.0208745	0.901	0.4425	0.740672	0.00444444	0.00450348	0.00626397	0.585	0.4398	0.750257	0.0057554	0.00530436	0.00651832	0.577
14100	0.4959	0.465885	0.95	0.944083	0.0203121	0.925	0.424	0.764855	0.00401786	0.00362335	0.0071221	0.575	0.4248	0.753737	0.00273973	0.00335028	0.00667136	0.559
14200	0.5046	0.476038	0.944262	0.935709	0.0159225	0.935	0.4274	0.758467	0.00432802	0.00327643	0.00622699	0.567	0.4213	0.754399	0.00248307	0.00264838	0.0063001	0.539
14300	0.5097	0.466042	0.935484	0.936548	0.00747242	0.924	0.4009	0.766987	0.00271399	0.00278505	0.00673519	0.517	0.4312	0.761416	0.00229885	0.00317885	0.00411606	0.572
14400	0.4927	0.471832	0.935556	0.927813	0.0108885	0.955	0.4078	0.78646	0.00248447	0.00136424	0.00428671	0.526	0.451	0.735304	0.00818414	0.00511089	0.0078678	0.586
