Generation	Pmean	PmeanRes	PmeanUnres	MeanP0	StdevP0	MeanInfo	Pmean	PmeanRes	PmeanUnres	MeanP0	StdevP0	MeanInfo	Pmean	PmeanRes	PmeanUnres	MeanP0	StdevP0	MeanInfo
199556	0.4245	0.697015	0.183804	0.188039	0.0275892	0.475	0.5486	0.329325	0.887277	0.887347	0.020917	0.606	0.5394	0.362843	0.826247	0.819653	0.0131829	0.602
199557	0.4352	0.706737	0.189524	0.187787	0.0269609	0.463	0.5365	0.309406	0.885787	0.888727	0.0204248	0.627	0.5335	0.336711	0.831156	0.818518	0.0131573	0.583
199558	0.4248	0.693521	0.19311	0.186854	0.0272905	0.474	0.5383	0.332536	0.884182	0.887193	0.0197342	0.623	0.5421	0.347684	0.813909	0.819127	0.012791	0.587
199559	0.4295	0.70211	0.18384	0.186746	0.0273561	0.472	0.541	0.331621	0.887003	0.887491	0.0192478	0.619	0.5465	0.352129	0.82276	0.819668	0.0117813	0.576
199560	0.4165	0.679237	0.181629	0.187088	0.0265487	0.475	0.5356	0.319063	0.887402	0.88553	0.0192722	0.619	0.5412	0.340451	0.813915	0.81968	0.0120052	0.569
199561	0.4292	0.706316	0.178476	0.187407	0.0285387	0.476	0.5333	0.317447	0.88399	0.886361	0.0196784	0.646	0.5422	0.334798	0.816009	0.819126	0.0121834	0.591
199562	0.4261	0.692017	0.184542	0.187217	0.029245	0.473	0.5359	0.342105	0.889548	0.886523	0.0198179	0.628	0.5331	0.330626	0.825672	0.819748	0.0119409	0.62
199563	0.4338	0.702537	0.1926	0.187196	0.0291713	0.492	0.5381	0.330414	0.88871	0.887172	0.0204878	0.616	0.5339	0.35129	0.831842	0.819205	0.0124084	0.656
199564	0.4356	0.692886	0.186417	0.187207	0.0277135	0.512	0.5382	0.321266	0.886198	0.888785	0.020851	0.628	0.525	0.36936	0.821802	0.819229	0.0129654	0.66
199565	0.443	0.687109	0.186885	0.188505	0.0277589	0.506	0.5377	0.334236	0.881183	0.888634	0.0208836	0.653	0.5287	0.378182	0.820882	0.818931	0.0124302	0.664
199566	0.4383	0.683597	0.187045	0.187979	0.0291823	0.498	0.535	0.346248	0.890202	0.88832	0.0217002	0.678	0.5269	0.369729	0.8375	0.81829	0.0124138	0.635
199567	0.4378	0.692972	0.184661	0.188158	0.0280181	0.519	0.5293	0.35767	0.890683	0.885095	0.0226795	0.693	0.5329	0.362205	0.829863	0.81833	0.0128617	0.646
199568	0.4538	0.695376	0.193139	0.187373	0.0281507	0.54	0.5214	0.363492	0.87785	0.885507	0.021931	0.685	0.5319	0.367802	0.831356	0.818862	0.0126525	0.641
199569	0.4447	0.668148	0.182391	0.188404	0.0274641	0.543	0.5236	0.357956	0.88381	0.887095	0.0209407	0.664	0.5297	0.369111	0.816435	0.819445	0.0116474	0.646
199570	0.4464	0.664457	0.187309	0.188135	0.0268846	0.566	0.5351	0.35497	0.891071	0.886912	0.0215505	0.683	0.5307	0.370588	0.822881	0.818492	0.01163	0.663
199571	0.457	0.661484	0.190323	0.187853	0.0274021	0.562	0.5172	0.348023	0.881703	0.888343	0.0218243	0.672	0.5148	0.368175	0.803264	0.818717	0.0111937	0.654
199572	0.4602	0.664769	0.197717	0.187571	0.0283873	0.55	0.5392	0.370238	0.885366	0.889848	0.0203638	0.641	0.5289	0.378135	0.813873	0.818903	0.0109268	0.637
199573	0.4424	0.655091	0.182444	0.189403	0.0288376	0.522	0.5313	0.333697	0.884123	0.889162	0.0201315	0.655	0.517	0.343956	0.820661	0.819206	0.0111923	0.634
199574	0.4418	0.677011	0.184937	0.189886	0.0300116	0.519	0.5354	0.351603	0.884348	0.888025	0.0213788	0.639	0.5261	0.359464	0.814754	0.818426	0.011323	0.625
199575	0.4463	0.679191	0.19501	0.187564	0.029769	0.537	0.5339	0.334272	0.887258	0.888282	0.0202927	0.624	0.5394	0.37664	0.810667	0.8187	0.0108866	0.632
199576	0.4441	0.663873	0.189201	0.187778	0.0309263	0.521	0.5419	0.328686	0.895745	0.888158	0.0195354	0.634	0.519	0.348734	0.811413	0.817723	0.0110715	0.633
199577	0.4444	0.679655	0.188518	0.186908	0.0315069	0.518	0.5411	0.333754	0.900273	0.887781	0.0201978	0.643	0.5396	0.377567	0.819074	0.818488	0.010871	0.623
199578	0.4427	0.679344	0.188382	0.186275	0.0311899	0.513	0.5277	0.333281	0.877871	0.888226	0.0205055	0.644	0.5286	0.34382	0.833952	0.818935	0.0108052	0.611
199579	0.4444	0.687329	0.188501	0.188504	0.0289847	0.518	0.5332	0.334783	0.892135	0.887188	0.0205603	0.647	0.5397	0.359247	0.823136	0.819368	0.0105239	0.604
199580	0.437	0.677413	0.178631	0.187159	0.0288542	0.512	0.5294	0.330912	0.893201	0.886998	0.0206801	0.636	0.5327	0.342053	0.823485	0.819281	0.0105626	0.603
199581	0.446	0.691406	0.188525	0.190052	0.028026	0.522	0.5372	0.328774	0.901374	0.886199	0.0215442	0.664	0.5378	0.362023	0.804786	0.819457	0.0104618	0.61
199582	0.4398	0.671648	0.186611	0.190336	0.0282074	0.544	0.5283	0.348946	0.882738	0.885276	0.021401	0.614	0.5353	0.352787	0.820769	0.819205	0.0109508	0.59
199583	0.4464	0.662316	0.188816	0.190137	0.0289606	0.543	0.549	0.337134	0.88601	0.885658	0.0227225	0.602	0.5401	0.344068	0.822195	0.818587	0.0110847	0.589
199584	0.4625	0.681952	0.201751	0.191421	0.0295673	0.534	0.5437	0.316279	0.887688	0.888362	0.0215147	0.612	0.539	0.34618	0.815328	0.817984	0.0107087	0.589
199585	0.4481	0.669476	0.194421	0.193245	0.0295916	0.519	0.5372	0.313562	0.889948	0.888852	0.0213097	0.585	0.5351	0.34601	0.806083	0.817631	0.0118848	0.571
199586	0.4439	0.684586	0.1842	0.194192	0.0283063	0.488	0.5569	0.322906	0.886747	0.891195	0.0215523	0.549	0.5506	0.347986	0.82028	0.817009	0.0118114	0.578
199587	0.4402	0.697541	0.194922	0.197156	0.0274373	0.488	0.5633	0.300364	0.88337	0.890506	0.0211002	0.56	0.5305	0.330969	0.803791	0.816151	0.0119059	0.57
199588	0.4355	0.68709	0.195703	0.198128	0.0269122	0.485	0.553	0.284643	0.894545	0.890528	0.0213574	0.557	0.5533	0.357018	0.813488	0.816966	0.0115334	0.555
199589	0.4344	0.689278	0.194369	0.198235	0.0270562	0.461	0.5621	0.305566	0.88465	0.889873	0.0218622	0.546	0.5421	0.325045	0.812809	0.817403	0.0112954	0.56
199590	0.4295	0.700651	0.197588	0.197216	0.0271629	0.471	0.5648	0.295421	0.888767	0.891151	0.0219947	0.551	0.5417	0.33125	0.809545	0.818326	0.0108351	0.568
