Generation	Pmean	PmeanRes	PmeanUnres	MeanP0	StdevP0	MeanInfo	Pmean	PmeanRes	PmeanUnres	MeanP0	StdevP0	MeanInfo	Pmean	PmeanRes	PmeanUnres	MeanP0	StdevP0	MeanInfo
1300	0.8425	-nan	0.8425	0.84029	0.022724	0	0.3791	-nan	0.3791	0.377135	0.0151358	0	0.6724	-nan	0.6724	0.666062	0.0284401	0
1400	0.8207	-nan	0.8207	0.81642	0.0294813	0	0.3814	-nan	0.3814	0.387379	0.0153606	0	0.6784	-nan	0.6784	0.684352	0.0283762	0
1500	0.8093	-nan	0.8093	0.814055	0.0243159	0	0.4026	-nan	0.4026	0.394581	0.0142165	0	0.6837	-nan	0.6837	0.681889	0.0249309	0
1600	0.8016	-nan	0.8016	0.804062	0.0303973	0	0.4095	-nan	0.4095	0.409522	0.0137069	0	0.674	-nan	0.674	0.673008	0.0256159	0
1700	0.7948	-nan	0.7948	0.800446	0.0265794	0	0.4128	-nan	0.4128	0.415688	0.0193644	0	0.6751	-nan	0.6751	0.66876	0.0272908	0
1800	0.7825	-nan	0.7825	0.782847	0.0320109	0	0.4294	-nan	0.4294	0.430422	0.0207007	0	0.6817	-nan	0.6817	0.673909	0.0222846	0
1900	0.7637	-nan	0.7637	0.768632	0.0225799	0	0.4452	-nan	0.4452	0.443809	0.0188208	0	0.6656	-nan	0.6656	0.665472	0.0181436	0
2000	0.7469	-nan	0.7469	0.751661	0.019114	0	0.4481	-nan	0.4481	0.449653	0.0216464	0	0.6708	-nan	0.6708	0.672482	0.0148158	0
2100	0.7509	-nan	0.7509	0.758974	0.0146143	0	0.4743	-nan	0.4743	0.472945	0.0131754	0	0.6716	-nan	0.6716	0.671959	0.0149507	0
2200	0.7439	-nan	0.7439	0.74731	0.0185889	0	0.4791	-nan	0.4791	0.480339	0.0144105	0	0.6744	-nan	0.6744	0.677434	0.0225945	0
2300	0.7366	-nan	0.7366	0.734368	0.0170169	0	0.4815	-nan	0.4815	0.486571	0.0170876	0	0.6913	-nan	0.6913	0.686655	0.00890864	0
2400	0.7292	-nan	0.7292	0.731522	0.0153198	0	0.5037	-nan	0.5037	0.492161	0.0168139	0	0.69	-nan	0.69	0.691062	0.0120528	0
2500	0.7216	-nan	0.7216	0.729718	0.0231326	0	0.4988	-nan	0.4988	0.502111	0.0171734	0	0.6826	-nan	0.6826	0.687148	0.0163642	0
2600	0.7103	-nan	0.7103	0.710225	0.033485	0	0.5095	-nan	0.5095	0.505484	0.0169651	0	0.6773	-nan	0.6773	0.682694	0.0130471	0
2700	0.6983	-nan	0.6983	0.70566	0.0348825	0	0.5129	-nan	0.5129	0.503899	0.0144581	0	0.6856	-nan	0.6856	0.687601	0.0124781	0
2800	0.6984	-nan	0.6984	0.699958	0.0335523	0	0.4994	-nan	0.4994	0.503035	0.016129	0	0.6866	-nan	0.6866	0.686329	0.0169264	0
2900	0.711	-nan	0.711	0.711627	0.0362237	0	0.5184	-nan	0.5184	0.510682	0.0137743	0	0.6913	-nan	0.6913	0.687446	0.026224	0
3000	0.7237	-nan	0.7237	0.720929	0.031171	0	0.5129	-nan	0.5129	0.520344	0.0178588	0	0.6968	-nan	0.6968	0.701377	0.0310042	0
3100	0.7158	-nan	0.7158	0.717696	0.0260405	0	0.5079	-nan	0.5079	0.517525	0.0228694	0	0.6863	-nan	0.6863	0.685621	0.027834	0
3200	0.7109	-nan	0.7109	0.709876	0.0246425	0	0.5151	-nan	0.5151	0.513654	0.0270391	0	0.6722	-nan	0.6722	0.676998	0.0168299	0
3300	0.719	-nan	0.719	0.714765	0.0307169	0	0.5178	-nan	0.5178	0.517715	0.0299828	0	0.69	-nan	0.69	0.682219	0.0170975	0
3400	0.6984	-nan	0.6984	0.700333	0.0340727	0	0.5257	-nan	0.5257	0.531841	0.0281771	0	0.6802	-nan	0.6802	0.677451	0.0315137	0
3500	0.6985	-nan	0.6985	0.698216	0.0426935	0	0.5544	-nan	0.5544	0.555054	0.022576	0	0.6719	-nan	0.6719	0.674216	0.023323	0
3600	0.6924	-nan	0.6924	0.683075	0.045702	0	0.5594	-nan	0.5594	0.559986	0.0221206	0	0.6798	-nan	0.6798	0.67952	0.0205408	0
3700	0.6759	-nan	0.6759	0.680767	0.0391794	0	0.5618	-nan	0.5618	0.561145	0.0395716	0	0.6829	-nan	0.6829	0.681002	0.0214524	0
3800	0.6782	-nan	0.6782	0.674	0.0387853	0	0.5672	-nan	0.5672	0.569309	0.0389119	0	0.68	-nan	0.68	0.679752	0.0153611	0
3900	0.6805	-nan	0.6805	0.672555	0.0382032	0	0.5477	-nan	0.5477	0.546839	0.0431783	0	0.6704	-nan	0.6704	0.670922	0.0160999	0
4000	0.6833	-nan	0.6833	0.681144	0.0369757	0	0.578	-nan	0.578	0.57292	0.0195619	0	0.6619	-nan	0.6619	0.672943	0.0178607	0
4100	0.6669	-nan	0.6669	0.671465	0.0433327	0	0.5874	-nan	0.5874	0.573822	0.0225059	0	0.678	-nan	0.678	0.668286	0.0170247	0
4200	0.6752	-nan	0.6752	0.672871	0.0412618	0	0.584	-nan	0.584	0.586771	0.0223574	0	0.6686	-nan	0.6686	0.670257	0.0161779	0
4300	0.6669	-nan	0.6669	0.668317	0.0371097	0	0.6048	-nan	0.6048	0.601663	0.0162942	0	0.6707	-nan	0.6707	0.668374	0.0167537	0
4400	0.6685	-nan	0.6685	0.666122	0.0373668	0	0.6034	-nan	0.6034	0.60178	0.0145055	0	0.6663	-nan	0.6663	0.661787	0.0258498	0
4500	0.6564	-nan	0.6564	0.658692	0.0381471	0	0.6056	-nan	0.6056	0.599705	0.0181867	0	0.659	-nan	0.659	0.663169	0.0306456	0
4600	0.6568	-nan	0.6568	0.659775	0.034187	0	0.6082	-nan	0.6082	0.605299	0.0167865	0	0.6777	-nan	0.6777	0.678188	0.0322575	0
4700	0.654	-nan	0.654	0.654954	0.0267059	0	0.6012	-nan	0.6012	0.604072	0.020142	0	0.6651	-nan	0.6651	0.666361	0.0336548	0
4800	0.6501	-nan	0.6501	0.652217	0.0230891	0	0.5917	-nan	0.5917	0.593619	0.0262548	0	0.6564	-nan	0.6564	0.651798	0.0354913	0
4900	0.6446	-nan	0.6446	0.651375	0.0191922	0	0.6152	-nan	0.6152	0.607629	0.0225944	0	0.6576	-nan	0.6576	0.662627	0.0369665	0
5000	0.6499	-nan	0.6499	0.648748	0.0177532	0	0.6178	-nan	0.6178	0.622429	0.019113	0	0.6661	-nan	0.6661	0.671907	0.0374576	0
5100	0.6419	-nan	0.6419	0.643672	0.0191812	0	0.6222	-nan	0.6222	0.624713	0.0147853	0	0.6428	-nan	0.6428	0.652035	0.0551569	0
5200	0.6418	-nan	0.6418	0.643938	0.0186706	0	0.6287	-nan	0.6287	0.620181	0.0189872	0	0.6461	-nan	0.6461	0.652013	0.0568208	0
5300	0.642	-nan	0.642	0.643392	0.0210318	0	0.6298	-nan	0.6298	0.631216	0.0255302	0	0.6668	-nan	0.6668	0.670777	0.04889	0
5400	0.6427	-nan	0.6427	0.642646	0.0165101	0	0.6385	-nan	0.6385	0.640364	0.0257992	0	0.682	-nan	0.682	0.673258	0.0402892	0
5500	0.6391	-nan	0.6391	0.646398	0.0155756	0	0.6479	-nan	0.6479	0.647775	0.0321632	0	0.6699	-nan	0.6699	0.673347	0.0528276	0
5600	0.6393	-nan	0.6393	0.64441	0.0170309	0	0.6406	-nan	0.6406	0.64166	0.0301163	0	0.6737	-nan	0.6737	0.676759	0.0399122	0
5700	0.6497	-nan	0.6497	0.643306	0.00982559	0	0.6446	-nan	0.6446	0.644085	0.0258931	0	0.6727	-nan	0.6727	0.66919	0.0413886	0
5800	0.6471	-nan	0.6471	0.646856	0.0108295	0	0.6488	-nan	0.6488	0.647214	0.0139811	0	0.647	-nan	0.647	0.657384	0.0549846	0
5900	0.6522	-nan	0.6522	0.656663	0.0174166	0	0.6566	-nan	0.6566	0.653858	0.0180448	0	0.6636	-nan	0.6636	0.663758	0.0481862	0
6000	0.6527	-nan	0.6527	0.648262	0.0102428	0	0.6612	-nan	0.6612	0.65168	0.021856	0	0.6695	-nan	0.6695	0.667721	0.0647659	0
6100	0.6494	-nan	0.6494	0.65106	0.0136897	0	0.6623	-nan	0.6623	0.657648	0.0151327	0	0.6929	-nan	0.6929	0.690538	0.0222902	0
6200	0.6543	-nan	0.6543	0.658847	0.0128734	0	0.6617	-nan	0.6617	0.663011	0.016685	0	0.6936	-nan	0.6936	0.691476	0.0172315	0
6300	0.6701	-nan	0.6701	0.666493	0.0202246	0	0.669	-nan	0.669	0.66748	0.0150456	0	0.666	-nan	0.666	0.672858	0.0180151	0
6400	0.6736	-nan	0.6736	0.67109	0.0153748	0	0.6692	-nan	0.6692	0.669949	0.0200064	0	0.6728	-nan	0.6728	0.676769	0.0206682	0
6500	0.6923	-nan	0.6923	0.687868	0.0203739	0	0.6643	-nan	0.6643	0.668199	0.0245971	0	0.6821	-nan	0.6821	0.677919	0.0259977	0
6600	0.6734	-nan	0.6734	0.671713	0.0226704	0	0.6865	-nan	0.6865	0.672819	0.022157	0	0.6749	-nan	0.6749	0.671311	0.0293651	0
6700	0.6797	-nan	0.6797	0.677655	0.0229295	0	0.6826	-nan	0.6826	0.68802	0.0136211	0	0.6631	-nan	0.6631	0.664176	0.0252089	0
6800	0.6898	-nan	0.6898	0.686402	0.0208514	0	0.6839	-nan	0.6839	0.689971	0.0153693	0	0.6778	-nan	0.6778	0.678971	0.0263336	0
6900	0.6817	-nan	0.6817	0.680478	0.0287816	0	0.6869	-nan	0.6869	0.687709	0.0170825	0	0.6823	-nan	0.6823	0.683493	0.0283205	0
7000	0.6824	-nan	0.6824	0.672502	0.0274094	0	0.7036	-nan	0.7036	0.699052	0.0235883	0	0.6879	-nan	0.6879	0.68679	0.0345687	0
7100	0.6572	-nan	0.6572	0.654503	0.0387775	0	0.6956	-nan	0.6956	0.695083	0.0271311	0	0.6781	-nan	0.6781	0.6782	0.03269	0
7200	0.6581	-nan	0.6581	0.657167	0.0358549	0	0.6995	-nan	0.6995	0.696104	0.0303869	0	0.6934	-nan	0.6934	0.688714	0.03178	0
7300	0.6668	-nan	0.6668	0.670018	0.0366083	0	0.7003	-nan	0.7003	0.699167	0.0236511	0	0.682	-nan	0.682	0.685165	0.0327527	0
7400	0.6715	-nan	0.6715	0.668425	0.0399038	0	0.6924	-nan	0.6924	0.69713	0.0262823	0	0.6793	-nan	0.6793	0.684521	0.0290248	0
7500	0.6736	-nan	0.6736	0.667445	0.0368583	0	0.7026	-nan	0.7026	0.699246	0.0234826	0	0.6758	-nan	0.6758	0.675649	0.0237861	0
7600	0.6732	-nan	0.6732	0.670919	0.0510383	0	0.706	-nan	0.706	0.701259	0.0240086	0	0.6795	-nan	0.6795	0.676164	0.0174294	0
7700	0.6545	-nan	0.6545	0.654909	0.0631704	0	0.6932	-nan	0.6932	0.697581	0.0228532	0	0.6843	-nan	0.6843	0.680377	0.0170734	0
7800	0.6554	-nan	0.6554	0.662401	0.0742595	0	0.7123	-nan	0.7123	0.706916	0.0261691	0	0.6797	-nan	0.6797	0.678809	0.0110878	0
7900	0.6487	-nan	0.6487	0.652213	0.0541864	0	0.7016	-nan	0.7016	0.704273	0.0249178	0	0.6739	-nan	0.6739	0.676985	0.0155183	0
8000	0.6544	-nan	0.6544	0.656734	0.0456403	0	0.7101	-nan	0.7101	0.714822	0.0354745	0	0.6862	-nan	0.6862	0.687259	0.0202439	0
8100	0.6579	-nan	0.6579	0.66624	0.0394369	0	0.7046	-nan	0.7046	0.70873	0.0417301	0	0.6927	-nan	0.6927	0.68785	0.0174382	0
8200	0.664	-nan	0.664	0.663381	0.0330862	0	0.7067	-nan	0.7067	0.712843	0.0389724	0	0.6952	-nan	0.6952	0.690145	0.0182	0
8300	0.6689	-nan	0.6689	0.673668	0.0371937	0	0.6936	-nan	0.6936	0.693618	0.0358843	0	0.7054	-nan	0.7054	0.698287	0.0165733	0
8400	0.6814	-nan	0.6814	0.674706	0.0263953	0	0.6709	-nan	0.6709	0.669247	0.0395996	0	0.6753	-nan	0.6753	0.67958	0.0271389	0
8500	0.6925	-nan	0.6925	0.684271	0.0217359	0	0.6547	-nan	0.6547	0.653214	0.0310128	0	0.6817	-nan	0.6817	0.686491	0.0244017	0
8600	0.686	-nan	0.686	0.690914	0.0228397	0	0.6382	-nan	0.6382	0.640783	0.0383062	0	0.6814	-nan	0.6814	0.683157	0.0284218	0
8700	0.681	-nan	0.681	0.682592	0.0234957	0	0.6338	-nan	0.6338	0.636408	0.0226023	0	0.6684	-nan	0.6684	0.674741	0.0336587	0
8800	0.6802	-nan	0.6802	0.677844	0.0243703	0	0.6333	-nan	0.6333	0.633485	0.0248911	0	0.6754	-nan	0.6754	0.669494	0.0358847	0
8900	0.6557	-nan	0.6557	0.66345	0.0194662	0	0.6356	-nan	0.6356	0.640678	0.0248214	0	0.6696	-nan	0.6696	0.670415	0.0318763	0
9000	0.66	-nan	0.66	0.659159	0.0228891	0	0.6402	-nan	0.6402	0.644401	0.0221839	0	0.6719	-nan	0.6719	0.667854	0.0284012	0
9100	0.6665	-nan	0.6665	0.669112	0.0208307	0	0.6553	-nan	0.6553	0.654668	0.018015	0	0.669	-nan	0.669	0.670177	0.0266294	0
9200	0.6752	-nan	0.6752	0.680139	0.0233635	0	0.6466	-nan	0.6466	0.650657	0.0165757	0	0.6849	-nan	0.6849	0.686351	0.01825	0
9300	0.6909	-nan	0.6909	0.686928	0.0230398	0	0.6512	-nan	0.6512	0.65649	0.0185595	0	0.6893	-nan	0.6893	0.682082	0.0217296	0
9400	0.6695	-nan	0.6695	0.672692	0.0318973	0	0.6685	-nan	0.6685	0.667468	0.0213726	0	0.6901	-nan	0.6901	0.683082	0.0151543	0
9500	0.6561	-nan	0.6561	0.651656	0.0373819	0	0.686	-nan	0.686	0.677484	0.023607	0	0.6759	-nan	0.6759	0.683326	0.0179035	0
9600	0.6363	-nan	0.6363	0.643534	0.0411017	0	0.6697	-nan	0.6697	0.676139	0.0278197	0	0.6658	-nan	0.6658	0.669842	0.0283263	0
9700	0.6808	-nan	0.6808	0.680705	0.0460123	0	0.7012	-nan	0.7012	0.697168	0.0361633	0	0.6499	-nan	0.6499	0.657093	0.0348102	0
9800	0.6816	-nan	0.6816	0.68203	0.0460666	0	0.7041	-nan	0.7041	0.70626	0.0317663	0	0.6462	-nan	0.6462	0.64843	0.0330564	0
9900	0.6656	-nan	0.6656	0.662074	0.0503463	0	0.7095	-nan	0.7095	0.704778	0.0325513	0	0.6568	-nan	0.6568	0.655145	0.0339923	0
10000	0.6675	-nan	0.6675	0.664224	0.0463067	0	0.6973	-nan	0.6973	0.701407	0.0347024	0	0.6644	-nan	0.6644	0.660308	0.0423976	0
10100	0.662	-nan	0.662	0.664734	0.0408205	0	0.6915	-nan	0.6915	0.687402	0.0426127	0	0.6812	-nan	0.6812	0.672428	0.0417541	0
10200	0.6596	-nan	0.6596	0.658091	0.0334635	0	0.6765	-nan	0.6765	0.676898	0.0350935	0	0.6931	-nan	0.6931	0.687606	0.0303876	0
10300	0.6623	-nan	0.6623	0.666413	0.0330448	0	0.6979	-nan	0.6979	0.69645	0.0324389	0	0.6795	-nan	0.6795	0.684079	0.0393151	0
10400	0.6554	-nan	0.6554	0.661329	0.0389661	0	0.6971	-nan	0.6971	0.688386	0.035804	0	0.6767	-nan	0.6767	0.682662	0.0301481	0
10500	0.6571	-nan	0.6571	0.656769	0.0400453	0	0.7084	-nan	0.7084	0.706773	0.034327	0	0.6753	-nan	0.6753	0.672115	0.0199744	0
10600	0.6617	-nan	0.6617	0.657628	0.0449425	0	0.6908	-nan	0.6908	0.692129	0.0367269	0	0.67	-nan	0.67	0.676929	0.019002	0
10700	0.6806	-nan	0.6806	0.674544	0.0394	0	0.6903	-nan	0.6903	0.683108	0.0377007	0	0.6786	-nan	0.6786	0.675385	0.01804	0
10800	0.6822	-nan	0.6822	0.681722	0.0416642	0	0.6674	-nan	0.6674	0.66734	0.0291709	0	0.6868	-nan	0.6868	0.678238	0.0157303	0
10900	0.6684	-nan	0.6684	0.667683	0.0480711	0	0.6711	-nan	0.6711	0.668674	0.0284466	0	0.6847	-nan	0.6847	0.68058	0.0205068	0
11000	0.6952	-nan	0.6952	0.687294	0.0354213	0	0.6722	-nan	0.6722	0.670454	0.0290701	0	0.6734	-nan	0.6734	0.675483	0.0234388	0
11100	0.6997	-nan	0.6997	0.7054	0.0291713	0	0.683	-nan	0.683	0.683647	0.0245418	0	0.6651	-nan	0.6651	0.667452	0.022202	0
11200	0.7138	-nan	0.7138	0.710458	0.0283773	0	0.6899	-nan	0.6899	0.685227	0.0254436	0	0.6563	-nan	0.6563	0.664006	0.0266819	0
11300	0.7038	-nan	0.7038	0.70231	0.035392	0	0.6968	-nan	0.6968	0.688998	0.0172033	0	0.66	-nan	0.66	0.664429	0.0215091	0
11400	0.6985	-nan	0.6985	0.700799	0.04399	0	0.6918	-nan	0.6918	0.692737	0.0135736	0	0.6777	-nan	0.6777	0.676648	0.0319948	0
11500	0.6843	-nan	0.6843	0.686294	0.0474696	0	0.6978	-nan	0.6978	0.698892	0.0119314	0	0.6568	-nan	0.6568	0.655842	0.0322086	0
11600	0.6719	-nan	0.6719	0.675176	0.0476017	0	0.7091	-nan	0.7091	0.708076	0.0116467	0	0.6535	-nan	0.6535	0.64535	0.0312608	0
11700	0.673	-nan	0.673	0.671756	0.0413996	0	0.7112	-nan	0.7112	0.707653	0.0131165	0	0.6482	-nan	0.6482	0.656841	0.0261664	0
11800	0.6409	-nan	0.6409	0.635754	0.0502039	0	0.7109	-nan	0.7109	0.711013	0.0212987	0	0.6726	-nan	0.6726	0.673779	0.0275189	0
11900	0.6523	-nan	0.6523	0.658798	0.04133	0	0.7084	-nan	0.7084	0.712679	0.0256898	0	0.6798	-nan	0.6798	0.682517	0.02354	0
12000	0.6551	-nan	0.6551	0.650256	0.0463798	0	0.7201	-nan	0.7201	0.713476	0.0257522	0	0.6606	-nan	0.6606	0.667789	0.0297433	0
12100	0.6384	-nan	0.6384	0.639597	0.054315	0	0.7197	-nan	0.7197	0.715073	0.0265553	0	0.664	-nan	0.664	0.666677	0.0317585	0
12200	0.6402	-nan	0.6402	0.646018	0.0464037	0	0.6942	-nan	0.6942	0.694393	0.0376979	0	0.6637	-nan	0.6637	0.663404	0.0225178	0
12300	0.6538	-nan	0.6538	0.656719	0.0410333	0	0.7034	-nan	0.7034	0.702073	0.0336016	0	0.6699	-nan	0.6699	0.670011	0.0361673	0
12400	0.6809	-nan	0.6809	0.670468	0.0350476	0	0.688	-nan	0.688	0.688281	0.0294572	0	0.6553	-nan	0.6553	0.65401	0.0377181	0
12500	0.6769	-nan	0.6769	0.678326	0.0253197	0	0.6952	-nan	0.6952	0.689303	0.0366283	0	0.6397	-nan	0.6397	0.642017	0.028084	0
12600	0.6682	-nan	0.6682	0.670385	0.0235266	0	0.6749	-nan	0.6749	0.680218	0.0449155	0	0.656	-nan	0.656	0.656693	0.0354343	0
12700	0.6752	-nan	0.6752	0.671119	0.0188206	0	0.6648	-nan	0.6648	0.656866	0.0476716	0	0.6552	-nan	0.6552	0.652637	0.0377099	0
12800	0.663	-nan	0.663	0.66832	0.0155192	0	0.6552	-nan	0.6552	0.653854	0.0404887	0	0.6582	-nan	0.6582	0.657217	0.0299923	0
12900	0.6687	-nan	0.6687	0.667261	0.0188779	0	0.6664	-nan	0.6664	0.670786	0.0320226	0	0.6632	-nan	0.6632	0.660944	0.0238156	0
13000	0.6503	-nan	0.6503	0.655355	0.028699	0	0.6626	-nan	0.6626	0.669597	0.0438759	0	0.6601	-nan	0.6601	0.656647	0.0250551	0
13100	0.6734	-nan	0.6734	0.66039	0.020676	0	0.6855	-nan	0.6855	0.691139	0.0337926	0	0.6613	-nan	0.6613	0.654621	0.0210706	0
13200	0.6532	-nan	0.6532	0.656437	0.0321197	0	0.6881	-nan	0.6881	0.683477	0.0306579	0	0.6533	-nan	0.6533	0.656016	0.0231542	0
13300	0.6685	-nan	0.6685	0.665744	0.0260599	0	0.68	-nan	0.68	0.678525	0.0397421	0	0.6522	-nan	0.6522	0.655742	0.027472	0
13400	0.6721	-nan	0.6721	0.671666	0.0199877	0	0.6716	-nan	0.6716	0.668929	0.0447017	0	0.6449	-nan	0.6449	0.649033	0.0299428	0
13500	0.6689	-nan	0.6689	0.671525	0.0190732	0	0.6726	-nan	0.6726	0.668091	0.0354225	0	0.6637	-nan	0.6637	0.663158	0.0360712	0
13600	0.6645	-nan	0.6645	0.666583	0.0200781	0	0.6876	-nan	0.6876	0.685985	0.0235263	0	0.6834	-nan	0.6834	0.68071	0.0335546	0
13700	0.6722	-nan	0.6722	0.680479	0.0249973	0	0.6702	-nan	0.6702	0.669379	0.0284619	0	0.6763	-nan	0.6763	0.678229	0.0318642	0
13800	0.6855	-nan	0.6855	0.676883	0.0250526	0	0.6635	-nan	0.6635	0.665152	0.0316377	0	0.6741	-nan	0.6741	0.671429	0.0298442	0
13900	0.6717	-nan	0.6717	0.67022	0.0244869	0	0.6735	-nan	0.6735	0.67222	0.0337997	0	0.6636	-nan	0.6636	0.661458	0.0319175	0
14000	0.6771	-nan	0.6771	0.673882	0.0223498	0	0.6652	-nan	0.6652	0.659857	0.0326544	0	0.6559	-nan	0.6559	0.663003	0.0284662	0
14100	0.6695	-nan	0.6695	0.667296	0.0271887	0	0.6802	-nan	0.6802	0.68137	0.028696	0	0.6637	-nan	0.6637	0.662356	0.0176353	0
14200	0.6444	-nan	0.6444	0.655321	0.0266276	0	0.7013	-nan	0.7013	0.69391	0.0340695	0	0.6594	-nan	0.6594	0.653912	0.0179815	0
14300	0.6517	-nan	0.6517	0.645693	0.0244091	0	0.6882	-nan	0.6882	0.688317	0.0414335	0	0.6497	-nan	0.6497	0.651824	0.0176874	0
14400	0.6352	-nan	0.6352	0.637271	0.035168	0	0.6743	-nan	0.6743	0.674742	0.0467706	0	0.6532	-nan	0.6532	0.652068	0.0177717	0
14500	0.6464	-nan	0.6464	0.640105	0.0271161	0	0.6704	-nan	0.6704	0.672452	0.0505403	0	0.6541	-nan	0.6541	0.64721	0.016487	0
14600	0.6431	-nan	0.6431	0.635115	0.0207413	0	0.6646	-nan	0.6646	0.663104	0.0432289	0	0.6375	-nan	0.6375	0.645683	0.0236659	0
14700	0.6342	-nan	0.6342	0.636366	0.02755	0	0.6523	-nan	0.6523	0.647553	0.0470983	0	0.6439	-nan	0.6439	0.640718	0.0222616	0
14800	0.649	-nan	0.649	0.649755	0.0209709	0	0.6181	-nan	0.6181	0.62781	0.0383623	0	0.6391	-nan	0.6391	0.639631	0.0209839	0
14900	0.653	-nan	0.653	0.653653	0.0107953	0	0.6246	-nan	0.6246	0.624222	0.0430536	0	0.6389	-nan	0.6389	0.63342	0.0218633	0
15000	0.6578	-nan	0.6578	0.658876	0.0145612	0	0.651	-nan	0.651	0.647049	0.0667645	0	0.6268	-nan	0.6268	0.628196	0.0209763	0
15100	0.6585	-nan	0.6585	0.653641	0.0224238	0	0.6653	-nan	0.6653	0.67117	0.0604675	0	0.6167	-nan	0.6167	0.615595	0.0154627	0
15200	0.6543	-nan	0.6543	0.655831	0.0251176	0	0.6768	-nan	0.6768	0.67385	0.0650562	0	0.6209	-nan	0.6209	0.622579	0.0164938	0
15300	0.663	-nan	0.663	0.658343	0.0317049	0	0.6457	-nan	0.6457	0.641878	0.0528961	0	0.6188	-nan	0.6188	0.62361	0.018648	0
15400	0.6732	-nan	0.6732	0.664	0.0247881	0	0.6203	-nan	0.6203	0.634381	0.043686	0	0.6311	-nan	0.6311	0.630755	0.0154104	0
15500	0.6629	-nan	0.6629	0.664203	0.037595	0	0.6027	-nan	0.6027	0.605118	0.0323946	0	0.6394	-nan	0.6394	0.638739	0.0153605	0
15600	0.6777	-nan	0.6777	0.667962	0.0303073	0	0.6067	-nan	0.6067	0.600947	0.0344898	0	0.6472	-nan	0.6472	0.641783	0.0177746	0
15700	0.6679	-nan	0.6679	0.665138	0.0191651	0	0.6126	-nan	0.6126	0.609716	0.0352529	0	0.6295	-nan	0.6295	0.637449	0.0170297	0
15800	0.6615	-nan	0.6615	0.668322	0.0150041	0	0.629	-nan	0.629	0.625719	0.0291571	0	0.6327	-nan	0.6327	0.631585	0.0164708	0
15900	0.6765	-nan	0.6765	0.67842	0.0142139	0	0.6202	-nan	0.6202	0.622556	0.0366389	0	0.6315	-nan	0.6315	0.632566	0.0165312	0
16000	0.687	-nan	0.687	0.686066	0.00963218	0	0.6124	-nan	0.6124	0.619225	0.0343878	0	0.6367	-nan	0.6367	0.635018	0.0171347	0
16100	0.6836	-nan	0.6836	0.685779	0.0110331	0	0.6243	-nan	0.6243	0.622057	0.0297398	0	0.6346	-nan	0.6346	0.635485	0.0199533	0
16200	0.6823	-nan	0.6823	0.681205	0.0156948	0	0.6213	-nan	0.6213	0.620735	0.0242441	0	0.6308	-nan	0.6308	0.625608	0.0158953	0
16300	0.6764	-nan	0.6764	0.677786	0.0188714	0	0.619	-nan	0.619	0.618923	0.0229611	0	0.6316	-nan	0.6316	0.628565	0.0206766	0
16400	0.6999	-nan	0.6999	0.691919	0.0239543	0	0.6085	-nan	0.6085	0.613903	0.0221724	0	0.6434	-nan	0.6434	0.630294	0.0174563	0
