Generation;Pmean;PmeanRes;PmeanUnres;MeanP0;StdevP0;MeanInfo;Pmean;PmeanRes;PmeanUnres;MeanP0;StdevP0;MeanInfo;Pmean;PmeanRes;PmeanUnres;MeanP0;StdevP0;MeanInfo
6800;0,6916;#NAME?;0,6916;0,690016;0,0186217;0;0,421;#NAME?;0,421;0,418695;0,0146304;0;0,6709;#NAME?;0,6709;0,675533;0,0295474;0
6900;0,6926;#NAME?;0,6926;0,691602;0,0189226;0;0,4187;#NAME?;0,4187;0,419654;0,0151926;0;0,6806;#NAME?;0,6806;0,685039;0,0305783;0
7000;0,7087;#NAME?;0,7087;0,698837;0,0285226;0;0,4179;#NAME?;0,4179;0,418805;0,0127163;0;0,687;#NAME?;0,687;0,684658;0,0326089;0
7100;0,7071;#NAME?;0,7071;0,703768;0,0301117;0;0,4187;#NAME?;0,4187;0,417799;0,0133967;0;0,6837;#NAME?;0,6837;0,68506;0,0379553;0
7200;0,7015;#NAME?;0,7015;0,700471;0,0299002;0;0,4142;#NAME?;0,4142;0,412267;0,0147453;0;0,6677;#NAME?;0,6677;0,666174;0,0389922;0
7300;0,7017;#NAME?;0,7017;0,708428;0,0224172;0;0,4192;#NAME?;0,4192;0,413848;0,0105203;0;0,6491;#NAME?;0,6491;0,658258;0,035435;0
7400;0,7138;#NAME?;0,7138;0,70625;0,0246768;0;0,4185;#NAME?;0,4185;0,419131;0,0118142;0;0,6557;#NAME?;0,6557;0,66236;0,0303235;0
7500;0,7033;#NAME?;0,7033;0,701008;0,0214523;0;0,4214;#NAME?;0,4214;0,422699;0,0150268;0;0,6557;#NAME?;0,6557;0,656407;0,0234022;0
7600;0,7068;#NAME?;0,7068;0,707675;0,0150515;0;0,4163;#NAME?;0,4163;0,422678;0,0234384;0;0,6566;#NAME?;0,6566;0,653415;0,018911;0
7700;0,6919;#NAME?;0,6919;0,687096;0,025879;0;0,4231;#NAME?;0,4231;0,424698;0,0281331;0;0,6553;#NAME?;0,6553;0,650996;0,0153447;0
7800;0,6835;#NAME?;0,6835;0,681553;0,0200923;0;0,4406;#NAME?;0,4406;0,442351;0,0361505;0;0,6528;#NAME?;0,6528;0,652311;0,0128251;0
7900;0,6791;#NAME?;0,6791;0,68373;0,021209;0;0,458;#NAME?;0,458;0,450055;0,0258507;0;0,6517;#NAME?;0,6517;0,653027;0,0177483;0
8000;0,6843;#NAME?;0,6843;0,684065;0,0186407;0;0,4494;#NAME?;0,4494;0,459757;0,019344;0;0,6541;#NAME?;0,6541;0,655631;0,0228698;0
8100;0,6787;#NAME?;0,6787;0,681553;0,0238991;0;0,4694;#NAME?;0,4694;0,460374;0,0212779;0;0,6592;#NAME?;0,6592;0,653672;0,0251963;0
8200;0,6917;#NAME?;0,6917;0,691749;0,0202595;0;0,4607;#NAME?;0,4607;0,463267;0,0295616;0;0,6725;#NAME?;0,6725;0,668762;0,0229286;0
8300;0,6913;#NAME?;0,6913;0,692273;0,0226321;0;0,459;#NAME?;0,459;0,458947;0,0392919;0;0,6675;#NAME?;0,6675;0,662474;0,0287304;0
8400;0,6879;#NAME?;0,6879;0,683075;0,0242775;0;0,4733;#NAME?;0,4733;0,47717;0,0294789;0;0,6635;#NAME?;0,6635;0,666873;0,0204219;0
8500;0,6998;#NAME?;0,6998;0,685959;0,0249256;0;0,4604;#NAME?;0,4604;0,468431;0,0356544;0;0,6611;#NAME?;0,6611;0,665338;0,0155115;0
8600;0,6824;#NAME?;0,6824;0,686905;0,0268322;0;0,4673;#NAME?;0,4673;0,472642;0,0347678;0;0,663;#NAME?;0,663;0,66467;0,0173669;0
8700;0,6813;#NAME?;0,6813;0,677936;0,0254635;0;0,4757;#NAME?;0,4757;0,480323;0,0351847;0;0,6593;#NAME?;0,6593;0,664453;0,0147244;0
8800;0,6806;#NAME?;0,6806;0,678157;0,0241402;0;0,4598;#NAME?;0,4598;0,45444;0,0335368;0;0,6716;#NAME?;0,6716;0,666901;0,0116039;0
8900;0,674;#NAME?;0,674;0,683684;0,0224779;0;0,4572;#NAME?;0,4572;0,46011;0,0369867;0;0,665;#NAME?;0,665;0,665883;0,0139385;0
9000;0,6887;#NAME?;0,6887;0,687607;0,0206204;0;0,4513;#NAME?;0,4513;0,453678;0,0426926;0;0,6678;#NAME?;0,6678;0,66346;0,0136768;0
9100;0,6831;#NAME?;0,6831;0,6873;0,023779;0;0,4821;#NAME?;0,4821;0,482073;0,0404971;0;0,655;#NAME?;0,655;0,655988;0,0161448;0
9200;0,6905;#NAME?;0,6905;0,694341;0,0171916;0;0,4992;#NAME?;0,4992;0,502847;0,0494808;0;0,6509;#NAME?;0,6509;0,651981;0,0162251;0
9300;0,7029;#NAME?;0,7029;0,697977;0,017619;0;0,5264;#NAME?;0,5264;0,528467;0,0244725;0;0,6586;#NAME?;0,6586;0,654469;0,0183246;0
9400;0,698;#NAME?;0,698;0,701413;0,0183352;0;0,5425;#NAME?;0,5425;0,539723;0,019629;0;0,6578;#NAME?;0,6578;0,654281;0,0212576;0
9500;0,7017;#NAME?;0,7017;0,695079;0,0212418;0;0,5489;#NAME?;0,5489;0,54483;0,0197329;0;0,6314;#NAME?;0,6314;0,641427;0,0197113;0
9600;0,6879;#NAME?;0,6879;0,694187;0,0191346;0;0,5452;#NAME?;0,5452;0,543404;0,0203462;0;0,635;#NAME?;0,635;0,638303;0,0141557;0
9700;0,6979;#NAME?;0,6979;0,698565;0,0124784;0;0,5474;#NAME?;0,5474;0,54999;0,023772;0;0,6369;#NAME?;0,6369;0,643997;0,0147542;0
9800;0,7007;#NAME?;0,7007;0,701596;0,0117221;0;0,5483;#NAME?;0,5483;0,546807;0,0263347;0;0,6368;#NAME?;0,6368;0,643635;0,0198153;0
9900;0,7028;#NAME?;0,7028;0,702892;0,0151598;0;0,5522;#NAME?;0,5522;0,548539;0,0314502;0;0,6512;#NAME?;0,6512;0,649891;0,0134096;0
10000;0,7235;#NAME?;0,7235;0,722915;0,0262613;0;0,5342;#NAME?;0,5342;0,539327;0,0343291;0;0,6532;#NAME?;0,6532;0,64973;0,0169434;0
10100;0,7168;#NAME?;0,7168;0,716654;0,0263329;0;0,5372;#NAME?;0,5372;0,53817;0,0279983;0;0,6525;#NAME?;0,6525;0,648567;0,0122118;0
10200;0,7113;#NAME?;0,7113;0,710025;0,0362203;0;0,5456;#NAME?;0,5456;0,541886;0,0236145;0;0,6563;#NAME?;0,6563;0,653232;0,0189712;0
10300;0,7179;#NAME?;0,7179;0,721036;0,0320249;0;0,5544;#NAME?;0,5544;0,550352;0,0202455;0;0,6378;#NAME?;0,6378;0,639411;0,0222953;0
10400;0,7044;#NAME?;0,7044;0,707749;0,0311607;0;0,5609;#NAME?;0,5609;0,553107;0,0245659;0;0,6285;#NAME?;0,6285;0,634811;0,0172291;0
10500;0,7083;#NAME?;0,7083;0,71017;0,0224207;0;0,55;#NAME?;0,55;0,548149;0,0202127;0;0,6528;#NAME?;0,6528;0,651131;0,0227947;0
10600;0,6984;#NAME?;0,6984;0,699267;0,0247604;0;0,5379;#NAME?;0,5379;0,536811;0,0163042;0;0,6381;#NAME?;0,6381;0,643328;0,0193629;0
10700;0,7046;#NAME?;0,7046;0,700913;0,0259593;0;0,5505;#NAME?;0,5505;0,538062;0,0182742;0;0,6473;#NAME?;0,6473;0,644385;0,0280149;0
10800;0,6868;#NAME?;0,6868;0,684706;0,029568;0;0,5448;#NAME?;0,5448;0,546875;0,0214146;0;0,6526;#NAME?;0,6526;0,638673;0,0357581;0
10900;0,7008;#NAME?;0,7008;0,69881;0,0268003;0;0,5521;#NAME?;0,5521;0,548532;0,0208846;0;0,6356;#NAME?;0,6356;0,635508;0,0338056;0
11000;0,7032;#NAME?;0,7032;0,697858;0,0278844;0;0,5369;#NAME?;0,5369;0,540387;0,02092;0;0,6412;#NAME?;0,6412;0,644951;0,0360966;0
11100;0,6891;#NAME?;0,6891;0,693866;0,0280029;0;0,5447;#NAME?;0,5447;0,538909;0,0197717;0;0,6448;#NAME?;0,6448;0,648521;0,0330821;0
11200;0,7065;#NAME?;0,7065;0,704485;0,0311995;0;0,5398;#NAME?;0,5398;0,536116;0,024404;0;0,6431;#NAME?;0,6431;0,650598;0,0300815;0
11300;0,7222;#NAME?;0,7222;0,718048;0,0266614;0;0,5576;#NAME?;0,5576;0,5509;0,0322989;0;0,6455;#NAME?;0,6455;0,652894;0,0254864;0
11400;0,7191;#NAME?;0,7191;0,720184;0,0255305;0;0,5591;#NAME?;0,5591;0,554451;0,0313391;0;0,6607;#NAME?;0,6607;0,656514;0,026157;0
11500;0,7243;#NAME?;0,7243;0,726094;0,0241278;0;0,5563;#NAME?;0,5563;0,562683;0,0261398;0;0,6604;#NAME?;0,6604;0,657818;0,0294657;0
11600;0,7245;#NAME?;0,7245;0,726239;0,0216601;0;0,5632;#NAME?;0,5632;0,563224;0,0292715;0;0,6545;#NAME?;0,6545;0,650523;0,027186;0
11700;0,7353;#NAME?;0,7353;0,733942;0,0185012;0;0,569;#NAME?;0,569;0,559089;0,0344193;0;0,6476;#NAME?;0,6476;0,653321;0,0272297;0
11800;0,7317;#NAME?;0,7317;0,730585;0,017702;0;0,5741;#NAME?;0,5741;0,578988;0,0128097;0;0,6624;#NAME?;0,6624;0,663126;0,0235421;0
11900;0,7248;#NAME?;0,7248;0,72634;0,0167943;0;0,5802;#NAME?;0,5802;0,580874;0,0132815;0;0,672;#NAME?;0,672;0,67229;0,0267235;0
12000;0,7296;#NAME?;0,7296;0,72678;0,0130754;0;0,5834;#NAME?;0,5834;0,583076;0,0160515;0;0,6759;#NAME?;0,6759;0,680717;0,0217632;0
12100;0,724;#NAME?;0,724;0,72299;0,0109262;0;0,5909;#NAME?;0,5909;0,590457;0,0185798;0;0,6781;#NAME?;0,6781;0,678789;0,0200535;0
12200;0,7163;#NAME?;0,7163;0,718632;0,016499;0;0,5887;#NAME?;0,5887;0,585967;0,0153247;0;0,6731;#NAME?;0,6731;0,672314;0,0234184;0
