Generation	Pmean	PmeanRes	PmeanUnres	MeanP0	StdevP0	MeanInfo	Pmean	PmeanRes	PmeanUnres	MeanP0	StdevP0	MeanInfo	Pmean	PmeanRes	PmeanUnres	MeanP0	StdevP0	MeanInfo
2400	0.4964	0.460841	0.947945	0.953239	0.0414289	0.924	0.4422	0.724712	0.00585242	0.00647054	0.00785239	0.608	0.4947	0.479098	0.650549	0.639218	0.0322313	0.921
2500	0.511	0.480835	0.937879	0.940781	0.0395478	0.917	0.4249	0.765154	0.00734967	0.00842018	0.0102564	0.529	0.5057	0.494855	0.656716	0.650923	0.0318878	0.938
2600	0.4993	0.477545	0.940426	0.918277	0.028336	0.956	0.4329	0.74062	0.00620525	0.00668843	0.00708691	0.575	0.5205	0.504114	0.6352	0.635798	0.0367685	0.886
2700	0.4894	0.449403	0.955696	0.970398	0.0380097	0.919	0.4281	0.744154	0.00398126	0.00535254	0.0068394	0.54	0.494	0.483871	0.628571	0.623874	0.0343831	0.927
2800	0.501	0.469807	0.942424	0.96213	0.0405497	0.934	0.4311	0.763036	0.00863636	0.00909685	0.0121819	0.576	0.4911	0.476839	0.637079	0.637491	0.0364939	0.908
2900	0.5052	0.479555	0.9375	0.945444	0.0518362	0.929	0.4176	0.754197	0.00951327	0.00831145	0.00979357	0.575	0.4862	0.467753	0.635455	0.637103	0.0280579	0.89
3000	0.4949	0.470526	0.958	0.950142	0.0326096	0.937	0.4124	0.774102	0.00615711	0.00650561	0.00788636	0.536	0.5099	0.496188	0.623148	0.624212	0.0166019	0.883
3100	0.5129	0.459508	0.963208	0.957992	0.0309816	0.888	0.423	0.735965	0.00813953	0.00860523	0.00979484	0.569	0.5021	0.469173	0.632178	0.614184	0.016315	0.786
3200	0.5134	0.464928	0.954545	0.929722	0.0431267	0.892	0.4273	0.756506	0.00660592	0.0075784	0.0101142	0.563	0.5107	0.494514	0.624	0.61612	0.0130628	0.883
3300	0.5151	0.495711	0.936364	0.942803	0.0270216	0.961	0.4338	0.752548	0.012993	0.00931543	0.016236	0.55	0.5073	0.487644	0.634328	0.616962	0.0221471	0.854
3400	0.5126	0.478186	0.943243	0.933594	0.0279653	0.928	0.4382	0.756272	0.00962441	0.00811204	0.0149461	0.567	0.5078	0.494824	0.63587	0.621418	0.0279189	0.903
3500	0.5084	0.473696	0.9075	0.913084	0.0141633	0.924	0.4344	0.774731	0.00475113	0.00592128	0.00996218	0.539	0.49	0.473428	0.578981	0.600509	0.0308012	0.811
3600	0.5024	0.468359	0.928378	0.925557	0.017771	0.925	0.4432	0.75453	0.00433735	0.00389948	0.00888074	0.568	0.4984	0.485126	0.590476	0.590442	0.025381	0.871
3700	0.5257	0.497972	0.938095	0.922588	0.012231	0.938	0.4287	0.746585	0.00559441	0.00425335	0.00622114	0.576	0.5085	0.496132	0.598347	0.579249	0.0174453	0.876
3800	0.4878	0.463713	0.926923	0.919403	0.0121925	0.943	0.4134	0.785277	0.00566038	0.00484496	0.0073272	0.537	0.493	0.477336	0.586111	0.58188	0.0158222	0.865
3900	0.5058	0.478846	0.9	0.922851	0.0113828	0.955	0.4195	0.768324	0.00503282	0.00497197	0.00509433	0.57	0.492	0.474761	0.579878	0.569754	0.0214166	0.829
4000	0.5013	0.478842	0.928	0.932779	0.013943	0.963	0.4249	0.763243	0.00292135	0.00486221	0.00713666	0.544	0.5085	0.486571	0.559667	0.57462	0.0201168	0.705
4100	0.4951	0.472689	0.939583	0.92576	0.0227317	0.945	0.4187	0.773469	0.00390456	0.00205941	0.00649513	0.55	0.5082	0.457343	0.576168	0.567023	0.0207485	0.559
4200	0.5137	0.472857	0.926667	0.924418	0.0185068	0.913	0.4354	0.755672	0.00562061	0.00491374	0.00695643	0.547	0.502	0.485732	0.561395	0.566583	0.0190617	0.793
4300	0.5	0.45317	0.916832	0.924682	0.00841333	0.917	0.4263	0.76558	0.00825893	0.00671011	0.00750005	0.556	0.4956	0.47607	0.553571	0.553817	0.0217823	0.742
4400	0.5028	0.460679	0.944828	0.930247	0.0195861	0.923	0.4284	0.769982	0.00581655	0.00454551	0.00789941	0.566	0.503	0.487805	0.545802	0.542948	0.0193484	0.737
4500	0.5113	0.488608	0.925	0.921875	0.0121415	0.939	0.4216	0.761749	0.0075388	0.00650464	0.0105056	0.556	0.4987	0.483481	0.518307	0.521962	0.0317013	0.548
4600	0.5161	0.493552	0.911111	0.919953	0.0123162	0.952	0.434	0.743127	0.00358852	0.00436185	0.00783872	0.583	0.4955	0.481455	0.505923	0.509352	0.0276271	0.399
4700	0.4975	0.461797	0.931579	0.926095	0.014146	0.922	0.4329	0.762898	0.00253456	0.00225673	0.00552833	0.562	0.5062	0.505994	0.506296	0.506129	0.0292435	0.302
4800	0.5023	0.45967	0.933333	0.929099	0.0182402	0.905	0.4254	0.75653	0.00566893	0.00515995	0.00682028	0.562	0.4937	0.494673	0.493015	0.492875	0.0134586	0.4
4900	0.5036	0.472258	0.92	0.925295	0.0178704	0.928	0.4404	0.734848	0.00960591	0.00802559	0.00759848	0.578	0.4999	0.5	0.499793	0.499905	0.0115927	0.531
5000	0.5044	0.470302	0.931081	0.923108	0.0180751	0.935	0.4154	0.786312	0.00379747	0.00526444	0.00574544	0.531	0.4953	0.505597	0.483405	0.493006	0.0106526	0.522
5100	0.4996	0.474125	0.921053	0.927243	0.025707	0.934	0.4244	0.762138	0.00825893	0.00993419	0.0112893	0.588	0.4977	0.510766	0.485493	0.500811	0.0113639	0.473
5200	0.5047	0.471197	0.930137	0.923227	0.0338035	0.932	0.4234	0.749644	0.00479452	0.00465122	0.00741491	0.549	0.5029	0.506053	0.500681	0.500315	0.0142174	0.433
5300	0.4973	0.466488	0.913043	0.913074	0.0280837	0.925	0.4241	0.758633	0.00518018	0.00460188	0.00553325	0.587	0.4989	0.509982	0.485301	0.491121	0.0152098	0.527
5400	0.5047	0.472923	0.908219	0.900526	0.0316631	0.921	0.4392	0.756672	0.00614657	0.0049904	0.00793534	0.588	0.5024	0.506972	0.497791	0.484923	0.0150144	0.508
5500	0.4977	0.458011	0.875789	0.873774	0.0172485	0.896	0.4263	0.760323	0.00632054	0.0043916	0.00690732	0.551	0.5095	0.516108	0.498391	0.488231	0.0152973	0.622
5600	0.5032	0.48365	0.859615	0.879538	0.0295002	0.939	0.4217	0.751892	0.00988764	0.00799473	0.00886922	0.556	0.4973	0.510618	0.482988	0.485147	0.0156772	0.514
5700	0.5032	0.484995	0.87234	0.886135	0.0171786	0.955	0.4283	0.757295	0.00616438	0.00653123	0.00780363	0.538	0.4914	0.518468	0.469784	0.470952	0.016944	0.443
5800	0.4987	0.468615	0.864474	0.868199	0.0163996	0.922	0.417	0.748829	0.00314607	0.00314404	0.00672881	0.568	0.4774	0.517204	0.453822	0.469231	0.0160968	0.382
5900	0.4984	0.47698	0.881132	0.874326	0.0140374	0.945	0.4304	0.750613	0.0041958	0.00420253	0.00585859	0.555	0.4975	0.51678	0.48229	0.476676	0.0177653	0.444
6000	0.4967	0.474416	0.858621	0.865961	0.0157614	0.943	0.4347	0.770515	0.0020595	0.00464455	0.00606261	0.556	0.4973	0.517137	0.477778	0.470533	0.0164321	0.496
6100	0.4952	0.467134	0.856944	0.870174	0.0170382	0.93	0.4339	0.756469	0.00280374	0.00342531	0.00574626	0.566	0.4965	0.520215	0.475888	0.469823	0.0212788	0.487
6200	0.5017	0.476931	0.841176	0.867553	0.0187958	0.936	0.4382	0.760453	0.00399061	0.0025624	0.00431091	0.565	0.474	0.529288	0.440258	0.450242	0.0236647	0.389
6300	0.5036	0.474006	0.902899	0.875669	0.00938112	0.924	0.4373	0.763923	0.0025641	0.00244638	0.00438029	0.567	0.4825	0.542317	0.438648	0.441119	0.0219807	0.41
6400	0.485	0.45627	0.885075	0.873858	0.0177328	0.937	0.4246	0.750799	0.00434783	0.00373139	0.00442902	0.538	0.4877	0.547356	0.44177	0.443322	0.0217385	0.434
6500	0.477	0.460271	0.868293	0.85803	0.0166942	0.954	0.4373	0.744444	0.00433735	0.00386516	0.00562649	0.586	0.4848	0.526134	0.449162	0.447609	0.017828	0.473
6600	0.5034	0.479167	0.857812	0.855202	0.0206007	0.923	0.415	0.766729	0.00541126	0.00522793	0.00757583	0.552	0.4851	0.53984	0.452396	0.44202	0.0290567	0.375
6700	0.4929	0.446973	0.872222	0.861169	0.0296587	0.879	0.4186	0.769982	0.00109409	0.00193647	0.00444232	0.555	0.4866	0.5375	0.434879	0.432616	0.0186946	0.494
6800	0.5011	0.483438	0.867391	0.863092	0.0249465	0.943	0.4249	0.747173	0.00460829	0.00367315	0.00670136	0.539	0.4804	0.557606	0.405325	0.410883	0.0315936	0.501
6900	0.4909	0.455847	0.868235	0.861281	0.0195948	0.903	0.4397	0.759826	0.00658824	0.00603214	0.00776426	0.567	0.4929	0.571403	0.394595	0.391783	0.0322224	0.558
7000	0.4956	0.467382	0.882353	0.856856	0.0149857	0.912	0.444	0.744576	0.0114634	0.0112709	0.00949088	0.578	0.4747	0.565209	0.364523	0.364528	0.014515	0.504
7100	0.4988	0.478376	0.871154	0.862998	0.0154473	0.948	0.4197	0.754991	0.00824053	0.00952116	0.00934383	0.574	0.4795	0.584958	0.385227	0.372029	0.0172064	0.499
7200	0.5014	0.469357	0.855422	0.863029	0.0205181	0.93	0.4271	0.743433	0.00606061	0.00568046	0.00707266	0.53	0.4699	0.585685	0.3591	0.359289	0.0141125	0.496
7300	0.4876	0.463617	0.863333	0.863999	0.0194606	0.926	0.4259	0.755893	0.00590909	0.00527467	0.00557826	0.576	0.4531	0.596977	0.344561	0.353329	0.0155197	0.433
7400	0.4934	0.463459	0.862667	0.856283	0.0226857	0.919	0.4072	0.767297	0.00276008	0.00392643	0.00734658	0.553	0.4622	0.588344	0.341487	0.348297	0.0214817	0.491
7500	0.5135	0.488147	0.840278	0.853679	0.0158782	0.922	0.4278	0.758214	0.00727273	0.00671687	0.00639428	0.557	0.485	0.597638	0.368699	0.353404	0.0207631	0.541
7600	0.4823	0.460657	0.840351	0.858913	0.0112248	0.94	0.42	0.754611	0.00604027	0.00667919	0.00857233	0.564	0.4654	0.598984	0.336024	0.339788	0.0144312	0.497
7700	0.4848	0.463665	0.841071	0.840682	0.0178022	0.937	0.4341	0.736752	0.00746988	0.00648122	0.00739574	0.605	0.4766	0.593006	0.34586	0.329798	0.0256241	0.531
7800	0.4892	0.446111	0.877	0.857184	0.0220659	0.897	0.4202	0.768148	0.0117391	0.0104027	0.0121443	0.533	0.453	0.616667	0.312454	0.317496	0.0277357	0.486
7900	0.5105	0.485439	0.865152	0.866253	0.0279707	0.941	0.4232	0.763768	0.00357143	0.00336829	0.00557543	0.544	0.468	0.616236	0.292576	0.295805	0.0200145	0.547
8000	0.4979	0.476246	0.85614	0.864077	0.0251186	0.952	0.4281	0.755221	0.00321839	0.00293403	0.00482682	0.551	0.4649	0.621682	0.284516	0.288642	0.0111064	0.526
8100	0.4959	0.468455	0.872059	0.883712	0.0151529	0.947	0.4341	0.748873	0.00472813	0.00400818	0.00587667	0.535	0.4414	0.626	0.290364	0.294439	0.0120076	0.425
8200	0.4916	0.464255	0.92	0.884957	0.0383395	0.937	0.4203	0.763303	0.00945055	0.0073689	0.0072967	0.546	0.4675	0.603591	0.296388	0.292302	0.0160854	0.527
8300	0.5146	0.495042	0.871154	0.891146	0.0314301	0.941	0.4287	0.738169	0.00308789	0.00341807	0.0053961	0.58	0.4545	0.630247	0.288327	0.283242	0.0147287	0.502
8400	0.5094	0.481438	0.892647	0.873274	0.0286343	0.933	0.4307	0.760142	0.00799087	0.00650385	0.00986731	0.573	0.4577	0.639165	0.274044	0.281647	0.0155999	0.532
8500	0.4939	0.459715	0.84382	0.838943	0.0330184	0.89	0.4189	0.77635	0.00431965	0.00444443	0.00589706	0.547	0.4439	0.616798	0.266802	0.275609	0.0123949	0.491
8600	0.5031	0.481257	0.839344	0.853373	0.0242532	0.947	0.4271	0.757838	0.0146067	0.0121234	0.00980322	0.549	0.4531	0.61065	0.257399	0.270758	0.019435	0.528
8700	0.498	0.473908	0.868852	0.853788	0.0201077	0.939	0.4291	0.773723	0.0112832	0.0133436	0.0100149	0.549	0.4675	0.652134	0.251627	0.257076	0.0149201	0.546
8800	0.5135	0.491045	0.853226	0.843825	0.0111607	0.937	0.4104	0.769754	0.00679406	0.00537896	0.00777339	0.545	0.4465	0.638323	0.253908	0.252639	0.0255314	0.491
8900	0.5236	0.489636	0.854839	0.848915	0.0213876	0.915	0.4487	0.749241	0.0108108	0.00948613	0.0093123	0.578	0.4332	0.649793	0.230039	0.237687	0.0241445	0.486
9000	0.498	0.460552	0.854737	0.844616	0.0223005	0.92	0.4281	0.757066	0.0111111	0.0108027	0.0124343	0.559	0.4619	0.648571	0.224318	0.20938	0.0206736	0.519
9100	0.5157	0.492628	0.853125	0.852926	0.0257165	0.927	0.4231	0.755935	0.00630631	0.00556838	0.0076698	0.562	0.4468	0.686667	0.211683	0.21007	0.019464	0.484
9200	0.5141	0.493949	0.841379	0.838923	0.0219798	0.941	0.4265	0.776697	0.00703297	0.00543199	0.00943967	0.544	0.4395	0.692184	0.187824	0.192521	0.0262655	0.51
9300	0.5102	0.484832	0.814286	0.828789	0.0333298	0.917	0.4284	0.752827	0.00529954	0.00460073	0.00759935	0.549	0.4353	0.697638	0.164431	0.167412	0.0221587	0.507
9400	0.5081	0.483728	0.822222	0.821257	0.0298323	0.939	0.4253	0.737043	0.00352941	0.00389673	0.00700555	0.565	0.4509	0.67028	0.15771	0.159434	0.0330741	0.576
9500	0.4931	0.471535	0.819355	0.829743	0.0334659	0.93	0.4135	0.773684	0.00405983	0.00363367	0.00588588	0.553	0.4488	0.717448	0.142184	0.139725	0.0227533	0.549
9600	0.5064	0.481148	0.809091	0.825714	0.025061	0.931	0.4343	0.751736	0.00306604	0.00202191	0.00456233	0.564	0.4506	0.702698	0.13491	0.131662	0.0153917	0.575
9700	0.5152	0.489849	0.832432	0.825954	0.0315828	0.923	0.4445	0.740536	0.00595533	0.00572726	0.00786734	0.571	0.4263	0.730769	0.129051	0.128136	0.015627	0.504
9800	0.4949	0.471474	0.8375	0.836401	0.0235395	0.935	0.4358	0.738908	0.00676329	0.00579314	0.00893456	0.592	0.4482	0.671501	0.12285	0.130409	0.0345065	0.593
9900	0.502	0.47329	0.836709	0.834083	0.0213697	0.909	0.4391	0.75692	0.00379147	0.00341079	0.00643121	0.588	0.4489	0.705115	0.113395	0.110472	0.0241907	0.56
10000	0.4973	0.476094	0.812698	0.819546	0.0328375	0.938	0.4195	0.77048	0.00414847	0.00432721	0.00645058	0.574	0.4251	0.710076	0.108861	0.100939	0.01151	0.557
10100	0.5244	0.49772	0.835443	0.840863	0.021034	0.935	0.4134	0.774011	0.00511727	0.00443156	0.00694156	0.566	0.4297	0.715809	0.0883772	0.0944578	0.00740514	0.555
10200	0.4844	0.464731	0.835849	0.832585	0.0276639	0.944	0.4381	0.759304	0.00352941	0.0038993	0.00559687	0.555	0.4336	0.707914	0.0900901	0.0887319	0.018986	0.555
10300	0.52	0.502431	0.827778	0.837734	0.0207742	0.933	0.4196	0.769245	0.00415755	0.00427139	0.0066272	0.544	0.4311	0.728336	0.0721854	0.077568	0.0205625	0.565
10400	0.513	0.469741	0.859459	0.841673	0.0173134	0.897	0.431	0.756614	0.00461894	0.00357247	0.00430626	0.561	0.4275	0.754887	0.0553419	0.0548185	0.0235263	0.57
10500	0.4944	0.476688	0.817308	0.83539	0.0172503	0.941	0.4239	0.757451	0.00451467	0.0051476	0.00623565	0.549	0.4394	0.738407	0.0510345	0.045887	0.0321738	0.572
10600	0.5139	0.492857	0.832258	0.840704	0.0261259	0.935	0.4339	0.757018	0.0055814	0.00639266	0.00791671	0.587	0.4235	0.769216	0.0241379	0.0294982	0.0251432	0.529
10700	0.4869	0.457701	0.832051	0.828316	0.0285737	0.925	0.4166	0.781015	0.00235043	0.00277852	0.00522449	0.54	0.4274	0.744803	0.0266968	0.0226803	0.0313466	0.566
10800	0.4971	0.473774	0.85	0.839663	0.032697	0.942	0.4188	0.774907	0.00411255	0.00332838	0.00739934	0.547	0.4209	0.765568	0.00638767	0.00698385	0.0213619	0.566
10900	0.5079	0.493187	0.813043	0.821069	0.0402496	0.959	0.4249	0.757477	0.0101124	0.0112019	0.0139606	0.572	0.4303	0.73821	0.00334129	0.0042667	0.0143985	0.566
11000	0.5166	0.491075	0.855714	0.841936	0.0351063	0.932	0.4244	0.747425	0.00823799	0.00723896	0.0111476	0.557	0.4192	0.784557	0.00554371	0.00463061	0.008952	0.54
11100	0.5005	0.482384	0.830769	0.817643	0.0430928	0.95	0.4146	0.751273	0.00311111	0.00292832	0.00465965	0.539	0.4116	0.753875	0.00655022	0.00689383	0.00847717	0.571
11200	0.5088	0.482937	0.832432	0.825405	0.0351117	0.919	0.4266	0.765099	0.00782998	0.00606248	0.00618039	0.562	0.4387	0.765674	0.0034965	0.00353303	0.00642478	0.562
11300	0.5053	0.474836	0.82907	0.828833	0.0406661	0.914	0.4151	0.762477	0.00566449	0.0053585	0.00586392	0.542	0.4321	0.758099	0.00347222	0.00205294	0.0049581	0.557
11400	0.501	0.465067	0.810577	0.82333	0.0415382	0.898	0.4296	0.743056	0.00377358	0.00548979	0.00794403	0.544	0.4141	0.762152	0.00715835	0.00812483	0.00950296	0.56
11500	0.5012	0.483491	0.844898	0.860109	0.0280151	0.957	0.4214	0.771009	0.00263736	0.00316269	0.00664784	0.526	0.4344	0.737629	0.012201	0.0125562	0.0131166	0.572
11600	0.4858	0.460363	0.857812	0.854266	0.039746	0.939	0.4422	0.763889	0.00518868	0.00334049	0.00692326	0.592	0.4101	0.792788	0.00698152	0.00774111	0.00898008	0.545
11700	0.5054	0.475271	0.861538	0.865897	0.0311683	0.925	0.4418	0.754966	0.00216346	0.00206932	0.00495064	0.602	0.4314	0.742634	0.00685579	0.00901124	0.00956702	0.572
11800	0.5025	0.4827	0.863462	0.875311	0.0155591	0.941	0.4233	0.764919	0.000671141	0.00206417	0.00372086	0.579	0.4097	0.768998	0.00615711	0.00701925	0.00779095	0.537
11900	0.5247	0.494028	0.882278	0.876691	0.0130954	0.91	0.4273	0.74903	0.00600462	0.00476259	0.00689309	0.568	0.4186	0.765867	0.00764192	0.00712932	0.0109787	0.553
12000	0.5092	0.483726	0.869697	0.872295	0.0121871	0.948	0.4379	0.740204	0.00823245	0.00942638	0.010176	0.574	0.4301	0.757904	0.00778032	0.00884831	0.0115484	0.565
12100	0.497	0.470588	0.876923	0.861509	0.0126338	0.918	0.4308	0.733675	0.00385542	0.00535471	0.00668982	0.564	0.4285	0.734957	0.0138824	0.014423	0.0168782	0.553
12200	0.4975	0.469668	0.885075	0.878539	0.0141746	0.927	0.4172	0.760958	0.00875274	0.00721634	0.00630924	0.552	0.4217	0.747826	0.0198661	0.0189818	0.0225518	0.565
12300	0.5147	0.490705	0.865625	0.859691	0.0141565	0.93	0.4328	0.71412	0.00728643	0.0101758	0.00771249	0.607	0.4436	0.734841	0.0121588	0.0141984	0.0172016	0.584
12400	0.4972	0.474736	0.890741	0.863413	0.0144944	0.935	0.4332	0.762167	0.00938215	0.00953851	0.0086875	0.553	0.4344	0.734768	0.0178998	0.0169358	0.0224997	0.571
12500	0.5018	0.470141	0.870886	0.861046	0.0211249	0.912	0.4155	0.760294	0.00416667	0.00442908	0.00584118	0.551	0.4242	0.77477	0.00765864	0.00758647	0.0127837	0.555
12600	0.502	0.477409	0.85	0.845829	0.00796689	0.937	0.4306	0.746007	0.00212264	0.0038474	0.00649091	0.548	0.4067	0.776923	0.005625	0.00620247	0.00839672	0.547
12700	0.4803	0.455579	0.874576	0.854254	0.0170736	0.942	0.4275	0.738609	0.00658824	0.00637419	0.00791964	0.573	0.4362	0.74905	0.00593824	0.0065106	0.00816379	0.567
12800	0.5098	0.488747	0.851724	0.84393	0.0157034	0.947	0.4288	0.767568	0.00629213	0.00603438	0.00862905	0.556	0.4373	0.759615	0.00654206	0.00719367	0.0071973	0.564
12900	0.4986	0.467939	0.837349	0.839927	0.0121136	0.915	0.4276	0.761511	0.00945946	0.00927195	0.012862	0.582	0.4415	0.768586	0.00257611	0.00397315	0.00576312	0.572
13000	0.5191	0.498408	0.855172	0.830267	0.0152533	0.948	0.4319	0.740381	0.0111111	0.0111227	0.0127872	0.593	0.4426	0.751107	0.00411622	0.00472928	0.00651376	0.586
13100	0.4961	0.475213	0.823333	0.831408	0.0136306	0.94	0.4362	0.750435	0.0110588	0.010674	0.0159414	0.55	0.4216	0.743794	0.00481651	0.00839461	0.012714	0.562
13200	0.5088	0.481582	0.835065	0.828207	0.011757	0.931	0.4261	0.77208	0.00663717	0.00555018	0.0114419	0.539	0.4411	0.760727	0.00331754	0.00251575	0.00411307	0.541
13300	0.5088	0.491034	0.832692	0.836771	0.0142972	0.947	0.4264	0.763423	0.00606742	0.00523229	0.00815479	0.558	0.4427	0.728218	0.0035533	0.0039819	0.00664481	0.576
13400	0.4888	0.458587	0.83625	0.834899	0.0113751	0.911	0.4139	0.767286	0.00238095	0.00279904	0.00549166	0.555	0.4127	0.770093	0.00150538	0.00168404	0.00354142	0.581
13500	0.4978	0.468838	0.835443	0.833927	0.0194898	0.908	0.4202	0.743162	0.00411899	0.00306505	0.00436429	0.555	0.426	0.76745	0.00357942	0.00320548	0.00567533	0.572
13600	0.4932	0.467277	0.832394	0.840949	0.0196808	0.915	0.422	0.761706	0.00512249	0.00524013	0.00854385	0.543	0.4232	0.778373	0.00457516	0.00359471	0.00567255	0.539
13700	0.5026	0.47107	0.846429	0.839765	0.0128211	0.926	0.4306	0.75669	0.00185185	0.00203902	0.00387221	0.587	0.438	0.757968	0.0121212	0.0105733	0.0136215	0.585
13800	0.4868	0.457559	0.852703	0.852992	0.0107538	0.917	0.4314	0.754737	0.0027907	0.00402946	0.00592953	0.57	0.4299	0.77396	0.00425056	0.00601976	0.00915514	0.54
13900	0.5041	0.477885	0.8875	0.849999	0.0143167	0.96	0.4166	0.746667	0.00494382	0.00688838	0.00763947	0.577	0.4354	0.753484	0.00680751	0.00490271	0.00743045	0.603
14000	0.4963	0.456541	0.862245	0.858419	0.0135778	0.915	0.4237	0.750534	0.0043379	0.0047467	0.00560324	0.54	0.4244	0.766062	0.00512249	0.0043667	0.00516974	0.573
14100	0.4977	0.472582	0.898305	0.866127	0.021797	0.938	0.433	0.755965	0.00488372	0.00673028	0.00464455	0.549	0.4397	0.737437	0.00589681	0.00725786	0.0069029	0.595
14200	0.5116	0.483172	0.872603	0.874298	0.02801	0.929	0.4228	0.754219	0.00609481	0.00483113	0.00672513	0.567	0.4318	0.750785	0.00374707	0.00513441	0.0102242	0.581
14300	0.5036	0.467912	0.864444	0.864736	0.0278232	0.917	0.4294	0.769495	0.00695067	0.00557781	0.0092624	0.555	0.4483	0.767642	0.00548926	0.0040391	0.00724255	0.608
14400	0.5	0.4675	0.87375	0.883074	0.0230539	0.921	0.429	0.754321	0.00300231	0.00271482	0.00509768	0.526	0.4369	0.737861	0.00559611	0.00425766	0.00788569	0.592
