Generation	Pmean	PmeanRes	PmeanUnres	MeanP0	StdevP0	MeanInfo	Pmean	PmeanRes	PmeanUnres	MeanP0	StdevP0	MeanInfo	Pmean	PmeanRes	PmeanUnres	MeanP0	StdevP0	MeanInfo
4500	0.7088	-nan	0.7088	0.707268	0.0186139	0	0.5682	-nan	0.5682	0.563857	0.0222019	0	0.6709	-nan	0.6709	0.673203	0.0297598	0
4600	0.6953	-nan	0.6953	0.700337	0.0249327	0	0.565	-nan	0.565	0.565953	0.0237997	0	0.6761	-nan	0.6761	0.670923	0.0375524	0
4700	0.6923	-nan	0.6923	0.694949	0.0270537	0	0.5677	-nan	0.5677	0.571279	0.0258238	0	0.6662	-nan	0.6662	0.668442	0.0438392	0
4800	0.6902	-nan	0.6902	0.695018	0.0282496	0	0.5911	-nan	0.5911	0.591944	0.0200404	0	0.6699	-nan	0.6699	0.664943	0.0470455	0
4900	0.6935	-nan	0.6935	0.697003	0.0261558	0	0.5942	-nan	0.5942	0.587298	0.0288507	0	0.6518	-nan	0.6518	0.657254	0.0470111	0
5000	0.7035	-nan	0.7035	0.707035	0.0225282	0	0.5799	-nan	0.5799	0.584034	0.0321171	0	0.6458	-nan	0.6458	0.654866	0.0403183	0
5100	0.6967	-nan	0.6967	0.70156	0.0281658	0	0.5922	-nan	0.5922	0.597161	0.0270485	0	0.6312	-nan	0.6312	0.641259	0.0189212	0
5200	0.6978	-nan	0.6978	0.699391	0.0292625	0	0.6206	-nan	0.6206	0.612513	0.0262499	0	0.6369	-nan	0.6369	0.642837	0.0199196	0
5300	0.6953	-nan	0.6953	0.694671	0.0312386	0	0.6053	-nan	0.6053	0.606435	0.0293108	0	0.6378	-nan	0.6378	0.646101	0.0222953	0
5400	0.684	-nan	0.684	0.686641	0.0379382	0	0.6065	-nan	0.6065	0.604038	0.0257891	0	0.6576	-nan	0.6576	0.651056	0.0245723	0
5500	0.6651	-nan	0.6651	0.66726	0.0450943	0	0.6074	-nan	0.6074	0.609244	0.022388	0	0.6485	-nan	0.6485	0.653695	0.0317636	0
5600	0.6676	-nan	0.6676	0.669055	0.0404997	0	0.6137	-nan	0.6137	0.612403	0.0210613	0	0.6488	-nan	0.6488	0.654093	0.0355045	0
5700	0.6725	-nan	0.6725	0.66546	0.037685	0	0.6094	-nan	0.6094	0.606669	0.023208	0	0.6684	-nan	0.6684	0.66331	0.0434606	0
5800	0.6674	-nan	0.6674	0.667691	0.0309039	0	0.6081	-nan	0.6081	0.608986	0.0253493	0	0.664	-nan	0.664	0.670759	0.0487485	0
5900	0.6755	-nan	0.6755	0.679047	0.0233924	0	0.6107	-nan	0.6107	0.605556	0.0310859	0	0.6792	-nan	0.6792	0.675472	0.0548429	0
6000	0.677	-nan	0.677	0.670996	0.0319873	0	0.6268	-nan	0.6268	0.624572	0.0236085	0	0.6816	-nan	0.6816	0.682066	0.0442958	0
6100	0.6932	-nan	0.6932	0.693134	0.0231293	0	0.6335	-nan	0.6335	0.632691	0.0221308	0	0.6913	-nan	0.6913	0.689005	0.0526448	0
6200	0.6989	-nan	0.6989	0.70291	0.0244822	0	0.6328	-nan	0.6328	0.638351	0.0254464	0	0.6839	-nan	0.6839	0.684913	0.0552564	0
6300	0.7011	-nan	0.7011	0.698503	0.0346344	0	0.6343	-nan	0.6343	0.635423	0.0258743	0	0.6754	-nan	0.6754	0.676669	0.0562196	0
6400	0.705	-nan	0.705	0.704221	0.0306008	0	0.6295	-nan	0.6295	0.631364	0.0244153	0	0.6594	-nan	0.6594	0.660786	0.049977	0
6500	0.7175	-nan	0.7175	0.712155	0.0328602	0	0.6415	-nan	0.6415	0.643522	0.0232589	0	0.6513	-nan	0.6513	0.650564	0.0423281	0
6600	0.6972	-nan	0.6972	0.693912	0.0457845	0	0.6603	-nan	0.6603	0.645224	0.0203768	0	0.6512	-nan	0.6512	0.643375	0.0196783	0
6700	0.6815	-nan	0.6815	0.673776	0.0434327	0	0.6416	-nan	0.6416	0.642569	0.0225486	0	0.6406	-nan	0.6406	0.640738	0.0169853	0
6800	0.6894	-nan	0.6894	0.684668	0.0379057	0	0.6343	-nan	0.6343	0.638483	0.02358	0	0.6384	-nan	0.6384	0.641287	0.0186416	0
6900	0.6848	-nan	0.6848	0.682914	0.0348176	0	0.6323	-nan	0.6323	0.638082	0.0241893	0	0.6383	-nan	0.6383	0.637476	0.0189925	0
7000	0.6823	-nan	0.6823	0.670163	0.0302809	0	0.6353	-nan	0.6353	0.635466	0.0199562	0	0.6412	-nan	0.6412	0.637244	0.022619	0
7100	0.6874	-nan	0.6874	0.684227	0.0376525	0	0.6427	-nan	0.6427	0.643356	0.0202538	0	0.6352	-nan	0.6352	0.63763	0.023652	0
7200	0.6937	-nan	0.6937	0.694225	0.03453	0	0.6412	-nan	0.6412	0.64158	0.0150154	0	0.6404	-nan	0.6404	0.637159	0.0294688	0
7300	0.672	-nan	0.672	0.681258	0.0387628	0	0.6353	-nan	0.6353	0.634116	0.0189026	0	0.6439	-nan	0.6439	0.647828	0.0342391	0
7400	0.6822	-nan	0.6822	0.678375	0.0359557	0	0.6394	-nan	0.6394	0.639224	0.0211487	0	0.6284	-nan	0.6284	0.63588	0.0342798	0
7500	0.6777	-nan	0.6777	0.669396	0.0299063	0	0.6512	-nan	0.6512	0.648685	0.0314699	0	0.6278	-nan	0.6278	0.625388	0.026993	0
7600	0.6827	-nan	0.6827	0.681354	0.0291609	0	0.66	-nan	0.66	0.656978	0.0233425	0	0.6155	-nan	0.6155	0.613935	0.0125865	0
7700	0.6811	-nan	0.6811	0.674089	0.0330214	0	0.6612	-nan	0.6612	0.661393	0.0332036	0	0.6169	-nan	0.6169	0.616741	0.017055	0
7800	0.6542	-nan	0.6542	0.654808	0.0309042	0	0.6537	-nan	0.6537	0.648498	0.0426333	0	0.61	-nan	0.61	0.608199	0.0226666	0
7900	0.64	-nan	0.64	0.645242	0.026884	0	0.6385	-nan	0.6385	0.63814	0.0421538	0	0.6072	-nan	0.6072	0.61026	0.0221455	0
8000	0.6532	-nan	0.6532	0.653759	0.022545	0	0.6468	-nan	0.6468	0.652449	0.0288061	0	0.6159	-nan	0.6159	0.617217	0.0235232	0
8100	0.6481	-nan	0.6481	0.651168	0.0194856	0	0.6633	-nan	0.6633	0.661853	0.0266978	0	0.6292	-nan	0.6292	0.627784	0.0221363	0
8200	0.6605	-nan	0.6605	0.660138	0.0173834	0	0.6621	-nan	0.6621	0.664191	0.0260631	0	0.6422	-nan	0.6422	0.636815	0.0233017	0
8300	0.6609	-nan	0.6609	0.664387	0.0202253	0	0.6624	-nan	0.6624	0.662198	0.0251024	0	0.6389	-nan	0.6389	0.632187	0.0220964	0
8400	0.6677	-nan	0.6677	0.663626	0.0191916	0	0.6737	-nan	0.6737	0.669788	0.0366898	0	0.6319	-nan	0.6319	0.636586	0.0221493	0
8500	0.6698	-nan	0.6698	0.662603	0.0229869	0	0.661	-nan	0.661	0.662152	0.0368998	0	0.6444	-nan	0.6444	0.647589	0.0191642	0
8600	0.6517	-nan	0.6517	0.659071	0.0247073	0	0.6341	-nan	0.6341	0.637171	0.036109	0	0.6438	-nan	0.6438	0.644495	0.0201935	0
8700	0.6546	-nan	0.6546	0.653786	0.0194255	0	0.6269	-nan	0.6269	0.629981	0.0358171	0	0.6525	-nan	0.6525	0.656877	0.0157423	0
8800	0.6552	-nan	0.6552	0.654231	0.0114332	0	0.6465	-nan	0.6465	0.64732	0.0252765	0	0.6654	-nan	0.6654	0.661305	0.0158491	0
8900	0.644	-nan	0.644	0.652191	0.0187806	0	0.6442	-nan	0.6442	0.651613	0.0227974	0	0.6563	-nan	0.6563	0.657775	0.0174643	0
9000	0.6395	-nan	0.6395	0.643901	0.0259555	0	0.6559	-nan	0.6559	0.658193	0.0184843	0	0.6644	-nan	0.6644	0.658605	0.0192517	0
9100	0.6433	-nan	0.6433	0.645583	0.0267109	0	0.6575	-nan	0.6575	0.657837	0.0146601	0	0.6452	-nan	0.6452	0.646267	0.0212966	0
9200	0.6411	-nan	0.6411	0.644271	0.032248	0	0.6524	-nan	0.6524	0.656473	0.0170566	0	0.6452	-nan	0.6452	0.645908	0.0159835	0
9300	0.6572	-nan	0.6572	0.657651	0.0231976	0	0.6481	-nan	0.6481	0.653295	0.0182748	0	0.6514	-nan	0.6514	0.647442	0.015965	0
9400	0.657	-nan	0.657	0.6582	0.0142941	0	0.6626	-nan	0.6626	0.658484	0.0160348	0	0.6486	-nan	0.6486	0.645261	0.0161216	0
9500	0.6681	-nan	0.6681	0.660716	0.0197737	0	0.6648	-nan	0.6648	0.655946	0.0227809	0	0.6428	-nan	0.6428	0.652083	0.0182512	0
9600	0.6465	-nan	0.6465	0.65142	0.0163373	0	0.6463	-nan	0.6463	0.649654	0.0258006	0	0.6485	-nan	0.6485	0.652834	0.0148561	0
9700	0.6421	-nan	0.6421	0.6449	0.0183371	0	0.6542	-nan	0.6542	0.654253	0.0270021	0	0.6453	-nan	0.6453	0.652146	0.0138842	0
9800	0.6374	-nan	0.6374	0.637806	0.022701	0	0.6336	-nan	0.6336	0.631389	0.0227651	0	0.6468	-nan	0.6468	0.650554	0.0212818	0
9900	0.6376	-nan	0.6376	0.632485	0.0213938	0	0.6292	-nan	0.6292	0.625599	0.0246354	0	0.6572	-nan	0.6572	0.6566	0.0172344	0
10000	0.6364	-nan	0.6364	0.634598	0.0179977	0	0.6213	-nan	0.6213	0.627446	0.0241715	0	0.6631	-nan	0.6631	0.658063	0.0143227	0
10100	0.6296	-nan	0.6296	0.629551	0.0148455	0	0.639	-nan	0.639	0.636608	0.0267281	0	0.6536	-nan	0.6536	0.649258	0.0198884	0
10200	0.6325	-nan	0.6325	0.631539	0.0247758	0	0.6213	-nan	0.6213	0.621463	0.0341806	0	0.6446	-nan	0.6446	0.642232	0.0228562	0
10300	0.6274	-nan	0.6274	0.634261	0.0310667	0	0.6225	-nan	0.6225	0.622429	0.0307273	0	0.6524	-nan	0.6524	0.654628	0.0243885	0
10400	0.6332	-nan	0.6332	0.638803	0.0288582	0	0.6391	-nan	0.6391	0.631556	0.0234366	0	0.6331	-nan	0.6331	0.643557	0.0335634	0
10500	0.6402	-nan	0.6402	0.643439	0.0293236	0	0.6271	-nan	0.6271	0.624659	0.0155525	0	0.6485	-nan	0.6485	0.647446	0.0298835	0
10600	0.649	-nan	0.649	0.651508	0.0300336	0	0.6279	-nan	0.6279	0.626854	0.0157181	0	0.6321	-nan	0.6321	0.64141	0.0260892	0
10700	0.6519	-nan	0.6519	0.645086	0.0306357	0	0.6327	-nan	0.6327	0.626454	0.0180406	0	0.6434	-nan	0.6434	0.63802	0.0284783	0
10800	0.6352	-nan	0.6352	0.634616	0.0215537	0	0.6313	-nan	0.6313	0.635035	0.016255	0	0.6528	-nan	0.6528	0.643327	0.0200538	0
10900	0.6354	-nan	0.6354	0.635676	0.0290227	0	0.6458	-nan	0.6458	0.641638	0.0221405	0	0.6444	-nan	0.6444	0.645569	0.0195369	0
11000	0.638	-nan	0.638	0.632832	0.0259369	0	0.6367	-nan	0.6367	0.637461	0.0166546	0	0.6469	-nan	0.6469	0.649556	0.0221268	0
11100	0.6327	-nan	0.6327	0.640066	0.0361394	0	0.6326	-nan	0.6326	0.631063	0.0199262	0	0.6385	-nan	0.6385	0.640289	0.0180283	0
11200	0.6358	-nan	0.6358	0.631283	0.0232667	0	0.6327	-nan	0.6327	0.629541	0.0220583	0	0.6441	-nan	0.6441	0.647859	0.0232195	0
11300	0.6267	-nan	0.6267	0.626187	0.0234203	0	0.6441	-nan	0.6441	0.636441	0.018818	0	0.6398	-nan	0.6398	0.648198	0.0241772	0
11400	0.6404	-nan	0.6404	0.6394	0.0203218	0	0.6364	-nan	0.6364	0.630466	0.0180454	0	0.6526	-nan	0.6526	0.649952	0.0251803	0
11500	0.6366	-nan	0.6366	0.634737	0.0156769	0	0.6267	-nan	0.6267	0.633395	0.0193797	0	0.6616	-nan	0.6616	0.659498	0.0157088	0
11600	0.6282	-nan	0.6282	0.634556	0.0148732	0	0.6307	-nan	0.6307	0.629763	0.0174855	0	0.6693	-nan	0.6693	0.66529	0.0136801	0
11700	0.6413	-nan	0.6413	0.640351	0.0173236	0	0.6421	-nan	0.6421	0.635718	0.0185524	0	0.6633	-nan	0.6633	0.67103	0.0137398	0
11800	0.6419	-nan	0.6419	0.639939	0.0165822	0	0.6401	-nan	0.6401	0.641996	0.0195968	0	0.6781	-nan	0.6781	0.679075	0.0181319	0
11900	0.6237	-nan	0.6237	0.62977	0.0164289	0	0.6322	-nan	0.6322	0.633775	0.0195819	0	0.6772	-nan	0.6772	0.677736	0.0198932	0
12000	0.6354	-nan	0.6354	0.63365	0.0148814	0	0.6461	-nan	0.6461	0.643678	0.0154314	0	0.6819	-nan	0.6819	0.6873	0.024326	0
12100	0.6347	-nan	0.6347	0.632957	0.0154742	0	0.6471	-nan	0.6471	0.644403	0.012415	0	0.6831	-nan	0.6831	0.688654	0.0249454	0
12200	0.6278	-nan	0.6278	0.630767	0.0181279	0	0.6481	-nan	0.6481	0.644134	0.0128752	0	0.6967	-nan	0.6967	0.693862	0.0336845	0
12300	0.6257	-nan	0.6257	0.632391	0.0191858	0	0.654	-nan	0.654	0.649497	0.0168969	0	0.7162	-nan	0.7162	0.712124	0.0261596	0
12400	0.6316	-nan	0.6316	0.618889	0.0133534	0	0.6404	-nan	0.6404	0.641449	0.0204694	0	0.7247	-nan	0.7247	0.724891	0.0333124	0
12500	0.6232	-nan	0.6232	0.627248	0.011538	0	0.6527	-nan	0.6527	0.646812	0.0176971	0	0.7174	-nan	0.7174	0.718169	0.033989	0
12600	0.6245	-nan	0.6245	0.628245	0.016108	0	0.6422	-nan	0.6422	0.645632	0.0174616	0	0.7067	-nan	0.7067	0.709325	0.0335438	0
12700	0.6383	-nan	0.6383	0.633302	0.0109894	0	0.6495	-nan	0.6495	0.64373	0.0140672	0	0.6937	-nan	0.6937	0.694225	0.0385264	0
12800	0.6304	-nan	0.6304	0.639954	0.0132689	0	0.6477	-nan	0.6477	0.644679	0.0128401	0	0.7023	-nan	0.7023	0.701416	0.0309738	0
12900	0.6391	-nan	0.6391	0.637485	0.0145074	0	0.6417	-nan	0.6417	0.6455	0.0184288	0	0.6896	-nan	0.6896	0.687802	0.0387206	0
13000	0.6352	-nan	0.6352	0.637404	0.0118578	0	0.6435	-nan	0.6435	0.647076	0.0172345	0	0.696	-nan	0.696	0.695162	0.0368247	0
13100	0.6522	-nan	0.6522	0.641708	0.0149215	0	0.6422	-nan	0.6422	0.650747	0.0204525	0	0.6706	-nan	0.6706	0.665109	0.0501499	0
13200	0.639	-nan	0.639	0.643079	0.0188165	0	0.6535	-nan	0.6535	0.647111	0.0188778	0	0.6625	-nan	0.6625	0.663129	0.0616968	0
13300	0.6359	-nan	0.6359	0.634151	0.0194902	0	0.6486	-nan	0.6486	0.646061	0.0229769	0	0.6726	-nan	0.6726	0.67451	0.066122	0
13400	0.6343	-nan	0.6343	0.634258	0.0200627	0	0.6395	-nan	0.6395	0.639629	0.0173082	0	0.6682	-nan	0.6682	0.6731	0.0728664	0
13500	0.6349	-nan	0.6349	0.636297	0.0163919	0	0.64	-nan	0.64	0.636637	0.0187884	0	0.7019	-nan	0.7019	0.702775	0.0552739	0
13600	0.6286	-nan	0.6286	0.631751	0.0143235	0	0.6419	-nan	0.6419	0.637744	0.0207787	0	0.6816	-nan	0.6816	0.671896	0.076382	0
13700	0.6211	-nan	0.6211	0.62671	0.0153538	0	0.6392	-nan	0.6392	0.63884	0.0124504	0	0.6626	-nan	0.6626	0.662365	0.0735845	0
13800	0.6406	-nan	0.6406	0.6344	0.0250689	0	0.6362	-nan	0.6362	0.638814	0.0129102	0	0.657	-nan	0.657	0.654002	0.0703509	0
13900	0.648	-nan	0.648	0.648364	0.0234783	0	0.6469	-nan	0.6469	0.641063	0.0222004	0	0.6582	-nan	0.6582	0.661755	0.0738933	0
14000	0.6447	-nan	0.6447	0.644036	0.0240896	0	0.6605	-nan	0.6605	0.654036	0.0291367	0	0.6759	-nan	0.6759	0.682988	0.0812008	0
14100	0.6521	-nan	0.6521	0.648209	0.0183991	0	0.655	-nan	0.655	0.653793	0.028165	0	0.6676	-nan	0.6676	0.664162	0.104333	0
14200	0.6322	-nan	0.6322	0.642353	0.0169077	0	0.6692	-nan	0.6692	0.660942	0.0312214	0	0.6684	-nan	0.6684	0.663045	0.0944215	0
14300	0.6491	-nan	0.6491	0.645138	0.0151439	0	0.6645	-nan	0.6645	0.664321	0.0299475	0	0.6567	-nan	0.6567	0.655739	0.0960573	0
14400	0.6455	-nan	0.6455	0.651545	0.0173304	0	0.6422	-nan	0.6422	0.637908	0.0324964	0	0.7092	-nan	0.7092	0.714959	0.0579003	0
14500	0.6601	-nan	0.6601	0.654473	0.0178999	0	0.6405	-nan	0.6405	0.645155	0.028232	0	0.7205	-nan	0.7205	0.718102	0.0546701	0
14600	0.6604	-nan	0.6604	0.653064	0.0177908	0	0.6513	-nan	0.6513	0.651821	0.0281377	0	0.6871	-nan	0.6871	0.696428	0.0820287	0
14700	0.6647	-nan	0.6647	0.665956	0.018837	0	0.6642	-nan	0.6642	0.658225	0.0284757	0	0.6898	-nan	0.6898	0.689358	0.093349	0
14800	0.666	-nan	0.666	0.667393	0.0163204	0	0.6499	-nan	0.6499	0.657435	0.0261148	0	0.6726	-nan	0.6726	0.67232	0.114038	0
14900	0.6606	-nan	0.6606	0.660411	0.0221303	0	0.6465	-nan	0.6465	0.647123	0.0263007	0	0.6258	-nan	0.6258	0.636469	0.127346	0
15000	0.6639	-nan	0.6639	0.665665	0.01657	0	0.6449	-nan	0.6449	0.640048	0.02123	0	0.6587	-nan	0.6587	0.666549	0.123236	0
15100	0.6658	-nan	0.6658	0.660877	0.0175782	0	0.6173	-nan	0.6173	0.621555	0.0225817	0	0.6619	-nan	0.6619	0.659492	0.125713	0
15200	0.6637	-nan	0.6637	0.665567	0.0113627	0	0.6153	-nan	0.6153	0.615227	0.0221532	0	0.6485	-nan	0.6485	0.646352	0.123925	0
15300	0.6683	-nan	0.6683	0.665386	0.0162234	0	0.6232	-nan	0.6232	0.618284	0.0264881	0	0.6907	-nan	0.6907	0.694823	0.0934491	0
15400	0.6839	-nan	0.6839	0.675697	0.0162947	0	0.6081	-nan	0.6081	0.622287	0.0197383	0	0.6457	-nan	0.6457	0.648686	0.109941	0
15500	0.6719	-nan	0.6719	0.672204	0.0142184	0	0.6251	-nan	0.6251	0.624506	0.0241612	0	0.6465	-nan	0.6465	0.65249	0.102238	0
15600	0.6853	-nan	0.6853	0.674843	0.0121834	0	0.6315	-nan	0.6315	0.629112	0.0194958	0	0.6632	-nan	0.6632	0.664758	0.099778	0
15700	0.675	-nan	0.675	0.672827	0.0106638	0	0.6299	-nan	0.6299	0.631981	0.016269	0	0.6932	-nan	0.6932	0.696084	0.087308	0
15800	0.6619	-nan	0.6619	0.667792	0.0126317	0	0.634	-nan	0.634	0.629432	0.0174436	0	0.687	-nan	0.687	0.68468	0.107731	0
15900	0.6696	-nan	0.6696	0.670412	0.0172085	0	0.6303	-nan	0.6303	0.631501	0.0140758	0	0.6736	-nan	0.6736	0.671984	0.110513	0
16000	0.6777	-nan	0.6777	0.675798	0.0217888	0	0.6292	-nan	0.6292	0.634477	0.0161578	0	0.6571	-nan	0.6571	0.651488	0.115908	0
16100	0.6746	-nan	0.6746	0.675273	0.0243507	0	0.6356	-nan	0.6356	0.631616	0.0160284	0	0.6752	-nan	0.6752	0.671177	0.125314	0
16200	0.6666	-nan	0.6666	0.6692	0.0254436	0	0.6384	-nan	0.6384	0.639682	0.0172078	0	0.6394	-nan	0.6394	0.635729	0.116862	0
16300	0.6623	-nan	0.6623	0.666548	0.0168741	0	0.6455	-nan	0.6455	0.645154	0.0150672	0	0.6501	-nan	0.6501	0.646375	0.133298	0
16400	0.6522	-nan	0.6522	0.650931	0.0239521	0	0.6461	-nan	0.6461	0.651604	0.0256506	0	0.6776	-nan	0.6776	0.666404	0.126678	0
