Generation	Pmean	PmeanRes	PmeanUnres	MeanP0	StdevP0	MeanInfo	StdevInfo	Pmean	PmeanRes	PmeanUnres	MeanP0	StdevP0	MeanInfo	StdevInfo	Pmean	PmeanRes	PmeanUnres	MeanP0	StdevP0	MeanInfo	StdevInfo
1125000	0.4149	0.782246	0.00528765	0.00636618	0.00908738	0.528398	0.0512466	0.4107	0.773359	0.00906217	0.00864189	0.0089682	0.523649	0.013746	0.4267	0.779106	0.00679378	0.00718742	0.00583303	0.535847	0.0479763
1130000	0.411	0.745985	0.00486726	0.0050417	0.00681038	0.547873	0.0185127	0.4254	0.735376	0.00704887	0.00708059	0.0104815	0.584275	0.0194294	0.4037	0.776855	0.00331675	0.00496087	0.00674986	0.520929	0.0182513
1135000	0.4235	0.761853	0.0126218	0.0146798	0.0149669	0.544604	0.0519767	0.4148	0.778723	0.00573492	0.00566883	0.00657446	0.533707	0.0125041	0.4423	0.743529	0.00684764	0.0062298	0.00888293	0.591143	0.0288433
1140000	0.4228	0.750765	0.0132674	0.0102022	0.0119465	0.55863	0.0443672	0.4236	0.764653	0.00490087	0.00492347	0.00636833	0.553623	0.0116873	0.4291	0.766003	0.00429573	0.00414177	0.00657605	0.558031	0.0922614
1145000	0.4316	0.746864	0.00680751	0.00592731	0.00949123	0.578049	0.0155186	0.4215	0.750403	0.00610998	0.00480567	0.006385	0.553584	0.0204802	0.4342	0.734583	0.00726392	0.00624397	0.00699134	0.58685	0.0314721
1150000	0.4284	0.748723	0.00740569	0.00755944	0.0106637	0.564196	0.0317726	0.4263	0.769998	0.00401159	0.00442749	0.007507	0.542291	0.0316938	0.4315	0.743421	0.00497159	0.00523332	0.0109269	0.575734	0.0146916
1155000	0.4329	0.740347	0.00359454	0.00411762	0.00747429	0.581686	0.0373127	0.4282	0.752203	0.00323625	0.00376375	0.00677395	0.562636	0.0380645	0.4217	0.77526	0.00931542	0.00840142	0.00797773	0.537803	0.0212484
1160000	0.4438	0.75704	0.00694444	0.00719311	0.0115319	0.58282	0.0257534	0.4068	0.769788	0.00672693	0.00728892	0.00830558	0.529129	0.0199706	0.4171	0.767936	0.00391986	0.00580179	0.00911819	0.540925	0.0941863
1165000	0.4284	0.74711	0.0041958	0.00432241	0.00653547	0.57903	0.03122	0.4241	0.763574	0.00801246	0.00902304	0.00929326	0.556122	0.0453795	0.4249	0.778105	0.00438116	0.00539219	0.00981197	0.541677	0.0196482
1170000	0.4292	0.745191	0.00723961	0.00572206	0.00573949	0.570276	0.0259078	0.4321	0.745828	0.00729755	0.0076192	0.00801089	0.57857	0.0283426	0.4359	0.746135	0.00359023	0.00240286	0.00470684	0.582563	0.0145222
1175000	0.4158	0.755888	0.00397966	0.00265829	0.00539011	0.54639	0.0267983	0.4251	0.764461	0.0049239	0.00451998	0.00609952	0.547095	0.0210641	0.4299	0.750132	0.00627178	0.00513834	0.00821876	0.566945	0.0191627
1180000	0.4278	0.765361	0.00405954	0.00323097	0.00527366	0.555201	0.0188389	0.4219	0.775239	0.00240595	0.00329116	0.00608372	0.554177	0.0289378	0.428	0.73686	0.0108134	0.0104174	0.012543	0.575692	0.0280215
1185000	0.4275	0.755421	0.00571559	0.00497733	0.0076366	0.563547	0.0116558	0.4357	0.758482	0.00467071	0.00398745	0.00538527	0.57478	0.0187926	0.4359	0.761713	0.00418507	0.00381029	0.00501674	0.571872	0.0166836
1190000	0.4371	0.754047	0.00916569	0.00731826	0.00708334	0.570479	0.0325386	0.4259	0.748222	0.0116545	0.0097772	0.0118126	0.560153	0.0167765	0.4136	0.762753	0.0052072	0.0055702	0.00660169	0.544834	0.0301049
1195000	0.4254	0.793474	0.0100043	0.0111248	0.0126063	0.522654	0.0425967	0.4167	0.76115	0.0080892	0.00651436	0.00898604	0.544586	0.0422292	0.4287	0.744543	0.00538264	0.00523709	0.00679217	0.57354	0.034313
1200000	0.4403	0.733724	0.0047205	0.00393749	0.00562486	0.594664	0.0330674	0.4245	0.783367	0.00541947	0.00758179	0.0111758	0.536413	0.0224841	0.4107	0.783346	0.00893599	0.0104361	0.00954163	0.519255	0.0210857
1205000	0.4317	0.752982	0.00581395	0.00525648	0.00720492	0.567317	0.021128	0.4449	0.736886	0.00946687	0.0101808	0.0103281	0.589157	0.0219898	0.4283	0.757094	0.00932454	0.00747879	0.0058552	0.561042	0.0130239
1210000	0.4237	0.743952	0.00553378	0.00656725	0.00641726	0.566412	0.0352866	0.433	0.747138	0.00519603	0.00579893	0.00786021	0.574786	0.0167766	0.431	0.762905	0.00547695	0.00645371	0.00762064	0.564987	0.0396897
1215000	0.417	0.764955	0.00306547	0.00326648	0.00670367	0.542941	0.078318	0.435	0.75026	0.00637093	0.00836317	0.00784853	0.571159	0.0182335	0.4348	0.725013	0.00790709	0.00718244	0.00884333	0.598244	0.0201143
1220000	0.4262	0.768979	0.00623053	0.00479672	0.00527386	0.548919	0.0863154	0.4318	0.74154	0.00546578	0.00483389	0.00581359	0.591321	0.0269419	0.4356	0.757974	0.00721938	0.00523368	0.00829176	0.558213	0.0278046
1225000	0.4233	0.743485	0.00894701	0.00852106	0.00884935	0.570221	0.024471	0.4311	0.7507	0.00536381	0.00539295	0.00770884	0.568922	0.0328701	0.4272	0.754787	0.00344037	0.00343623	0.00485448	0.562088	0.0209385
1230000	0.4128	0.774121	0.00256246	0.00330819	0.00497874	0.535305	0.0229721	0.4391	0.736106	0.00492368	0.00435194	0.00796249	0.592878	0.0610536	0.4262	0.755826	0.0104025	0.0127104	0.0117236	0.554824	0.0503901
1235000	0.4269	0.761382	0.00855278	0.00863093	0.00950426	0.559206	0.0222296	0.4229	0.761758	0.00756733	0.00595132	0.00769805	0.550117	0.0224957	0.4298	0.755618	0.00643826	0.0058805	0.0069584	0.56061	0.0190106
1240000	0.4211	0.777386	0.00520156	0.0056102	0.00775064	0.531786	0.0388819	0.4205	0.769994	0.00372725	0.00500476	0.00655266	0.547117	0.0250765	0.4288	0.769314	0.00135318	0.00203225	0.00364165	0.556031	0.0206749
1245000	0.4245	0.746941	0.00756707	0.0082387	0.00865926	0.568096	0.059885	0.4317	0.751572	0.00350795	0.00382996	0.00563701	0.573646	0.0249157	0.4347	0.724689	0.00937346	0.00745721	0.00939529	0.598032	0.0176761
1250000	0.432	0.756467	0.00486449	0.00430714	0.00582041	0.571983	0.150858	0.429	0.739719	0.00637243	0.00829278	0.00818603	0.580423	0.0289554	0.4362	0.746932	0.00972716	0.0106577	0.0106838	0.576059	0.026575
1255000	0.4203	0.755875	0.0119707	0.0118134	0.0111874	0.55125	0.115138	0.4266	0.73975	0.00188501	0.00238909	0.00739709	0.57457	0.0251697	0.4353	0.737962	0.00388067	0.00421956	0.0072913	0.59304	0.0219002
1260000	0.4249	0.734054	0.00868137	0.0114754	0.0101393	0.580069	0.16251	0.434	0.748185	0.00261035	0.00286696	0.00533693	0.575099	0.0291461	0.4215	0.744368	0.0043548	0.00516273	0.00735701	0.564496	0.0172689
1265000	0.4288	0.765912	0.00630915	0.00555043	0.00705092	0.564208	0.102995	0.4289	0.757318	0.004584	0.00565559	0.00745165	0.563294	0.0395289	0.4297	0.769746	0.0107143	0.0111257	0.00879978	0.547561	0.0276389
1270000	0.4308	0.760328	0.00866788	0.0102287	0.0104026	0.560892	0.0155219	0.4262	0.745288	0.00717095	0.00714201	0.00816223	0.570499	0.0172469	0.4223	0.760247	0.00691039	0.00482321	0.00746988	0.546905	0.0571436
1275000	0.431	0.768432	0.00362647	0.00468755	0.00582449	0.558868	0.0421853	0.4239	0.759697	0.00628225	0.00778049	0.00811775	0.552597	0.0126048	0.4164	0.754872	0.00421379	0.00462337	0.00678095	0.552212	0.082826
1280000	0.4155	0.7537	0.00662691	0.00687908	0.00719215	0.551836	0.0231525	0.436	0.746114	0.00950119	0.00899139	0.0108452	0.573327	0.0296115	0.4236	0.75576	0.00832583	0.00619527	0.00830682	0.558311	0.0385098
1285000	0.4233	0.762635	0.00179372	0.00264121	0.00471332	0.559853	0.0248705	0.4186	0.772456	0.00884765	0.00737456	0.00718415	0.533081	0.0157865	0.438	0.761805	0.00560486	0.00496484	0.00700087	0.567825	0.0285692
1290000	0.4319	0.748652	0.00352858	0.00339862	0.00629206	0.56976	0.0180552	0.4258	0.771917	0.00310973	0.00271067	0.00475726	0.547764	0.0205785	0.4395	0.733121	0.00471347	0.00645105	0.00785159	0.60751	0.0235869
1295000	0.4273	0.74109	0.00724977	0.00663333	0.00680823	0.571928	0.0142282	0.4314	0.741678	0.00850662	0.00737491	0.00807821	0.576035	0.0403176	0.4309	0.75188	0.00210231	0.00338768	0.00633943	0.561555	0.0270538
1300000	0.4266	0.760107	0.00385488	0.00535723	0.00728228	0.561912	0.0202275	0.4177	0.778882	0.00514139	0.00470837	0.00644209	0.531444	0.0999806	0.4173	0.762858	0.00438982	0.00571278	0.00781879	0.541509	0.0243007
1305000	0.4351	0.733548	0.00633528	0.00562543	0.00818349	0.576945	0.0363535	0.4247	0.743703	0.00578302	0.00520414	0.00710187	0.575994	0.132312	0.4283	0.751324	0.00599908	0.00727891	0.0112869	0.561635	0.0289084
1310000	0.4323	0.761701	0.00981511	0.00837433	0.0111119	0.548407	0.0609407	0.4198	0.775533	0.00304017	0.00353918	0.00749106	0.540434	0.0838194	0.4177	0.764479	0.00416575	0.00552098	0.0105327	0.540549	0.0321162
1315000	0.4176	0.787323	0.00318134	0.00399365	0.00574727	0.525018	0.0415904	0.4342	0.755841	0.00905503	0.00913728	0.0122212	0.569091	0.0107184	0.4344	0.76685	0.00731094	0.00742589	0.0103013	0.554905	0.0550065
1320000	0.4141	0.758958	0.00697776	0.00696223	0.00784807	0.544259	0.0163431	0.435	0.752393	0.00611333	0.00479844	0.00573086	0.574941	0.0150519	0.4184	0.770268	0.00283533	0.0024306	0.0043047	0.544271	0.0303027
1325000	0.4216	0.761835	0.0105984	0.00976764	0.00952069	0.550702	0.0576304	0.4392	0.745256	0.00794989	0.00791043	0.00960618	0.581211	0.0599674	0.4272	0.755496	0.00252294	0.00304082	0.00487401	0.563706	0.0235372
1330000	0.4279	0.761041	0.00902935	0.0112171	0.00983819	0.556532	0.0209125	0.4303	0.755116	0.00530933	0.0081516	0.0107433	0.558269	0.0887605	0.4337	0.758153	0.00831985	0.00673796	0.00939977	0.56151	0.0559726
1335000	0.4406	0.752875	0.00455308	0.00593916	0.00655785	0.584747	0.0174162	0.4207	0.768807	0.00373626	0.00429084	0.00725812	0.539436	0.0808775	0.4272	0.759993	0.00723818	0.00664744	0.00713177	0.556291	0.0283706
1340000	0.4218	0.771142	0.0130208	0.0155293	0.0125496	0.528251	0.0315734	0.4217	0.771502	0.00219925	0.00262211	0.00508217	0.541877	0.0189694	0.4378	0.752246	0.00569801	0.00663693	0.00752418	0.573787	0.0283372
1345000	0.4149	0.770884	0.0051624	0.00418862	0.00606024	0.530071	0.0314876	0.4186	0.765809	0.00438596	0.00453521	0.00780015	0.542027	0.018886	0.4337	0.771117	0.00634633	0.00583797	0.00813816	0.560663	0.0293019
1350000	0.4196	0.757845	0.00401159	0.0049915	0.00743421	0.552947	0.0173879	0.4343	0.74351	0.00430313	0.00384133	0.00502417	0.583286	0.0323013	0.4237	0.769203	0.00684025	0.00580704	0.00693538	0.551033	0.042798
1355000	0.4228	0.753896	0.00430156	0.00459231	0.00857414	0.559411	0.0178606	0.4219	0.766905	0.00748404	0.00713272	0.00997636	0.542985	0.0229046	0.4154	0.75323	0.00332963	0.0036944	0.00647419	0.561771	0.0205442
1360000	0.4353	0.730178	0.00832313	0.00676961	0.00719507	0.593689	0.020045	0.4329	0.750174	0.00469925	0.00443817	0.00766883	0.567133	0.0865732	0.4281	0.734722	0.00310188	0.00221278	0.0048987	0.581101	0.0235307
1365000	0.4207	0.781654	0.00856714	0.00736025	0.00718291	0.531317	0.0309663	0.4173	0.770977	0.00627027	0.00552642	0.00745333	0.542779	0.0377798	0.4288	0.751408	0.00462963	0.00337173	0.00496131	0.561184	0.0165974
1370000	0.4252	0.751428	0.00932666	0.00826657	0.00841116	0.564039	0.0157779	0.428	0.758093	0.00411147	0.00478687	0.00693965	0.567104	0.0351165	0.4385	0.744652	0.00817898	0.00722088	0.0105514	0.584777	0.0540341
1375000	0.4313	0.730795	0.00315841	0.00461795	0.00607812	0.589001	0.0140725	0.4154	0.761834	0.0108389	0.0115788	0.0103396	0.546466	0.04003	0.4296	0.756738	0.00642202	0.00861491	0.0100539	0.5548	0.0287662
1380000	0.4341	0.743466	0.0040631	0.00351672	0.00566184	0.576785	0.0515967	0.4307	0.761548	0.00842249	0.007374	0.00713931	0.560109	0.0147165	0.4304	0.766325	0.00990768	0.00876845	0.0101283	0.54991	0.0388068
1385000	0.4375	0.755648	0.00635893	0.00617349	0.0107782	0.573234	0.0203945	0.4347	0.73746	0.00242777	0.00387711	0.00613155	0.586724	0.0178174	0.4183	0.781168	0.00746269	0.00984047	0.0120765	0.52188	0.0299625
1390000	0.4462	0.750127	0.00611995	0.0056302	0.00801623	0.591958	0.0217658	0.4215	0.755952	0.005386	0.00892384	0.0138912	0.556657	0.0232239	0.4285	0.732886	0.0057334	0.00620651	0.00732566	0.586925	0.0473439
1395000	0.4202	0.765576	0.00265076	0.0036693	0.00568365	0.546093	0.022384	0.4161	0.77152	0.0138563	0.0135434	0.012662	0.531108	0.0227556	0.4348	0.757273	0.00628784	0.00752168	0.00771044	0.570143	0.014167
1400000	0.4207	0.762817	0.00575349	0.00529462	0.00739045	0.544604	0.0233066	0.426	0.751464	0.0055008	0.00466978	0.00710912	0.564381	0.0146081	0.4527	0.73637	0.0041301	0.00435113	0.00542622	0.608916	0.0160889
1405000	0.4513	0.740948	0.00280326	0.00389412	0.00554049	0.608521	0.048552	0.4424	0.738067	0.00421941	0.00422573	0.00577341	0.590509	0.0293599	0.4214	0.761235	0.0103844	0.0107089	0.0104959	0.546434	0.0249419
1410000	0.4375	0.756323	0.00913991	0.0100541	0.0118614	0.572415	0.0158852	0.4087	0.769741	0.004662	0.00487555	0.00632528	0.528707	0.0260628	0.4312	0.735179	0.00217024	0.00369951	0.00862649	0.591578	0.0242505
1415000	0.4361	0.74948	0.00967894	0.00768709	0.00909888	0.578948	0.0222936	0.4312	0.727613	0.00920989	0.00608594	0.00912165	0.588417	0.0150972	0.4386	0.752025	0.00524184	0.00623661	0.00896765	0.580371	0.0381286
1420000	0.4344	0.75922	0.00487692	0.00606755	0.00714002	0.567516	0.0162693	0.431	0.747646	0.00539147	0.00554909	0.00834492	0.573232	0.0299586	0.4351	0.763158	0.00691563	0.00750809	0.0116402	0.562427	0.0327261
1425000	0.4161	0.750773	0.00689042	0.00675884	0.00708925	0.55759	0.0180846	0.4109	0.760618	0.00561313	0.00448179	0.00902161	0.538698	0.0337976	0.4391	0.764644	0.010197	0.00819162	0.00861108	0.562225	0.0198007
1430000	0.4173	0.764826	0.00999131	0.00919078	0.0107584	0.548669	0.0273542	0.4169	0.782847	0.00720644	0.00906373	0.0134357	0.528097	0.0712097	0.4206	0.764168	0.00573951	0.00741981	0.00891009	0.546701	0.0552066
1435000	0.4315	0.751572	0.00304022	0.00249702	0.00476321	0.579232	0.0163992	0.4287	0.772067	0.00801068	0.0102565	0.00925259	0.553444	0.0438474	0.4405	0.751199	0.00432692	0.00466999	0.00751726	0.582796	0.0220142
1440000	0.4327	0.736824	0.00505294	0.00567478	0.00751771	0.586867	0.0453838	0.4131	0.768498	0.00387263	0.00561973	0.00982201	0.536349	0.0257749	0.4463	0.750466	0.00877835	0.00568093	0.00819444	0.579443	0.0360647
1445000	0.4253	0.775349	0.00702371	0.00623042	0.00906095	0.543619	0.0288428	0.4203	0.757488	0.00668003	0.00577168	0.00606949	0.55263	0.0361212	0.4256	0.769314	0.00312082	0.00314974	0.00509198	0.546521	0.0181472
1450000	0.4364	0.746855	0.00714796	0.00596298	0.010316	0.583465	0.0103208	0.4257	0.786141	0.0103315	0.00691679	0.00985489	0.530055	0.0159779	0.422	0.764213	0.00576241	0.00569867	0.0072541	0.547656	0.0893622
1455000	0.4264	0.755283	0.00251774	0.00367266	0.00574164	0.565368	0.0280562	0.4297	0.762151	0.00365047	0.00456349	0.0072967	0.558574	0.0213017	0.4282	0.745181	0.00698649	0.00637315	0.00990699	0.57686	0.0256466
1460000	0.4363	0.752248	0.0028463	0.00472344	0.00675808	0.562986	0.0331825	0.4181	0.768113	0.0123084	0.0125994	0.00918948	0.54137	0.0211536	0.4154	0.773649	0.00684932	0.00701844	0.00803695	0.538534	0.0167655
1465000	0.4387	0.739749	0.00512445	0.00343129	0.00551389	0.589281	0.0270793	0.4126	0.777336	0.00360628	0.00196176	0.00458011	0.529134	0.0145449	0.4212	0.761384	0.00709534	0.00735943	0.00831223	0.558293	0.013101
1470000	0.4352	0.763149	0.00646054	0.00751617	0.0100907	0.558802	0.0237257	0.4272	0.739471	0.00540668	0.00520643	0.00751346	0.577706	0.0275376	0.4245	0.777124	0.00416484	0.00391159	0.00581355	0.540594	0.031706
1475000	0.4245	0.762145	0.00202611	0.00356229	0.00511873	0.55575	0.0370014	0.4262	0.740961	0.00467836	0.0043828	0.00569335	0.574995	0.0200297	0.4139	0.783556	0.00859539	0.00823418	0.0101282	0.521856	0.0336673
1480000	0.4243	0.746641	0.00460405	0.00540228	0.00860558	0.564797	0.135501	0.4232	0.770555	0.00528751	0.00425041	0.00605184	0.544744	0.032985	0.4309	0.753971	0.00853715	0.0110011	0.00937797	0.568893	0.0195034
1485000	0.4273	0.756019	0.00773959	0.00816662	0.00838018	0.556348	0.0781346	0.4229	0.764523	0.0125468	0.0129639	0.0102579	0.546726	0.070918	0.4349	0.752606	0.00400566	0.00371423	0.00647328	0.576269	0.0196976
1490000	0.4216	0.761395	0.00511907	0.00590052	0.00930583	0.553945	0.049379	0.4464	0.740579	0.0104244	0.00798999	0.00995796	0.603159	0.0862451	0.4331	0.75957	0.00577234	0.00543821	0.00909962	0.56848	0.0531604
1495000	0.4351	0.750217	0.00543607	0.00515176	0.00945178	0.579019	0.0483005	0.422	0.763148	0.00267499	0.00314937	0.0057854	0.547674	0.0985579	0.4349	0.75052	0.0047259	0.00536619	0.00772586	0.580737	0.0144364
1500000	0.4371	0.749055	0.00239349	0.0048904	0.00767597	0.574507	0.021315	0.4152	0.771434	0.00665522	0.00570742	0.00780811	0.543735	0.0251854	0.4293	0.778608	0.00443262	0.00482064	0.00662222	0.549907	0.0206151
1505000	0.4218	0.772945	0.00524705	0.00433534	0.00668309	0.540519	0.0408274	0.4311	0.743907	0.00892857	0.0104962	0.0102565	0.570056	0.0185498	0.4425	0.762102	0.00403226	0.00350857	0.00557267	0.577111	0.0177379
1510000	0.4192	0.774818	0.00690995	0.00699911	0.00681236	0.54727	0.110741	0.4173	0.758501	0.00529801	0.00514673	0.00675788	0.554389	0.0246336	0.398	0.786437	0.00282429	0.00312851	0.00794482	0.513701	0.0101221
1515000	0.4209	0.77531	0.00435066	0.00537125	0.0089899	0.539714	0.14191	0.4281	0.738611	0.00402176	0.00509073	0.00607527	0.576197	0.0359021	0.4181	0.774182	0.004109	0.00407073	0.00527515	0.535117	0.0227361
1520000	0.4064	0.787891	0.00614754	0.00507098	0.00781712	0.523944	0.19706	0.4225	0.778542	0.00822155	0.00751555	0.0116523	0.537336	0.0151766	0.4248	0.754495	0.00228154	0.00317479	0.00563557	0.56238	0.0394268
1525000	0.4303	0.739643	0.00850863	0.00805229	0.00798934	0.576897	0.0759754	0.4279	0.755556	0.00662857	0.00661596	0.00878878	0.560213	0.0281315	0.4197	0.754999	0.00134862	0.00291256	0.00446686	0.554559	0.0135651
1530000	0.4406	0.734845	0.00741656	0.00908639	0.00741007	0.593897	0.0238028	0.4459	0.725503	0.00617443	0.00697779	0.00869126	0.615701	0.0175823	0.4433	0.729583	0.00279259	0.00305262	0.00444692	0.602923	0.0320932
1535000	0.4307	0.753827	0.00532777	0.00321389	0.00478414	0.568624	0.0265386	0.4292	0.774323	0.00755388	0.00936958	0.0121743	0.549738	0.0207702	0.4271	0.773198	0.00289339	0.00309868	0.00578249	0.552511	0.15317
1540000	0.4246	0.7674	0.00511452	0.00541557	0.005419	0.556302	0.0243353	0.4217	0.768908	0.00176757	0.00216724	0.00423515	0.539992	0.0110971	0.4165	0.730103	0.00851358	0.00690206	0.00698944	0.576601	0.0180427
1545000	0.4252	0.759389	0.00586246	0.00488233	0.00706702	0.56326	0.0281842	0.4328	0.754435	0.00766195	0.00697153	0.0083129	0.564096	0.0324004	0.4344	0.76826	0.0048022	0.00488904	0.00697237	0.560967	0.0242828
1550000	0.425	0.730002	0.0101487	0.00890293	0.00969163	0.579046	0.0208397	0.4495	0.752603	0.00346021	0.00392218	0.00570796	0.582556	0.0344238	0.42	0.751861	0.0129147	0.0133738	0.0174567	0.556686	0.0357171
1555000	0.4333	0.769079	0.00905387	0.00825236	0.00892606	0.563273	0.0224287	0.4243	0.772301	0.00964278	0.00791335	0.0080103	0.536488	0.0593796	0.4245	0.75381	0.00926973	0.0100266	0.0105464	0.563789	0.0272853
1560000	0.4373	0.743336	0.00554484	0.00485232	0.00639782	0.582878	0.0305173	0.417	0.788271	0.00631845	0.00635952	0.00761657	0.517566	0.0277777	0.4221	0.76827	0.00812473	0.00652951	0.00684038	0.548262	0.0250382
1565000	0.425	0.748849	0.00505282	0.00621179	0.0105956	0.569251	0.0606054	0.4256	0.741743	0.00789229	0.00882742	0.0109644	0.577858	0.029412	0.4349	0.745	0.00666667	0.00491152	0.00539104	0.571656	0.025687
1570000	0.4317	0.774095	0.00449539	0.00392406	0.00640596	0.551801	0.0139542	0.447	0.756978	0.00533463	0.00620733	0.0102863	0.574344	0.0327116	0.4233	0.764067	0.00223564	0.00389642	0.0075645	0.554286	0.0971083
1575000	0.4392	0.751204	0.00620821	0.00823713	0.00915744	0.575923	0.0477627	0.4197	0.764857	0.00876232	0.00851198	0.00840313	0.546722	0.0245777	0.4162	0.767764	0.0120378	0.0121391	0.0110755	0.540167	0.0689223
1580000	0.4363	0.74409	0.00456511	0.00450679	0.005835	0.575939	0.013254	0.4347	0.754809	0.00723961	0.00470784	0.00724418	0.575485	0.0222243	0.436	0.753391	0.00658824	0.00742342	0.0081249	0.573759	0.0219156
1585000	0.4266	0.771194	0.00797342	0.00781866	0.00822293	0.54874	0.0483359	0.4355	0.736172	0.00389674	0.0039015	0.00608822	0.5916	0.0521806	0.4214	0.75292	0.0054115	0.00538522	0.00821842	0.551223	0.0372532
1590000	0.4206	0.765875	0.0098533	0.00976382	0.0150151	0.54459	0.0123998	0.4237	0.750577	0.0013752	0.00173104	0.00382973	0.56126	0.0174663	0.4176	0.751222	0.00603082	0.00684404	0.00994951	0.560385	0.0160215
1595000	0.4192	0.73149	0.0209329	0.022933	0.017875	0.565138	0.0296449	0.4272	0.773074	0.00378114	0.0053884	0.00612863	0.544175	0.057954	0.4405	0.745318	0.00654387	0.00824809	0.00845298	0.58213	0.0591293
1600000	0.436	0.747707	0.00923952	0.00890726	0.0105431	0.575824	0.00883028	0.4315	0.747394	0.00306315	0.00299579	0.00799528	0.57799	0.0176876	0.4198	0.760905	0.00641451	0.0050231	0.00860672	0.544388	0.0248095
1605000	0.428	0.760994	0.00522015	0.00437602	0.00759469	0.564597	0.0262894	0.4222	0.776523	0.00608828	0.00628871	0.00743555	0.536176	0.0199985	0.4185	0.777528	0.00708155	0.0081927	0.0117596	0.529236	0.0155485
1610000	0.4312	0.710176	0.010286	0.00882069	0.00735436	0.600133	0.0229658	0.423	0.766758	0.00707182	0.00767159	0.0113195	0.546264	0.0141447	0.4439	0.752727	0.0053243	0.00659669	0.00957041	0.581484	0.0206024
1615000	0.4181	0.770243	0.00521399	0.00515766	0.00745597	0.548731	0.11844	0.4279	0.7693	0.00314183	0.00390142	0.00505749	0.552305	0.0341496	0.4242	0.7589	0.00473186	0.00560185	0.00924218	0.554453	0.0411851
1620000	0.4266	0.759332	0.00790425	0.00657426	0.00853519	0.562153	0.0689033	0.4187	0.769727	0.00262238	0.00545167	0.00769464	0.539482	0.0201451	0.4194	0.78118	0.00748503	0.00848731	0.00977918	0.52746	0.0408045
1625000	0.4286	0.760172	0.0101787	0.0110166	0.0127972	0.554419	0.0366068	0.4445	0.753591	0.00915222	0.00677835	0.0100052	0.582206	0.0119576	0.4194	0.767254	0.00307557	0.00497265	0.00717669	0.545514	0.0282643
1630000	0.4398	0.741376	0.00850547	0.00620406	0.0067555	0.590508	0.0177187	0.4142	0.764739	0.00648929	0.00686928	0.00757354	0.547147	0.0354032	0.4201	0.757225	0.00201613	0.00248185	0.00468823	0.560516	0.0147456
1635000	0.4337	0.752741	0.00258641	0.00396615	0.00612199	0.576926	0.0440282	0.4025	0.788549	0.00628166	0.00633251	0.00824	0.500305	0.00913849	0.4405	0.746083	0.00581395	0.00782389	0.0100277	0.586425	0.0394663
1640000	0.4373	0.76652	0.00531792	0.00390275	0.0058072	0.564216	0.0375039	0.4257	0.738587	0.000471809	0.00166831	0.00303738	0.577483	0.0184047	0.432	0.764339	0.00661195	0.00703529	0.00946873	0.563324	0.0245446
1645000	0.4268	0.766606	0.00470852	0.00368893	0.00624272	0.547316	0.029099	0.4255	0.755918	0.00904159	0.00620233	0.00824195	0.561503	0.0199066	0.4332	0.737032	0.00981331	0.00916106	0.012557	0.580798	0.0262896
1650000	0.4346	0.755711	0.0028136	0.00222939	0.00461871	0.565569	0.0410985	0.4303	0.755496	0.00963303	0.00910426	0.0101049	0.564811	0.0426809	0.4183	0.784827	0.00298635	0.00322834	0.00461237	0.536936	0.0264406
1655000	0.4291	0.758429	0.0140145	0.0100887	0.00887539	0.559137	0.0161542	0.4338	0.748562	0.00985684	0.00948315	0.0128857	0.571414	0.0201027	0.4389	0.7393	0.00875486	0.00781088	0.00998267	0.594665	0.0271198
1660000	0.4264	0.760144	0.00677201	0.00727131	0.00930659	0.555661	0.0170728	0.4361	0.767157	0.00802568	0.00769162	0.00935161	0.5637	0.0177902	0.4297	0.758022	0.00481762	0.00453811	0.007201	0.565442	0.0505358
1665000	0.4418	0.745864	0.0108774	0.00898557	0.00896171	0.582012	0.0221923	0.439	0.725968	0.00998004	0.00763024	0.0107642	0.591742	0.0226599	0.4229	0.74778	0.00434783	0.0049124	0.00553167	0.566488	0.0146908
1670000	0.4258	0.747624	0.00231589	0.0041953	0.00613124	0.567339	0.0117	0.4405	0.760118	0.00683479	0.00656509	0.00774366	0.57472	0.0354784	0.4446	0.745914	0.00467405	0.00469667	0.00660993	0.588339	0.0394109
1675000	0.4269	0.753898	0.00321396	0.00527761	0.00634344	0.564815	0.030953	0.4336	0.765946	0.00298439	0.00375949	0.00708188	0.561271	0.0348695	0.441	0.730705	0.00426279	0.00427138	0.00819877	0.598136	0.01943
1680000	0.4198	0.755487	0.00735458	0.00712906	0.00885809	0.549938	0.0153171	0.4265	0.752631	0.0102436	0.010124	0.0132636	0.56357	0.0241774	0.4159	0.760382	0.00460728	0.00540178	0.00697516	0.540461	0.0553698
1685000	0.4423	0.728856	0.0070529	0.0082723	0.011707	0.60217	0.0412758	0.4262	0.753335	0.00594014	0.00508496	0.00637007	0.571652	0.0477935	0.4244	0.762446	0.00381508	0.00511791	0.00810694	0.550807	0.0209052
1690000	0.4242	0.754572	0.00746269	0.00795359	0.0103093	0.557142	0.113691	0.4266	0.76164	0.00294384	0.00439207	0.00631731	0.557298	0.0861422	0.4245	0.74699	0.00597426	0.00816878	0.00883146	0.562396	0.024217
1695000	0.4317	0.741757	0.00475398	0.00621226	0.00703938	0.585533	0.20198	0.4221	0.776596	0.0129255	0.0120331	0.0115639	0.543108	0.12558	0.4232	0.7533	0.00204825	0.00340154	0.00506628	0.5631	0.0148074
