Generation	Pmean	PmeanRes	PmeanUnres	MeanP0	StdevP0	MeanInfo	StdevInfo	Pmean	PmeanRes	PmeanUnres	MeanP0	StdevP0	MeanInfo	StdevInfo	Pmean	PmeanRes	PmeanUnres	MeanP0	StdevP0	MeanInfo	StdevInfo
5300	0.7711	-nan	0.7711	0.772937	0.0185472	0	0	0.4522	-nan	0.4522	0.45298	0.0129526	0	0	0.7407	-nan	0.7407	0.745236	0.02186	0	0
5400	0.7654	-nan	0.7654	0.769332	0.0176427	0	0	0.4573	-nan	0.4573	0.451534	0.0153215	0	0	0.74	-nan	0.74	0.736999	0.0241028	0	0
5500	0.7662	-nan	0.7662	0.761529	0.020304	0	0	0.4433	-nan	0.4433	0.452194	0.0182832	0	0	0.7285	-nan	0.7285	0.727216	0.0263978	0	0
5600	0.7611	-nan	0.7611	0.761236	0.0204528	0	0	0.4634	-nan	0.4634	0.453129	0.0169107	0	0	0.7206	-nan	0.7206	0.723388	0.0273132	0	0
5700	0.7614	-nan	0.7614	0.763229	0.016614	0	0	0.4434	-nan	0.4434	0.455308	0.018997	0	0	0.6933	-nan	0.6933	0.702739	0.0220572	0	0
5800	0.7621	-nan	0.7621	0.764244	0.0190727	0	0	0.4527	-nan	0.4527	0.45059	0.017278	0	0	0.7075	-nan	0.7075	0.710883	0.0131469	0	0
5900	0.7683	-nan	0.7683	0.766885	0.0215468	0	0	0.4484	-nan	0.4484	0.449901	0.0238909	0	0	0.7083	-nan	0.7083	0.706857	0.0154315	0	0
6000	0.7735	-nan	0.7735	0.76903	0.0228785	0	0	0.4526	-nan	0.4526	0.453618	0.0239218	0	0	0.7248	-nan	0.7248	0.724031	0.0225816	0	0
6100	0.776	-nan	0.776	0.771159	0.025349	0	0	0.4547	-nan	0.4547	0.46111	0.0176863	0	0	0.7251	-nan	0.7251	0.732746	0.0223071	0	0
6200	0.7619	-nan	0.7619	0.767071	0.0312478	0	0	0.4737	-nan	0.4737	0.472673	0.0194351	0	0	0.7243	-nan	0.7243	0.726423	0.0208283	0	0
6300	0.7722	-nan	0.7722	0.775167	0.0321567	0	0	0.4686	-nan	0.4686	0.471143	0.0238884	0	0	0.7248	-nan	0.7248	0.723141	0.0227321	0	0
6400	0.7909	-nan	0.7909	0.786879	0.0308805	0	0	0.4809	-nan	0.4809	0.480991	0.020636	0	0	0.728	-nan	0.728	0.733187	0.0210299	0	0
6500	0.7635	-nan	0.7635	0.763039	0.0310752	0	0	0.4873	-nan	0.4873	0.484023	0.0256576	0	0	0.7348	-nan	0.7348	0.737519	0.0195256	0	0
6600	0.7462	-nan	0.7462	0.751173	0.0287029	0	0	0.4927	-nan	0.4927	0.487626	0.0190728	0	0	0.7364	-nan	0.7364	0.742941	0.0240211	0	0
6700	0.7475	-nan	0.7475	0.740864	0.0280388	0	0	0.4959	-nan	0.4959	0.488368	0.0184719	0	0	0.7502	-nan	0.7502	0.748656	0.0258839	0	0
6800	0.7404	-nan	0.7404	0.739212	0.0215262	0	0	0.4767	-nan	0.4767	0.48043	0.0211559	0	0	0.7606	-nan	0.7606	0.757822	0.0268956	0	0
6900	0.7368	-nan	0.7368	0.735731	0.0164584	0	0	0.4872	-nan	0.4872	0.487589	0.0190148	0	0	0.751	-nan	0.751	0.757048	0.0291237	0	0
7000	0.7208	-nan	0.7208	0.726409	0.0226952	0	0	0.4811	-nan	0.4811	0.480591	0.0136711	0	0	0.7602	-nan	0.7602	0.761279	0.0273993	0	0
7100	0.7344	-nan	0.7344	0.731194	0.0266372	0	0	0.4762	-nan	0.4762	0.477418	0.0124306	0	0	0.7612	-nan	0.7612	0.754114	0.0307433	0	0
7200	0.6999	-nan	0.6999	0.703677	0.0260936	0	0	0.4809	-nan	0.4809	0.47751	0.00948828	0	0	0.742	-nan	0.742	0.743228	0.0224811	0	0
7300	0.7108	-nan	0.7108	0.704574	0.0281713	0	0	0.4795	-nan	0.4795	0.478726	0.0182116	0	0	0.7362	-nan	0.7362	0.739967	0.0190027	0	0
7400	0.6977	-nan	0.6977	0.696396	0.0229487	0	0	0.4906	-nan	0.4906	0.483274	0.0182069	0	0	0.7404	-nan	0.7404	0.736265	0.0149239	0	0
7500	0.7065	-nan	0.7065	0.707311	0.0200613	0	0	0.4698	-nan	0.4698	0.476168	0.0213285	0	0	0.7476	-nan	0.7476	0.750878	0.0217539	0	0
7600	0.6958	-nan	0.6958	0.696984	0.0236401	0	0	0.4788	-nan	0.4788	0.470143	0.0262757	0	0	0.7449	-nan	0.7449	0.748253	0.0189992	0	0
7700	0.6968	-nan	0.6968	0.690921	0.0321315	0	0	0.4723	-nan	0.4723	0.476757	0.0290129	0	0	0.7333	-nan	0.7333	0.742193	0.0258476	0	0
7800	0.6887	-nan	0.6887	0.688897	0.0388846	0	0	0.4804	-nan	0.4804	0.483565	0.0242911	0	0	0.7459	-nan	0.7459	0.746302	0.0245038	0	0
7900	0.6916	-nan	0.6916	0.687201	0.0415258	0	0	0.4846	-nan	0.4846	0.483524	0.0287899	0	0	0.7389	-nan	0.7389	0.739285	0.0293016	0	0
8000	0.6738	-nan	0.6738	0.687296	0.0476354	0	0	0.4954	-nan	0.4954	0.494819	0.0321136	0	0	0.725	-nan	0.725	0.729594	0.0204778	0	0
8100	0.6836	-nan	0.6836	0.685931	0.041941	0	0	0.4993	-nan	0.4993	0.501329	0.0316911	0	0	0.7239	-nan	0.7239	0.725685	0.0201764	0	0
8200	0.6762	-nan	0.6762	0.674841	0.039855	0	0	0.5074	-nan	0.5074	0.505574	0.0278342	0	0	0.7235	-nan	0.7235	0.724938	0.0192827	0	0
8300	0.6589	-nan	0.6589	0.663635	0.0348763	0	0	0.4994	-nan	0.4994	0.503248	0.0144428	0	0	0.723	-nan	0.723	0.721038	0.0159141	0	0
8400	0.6535	-nan	0.6535	0.66341	0.0344304	0	0	0.5065	-nan	0.5065	0.50145	0.0158474	0	0	0.7123	-nan	0.7123	0.719337	0.02028	0	0
8500	0.6762	-nan	0.6762	0.669432	0.0276184	0	0	0.5057	-nan	0.5057	0.506455	0.0126719	0	0	0.7272	-nan	0.7272	0.721049	0.0156399	0	0
8600	0.6803	-nan	0.6803	0.677298	0.0223764	0	0	0.5133	-nan	0.5133	0.515826	0.0116268	0	0	0.7274	-nan	0.7274	0.725364	0.0160897	0	0
8700	0.6862	-nan	0.6862	0.688057	0.0229628	0	0	0.5158	-nan	0.5158	0.513441	0.0148239	0	0	0.7193	-nan	0.7193	0.719925	0.0164343	0	0
8800	0.6859	-nan	0.6859	0.68209	0.0217799	0	0	0.5298	-nan	0.5298	0.533086	0.0233347	0	0	0.7179	-nan	0.7179	0.714486	0.0153267	0	0
8900	0.6869	-nan	0.6869	0.683196	0.0125042	0	0	0.536	-nan	0.536	0.535084	0.023897	0	0	0.7033	-nan	0.7033	0.707128	0.0132537	0	0
9000	0.6832	-nan	0.6832	0.690916	0.0135093	0	0	0.5276	-nan	0.5276	0.527204	0.0194689	0	0	0.7014	-nan	0.7014	0.702709	0.0135857	0	0
9100	0.7023	-nan	0.7023	0.693403	0.0137132	0	0	0.517	-nan	0.517	0.525929	0.0187428	0	0	0.7066	-nan	0.7066	0.702441	0.0188303	0	0
9200	0.6817	-nan	0.6817	0.689083	0.00992824	0	0	0.5292	-nan	0.5292	0.526932	0.0235038	0	0	0.6923	-nan	0.6923	0.688856	0.0200835	0	0
9300	0.686	-nan	0.686	0.687327	0.0173676	0	0	0.5259	-nan	0.5259	0.529795	0.0249303	0	0	0.6781	-nan	0.6781	0.685992	0.0195979	0	0
9400	0.6897	-nan	0.6897	0.689146	0.02294	0	0	0.5176	-nan	0.5176	0.521172	0.017651	0	0	0.6858	-nan	0.6858	0.687934	0.018952	0	0
9500	0.6954	-nan	0.6954	0.692558	0.0216711	0	0	0.5287	-nan	0.5287	0.530174	0.0180222	0	0	0.6909	-nan	0.6909	0.683792	0.0226259	0	0
9600	0.6827	-nan	0.6827	0.692248	0.0292224	0	0	0.5299	-nan	0.5299	0.528286	0.0193942	0	0	0.6829	-nan	0.6829	0.682159	0.0252487	0	0
9700	0.7063	-nan	0.7063	0.708833	0.0162995	0	0	0.5236	-nan	0.5236	0.528173	0.0249649	0	0	0.6736	-nan	0.6736	0.671077	0.0141615	0	0
9800	0.711	-nan	0.711	0.708993	0.0214223	0	0	0.5381	-nan	0.5381	0.539915	0.0317096	0	0	0.6666	-nan	0.6666	0.668628	0.0142826	0	0
9900	0.6959	-nan	0.6959	0.696006	0.0289698	0	0	0.5421	-nan	0.5421	0.548768	0.0369739	0	0	0.6663	-nan	0.6663	0.673607	0.0163914	0	0
10000	0.7035	-nan	0.7035	0.694935	0.0231292	0	0	0.5522	-nan	0.5522	0.5563	0.0358106	0	0	0.6825	-nan	0.6825	0.674572	0.0189845	0	0
10100	0.6938	-nan	0.6938	0.692322	0.0155058	0	0	0.5808	-nan	0.5808	0.574002	0.0313896	0	0	0.6822	-nan	0.6822	0.68156	0.0178083	0	0
10200	0.6863	-nan	0.6863	0.692753	0.0156849	0	0	0.5733	-nan	0.5733	0.585806	0.0160066	0	0	0.6846	-nan	0.6846	0.685624	0.0180174	0	0
10300	0.6977	-nan	0.6977	0.696436	0.013157	0	0	0.5863	-nan	0.5863	0.588186	0.0138717	0	0	0.6828	-nan	0.6828	0.676452	0.0272188	0	0
10400	0.7012	-nan	0.7012	0.701519	0.0153468	0	0	0.5887	-nan	0.5887	0.588498	0.0183801	0	0	0.6745	-nan	0.6745	0.677876	0.0190787	0	0
10500	0.6881	-nan	0.6881	0.697582	0.0155414	0	0	0.579	-nan	0.579	0.58355	0.0153395	0	0	0.67	-nan	0.67	0.669846	0.019317	0	0
10600	0.7041	-nan	0.7041	0.702501	0.0127655	0	0	0.5914	-nan	0.5914	0.58974	0.0162204	0	0	0.6765	-nan	0.6765	0.670434	0.0194055	0	0
10700	0.7005	-nan	0.7005	0.698394	0.0156275	0	0	0.5825	-nan	0.5825	0.589924	0.0136027	0	0	0.6781	-nan	0.6781	0.669234	0.0209018	0	0
10800	0.6975	-nan	0.6975	0.696883	0.0224468	0	0	0.5836	-nan	0.5836	0.588277	0.0165887	0	0	0.6736	-nan	0.6736	0.673887	0.0208547	0	0
10900	0.6872	-nan	0.6872	0.691381	0.0136759	0	0	0.5951	-nan	0.5951	0.591599	0.0185968	0	0	0.6663	-nan	0.6663	0.66979	0.0235478	0	0
11000	0.6951	-nan	0.6951	0.691308	0.0125508	0	0	0.5861	-nan	0.5861	0.597228	0.0193854	0	0	0.673	-nan	0.673	0.672744	0.0170911	0	0
11100	0.6853	-nan	0.6853	0.68614	0.0114859	0	0	0.5954	-nan	0.5954	0.59354	0.018874	0	0	0.6812	-nan	0.6812	0.674929	0.01807	0	0
11200	0.6874	-nan	0.6874	0.682029	0.0181511	0	0	0.5902	-nan	0.5902	0.586524	0.0207342	0	0	0.6727	-nan	0.6727	0.67345	0.0213073	0	0
11300	0.6824	-nan	0.6824	0.684608	0.0186447	0	0	0.5913	-nan	0.5913	0.585614	0.0221447	0	0	0.6776	-nan	0.6776	0.674208	0.0255411	0	0
11400	0.6895	-nan	0.6895	0.687995	0.0226283	0	0	0.5856	-nan	0.5856	0.588754	0.0275975	0	0	0.6822	-nan	0.6822	0.677872	0.0259484	0	0
11500	0.6953	-nan	0.6953	0.696169	0.032318	0	0	0.5913	-nan	0.5913	0.597576	0.0325557	0	0	0.6615	-nan	0.6615	0.674715	0.0304021	0	0
11600	0.6841	-nan	0.6841	0.685794	0.0267992	0	0	0.5906	-nan	0.5906	0.595723	0.0304259	0	0	0.6691	-nan	0.6691	0.673409	0.0363094	0	0
11700	0.7	-nan	0.7	0.694709	0.0297104	0	0	0.5921	-nan	0.5921	0.596054	0.0347248	0	0	0.6824	-nan	0.6824	0.682674	0.0344264	0	0
11800	0.6879	-nan	0.6879	0.68437	0.0267832	0	0	0.599	-nan	0.599	0.599987	0.0414337	0	0	0.6721	-nan	0.6721	0.671503	0.0344994	0	0
11900	0.6903	-nan	0.6903	0.686252	0.0225413	0	0	0.6021	-nan	0.6021	0.604292	0.0377542	0	0	0.6865	-nan	0.6865	0.685425	0.0261824	0	0
12000	0.6785	-nan	0.6785	0.690499	0.0200237	0	0	0.614	-nan	0.614	0.612845	0.0399986	0	0	0.6975	-nan	0.6975	0.700198	0.0281467	0	0
12100	0.6925	-nan	0.6925	0.688743	0.0244526	0	0	0.6317	-nan	0.6317	0.635079	0.0390785	0	0	0.7089	-nan	0.7089	0.711973	0.020822	0	0
12200	0.698	-nan	0.698	0.695803	0.0221297	0	0	0.6445	-nan	0.6445	0.644115	0.0388191	0	0	0.7109	-nan	0.7109	0.709926	0.0205813	0	0
12300	0.6863	-nan	0.6863	0.68612	0.024851	0	0	0.6474	-nan	0.6474	0.639953	0.0454986	0	0	0.7048	-nan	0.7048	0.711199	0.0198881	0	0
12400	0.6839	-nan	0.6839	0.688869	0.0314616	0	0	0.6481	-nan	0.6481	0.64346	0.0375835	0	0	0.7091	-nan	0.7091	0.708111	0.0265424	0	0
12500	0.7036	-nan	0.7036	0.69542	0.0346209	0	0	0.6493	-nan	0.6493	0.660415	0.0267104	0	0	0.7161	-nan	0.7161	0.711098	0.0246727	0	0
12600	0.7046	-nan	0.7046	0.702422	0.0330336	0	0	0.6582	-nan	0.6582	0.663191	0.0224735	0	0	0.7067	-nan	0.7067	0.709842	0.0272709	0	0
12700	0.7056	-nan	0.7056	0.705696	0.0361254	0	0	0.6611	-nan	0.6611	0.662072	0.0215614	0	0	0.6995	-nan	0.6995	0.702605	0.0247996	0	0
12800	0.6777	-nan	0.6777	0.681942	0.0443619	0	0	0.662	-nan	0.662	0.664642	0.0336454	0	0	0.7071	-nan	0.7071	0.710902	0.0249017	0	0
12900	0.6941	-nan	0.6941	0.696681	0.0458441	0	0	0.6552	-nan	0.6552	0.653134	0.023271	0	0	0.707	-nan	0.707	0.697712	0.0288921	0	0
13000	0.6758	-nan	0.6758	0.676452	0.0555552	0	0	0.6426	-nan	0.6426	0.648609	0.0221277	0	0	0.6983	-nan	0.6983	0.698956	0.0323765	0	0
13100	0.6719	-nan	0.6719	0.676969	0.0538834	0	0	0.6505	-nan	0.6505	0.65386	0.0259872	0	0	0.6814	-nan	0.6814	0.683978	0.0239105	0	0
13200	0.6585	-nan	0.6585	0.658722	0.0571722	0	0	0.6568	-nan	0.6568	0.65807	0.0296622	0	0	0.6748	-nan	0.6748	0.681929	0.0247849	0	0
13300	0.6516	-nan	0.6516	0.642577	0.0609549	0	0	0.6624	-nan	0.6624	0.661377	0.0355561	0	0	0.6857	-nan	0.6857	0.690548	0.0170717	0	0
13400	0.6308	-nan	0.6308	0.636346	0.0687696	0	0	0.6716	-nan	0.6716	0.663798	0.0317271	0	0	0.6879	-nan	0.6879	0.69243	0.0205572	0	0
13500	0.6211	-nan	0.6211	0.626282	0.0758864	0	0	0.6617	-nan	0.6617	0.660654	0.0331038	0	0	0.7089	-nan	0.7089	0.704837	0.0274961	0	0
13600	0.62	-nan	0.62	0.620379	0.068013	0	0	0.6602	-nan	0.6602	0.658962	0.0349701	0	0	0.7138	-nan	0.7138	0.713052	0.0211128	0	0
13700	0.6235	-nan	0.6235	0.61909	0.0631024	0	0	0.6662	-nan	0.6662	0.673072	0.0279999	0	0	0.6933	-nan	0.6933	0.695394	0.0250889	0	0
13800	0.6169	-nan	0.6169	0.621281	0.0451436	0	0	0.6796	-nan	0.6796	0.679452	0.0306963	0	0	0.7006	-nan	0.7006	0.702771	0.0210705	0	0
13900	0.6284	-nan	0.6284	0.627189	0.0472961	0	0	0.6902	-nan	0.6902	0.692106	0.0282919	0	0	0.7076	-nan	0.7076	0.706511	0.0241934	0	0
14000	0.6188	-nan	0.6188	0.618178	0.0334521	0	0	0.6769	-nan	0.6769	0.68372	0.0382106	0	0	0.7045	-nan	0.7045	0.710423	0.0250609	0	0
14100	0.6396	-nan	0.6396	0.628832	0.0330818	0	0	0.6714	-nan	0.6714	0.670119	0.0298748	0	0	0.7139	-nan	0.7139	0.707541	0.0231905	0	0
14200	0.6325	-nan	0.6325	0.636663	0.0378553	0	0	0.6874	-nan	0.6874	0.686148	0.0275085	0	0	0.7192	-nan	0.7192	0.714694	0.0149001	0	0
14300	0.6283	-nan	0.6283	0.636485	0.0297203	0	0	0.6815	-nan	0.6815	0.682319	0.031217	0	0	0.716	-nan	0.716	0.711372	0.0151533	0	0
14400	0.6246	-nan	0.6246	0.629016	0.0298697	0	0	0.6776	-nan	0.6776	0.68146	0.0346073	0	0	0.7089	-nan	0.7089	0.709721	0.016886	0	0
14500	0.622	-nan	0.622	0.625107	0.023998	0	0	0.6675	-nan	0.6675	0.671124	0.0281971	0	0	0.7186	-nan	0.7186	0.717044	0.0205406	0	0
14600	0.6186	-nan	0.6186	0.619473	0.0236912	0	0	0.6766	-nan	0.6766	0.676943	0.0288635	0	0	0.6987	-nan	0.6987	0.71013	0.0307358	0	0
14700	0.632	-nan	0.632	0.629536	0.0252107	0	0	0.6883	-nan	0.6883	0.686171	0.0314723	0	0	0.7101	-nan	0.7101	0.708132	0.0280604	0	0
14800	0.6307	-nan	0.6307	0.634486	0.0198212	0	0	0.6791	-nan	0.6791	0.673806	0.0320151	0	0	0.7169	-nan	0.7169	0.71696	0.0257216	0	0
14900	0.6305	-nan	0.6305	0.631926	0.0164091	0	0	0.6673	-nan	0.6673	0.676848	0.0330422	0	0	0.7083	-nan	0.7083	0.714578	0.0265989	0	0
15000	0.6282	-nan	0.6282	0.61683	0.0170117	0	0	0.6894	-nan	0.6894	0.686247	0.0409551	0	0	0.709	-nan	0.709	0.715121	0.0320289	0	0
15100	0.6218	-nan	0.6218	0.614023	0.0153397	0	0	0.6806	-nan	0.6806	0.682113	0.0445703	0	0	0.707	-nan	0.707	0.714506	0.0398691	0	0
15200	0.6226	-nan	0.6226	0.621022	0.015415	0	0	0.6882	-nan	0.6882	0.687541	0.0529793	0	0	0.7202	-nan	0.7202	0.723435	0.0350986	0	0
