Generation	Pmean	PmeanRes	PmeanUnres	MeanP0	StdevP0	MeanInfo	StdevInfo	Pmean	PmeanRes	PmeanUnres	MeanP0	StdevP0	MeanInfo	StdevInfo	Pmean	PmeanRes	PmeanUnres	MeanP0	StdevP0	MeanInfo	StdevInfo
3100	0.7352	-nan	0.7352	0.738983	0.00975589	0	0	0.5561	-nan	0.5561	0.558586	0.0145951	0	0	0.71	-nan	0.71	0.713909	0.0248823	0	0
3200	0.7455	-nan	0.7455	0.745032	0.0140749	0	0	0.5605	-nan	0.5605	0.560417	0.0181685	0	0	0.7192	-nan	0.7192	0.717424	0.0225162	0	0
3300	0.7452	-nan	0.7452	0.74158	0.0166852	0	0	0.5768	-nan	0.5768	0.567933	0.0171049	0	0	0.7058	-nan	0.7058	0.708818	0.0201669	0	0
3400	0.7407	-nan	0.7407	0.739024	0.0182515	0	0	0.5765	-nan	0.5765	0.578339	0.0165117	0	0	0.7161	-nan	0.7161	0.712445	0.0210528	0	0
3500	0.7308	-nan	0.7308	0.734604	0.024733	0	0	0.583	-nan	0.583	0.582483	0.0151602	0	0	0.7131	-nan	0.7131	0.717313	0.0129746	0	0
3600	0.7412	-nan	0.7412	0.730996	0.0287358	0	0	0.5853	-nan	0.5853	0.577916	0.0189324	0	0	0.7156	-nan	0.7156	0.715129	0.0174895	0	0
3700	0.7371	-nan	0.7371	0.732379	0.0296471	0	0	0.5798	-nan	0.5798	0.571428	0.0153729	0	0	0.7014	-nan	0.7014	0.701083	0.0212233	0	0
3800	0.7276	-nan	0.7276	0.728985	0.0268696	0	0	0.5701	-nan	0.5701	0.567552	0.0181984	0	0	0.6896	-nan	0.6896	0.687622	0.0205136	0	0
3900	0.7288	-nan	0.7288	0.729067	0.022286	0	0	0.5844	-nan	0.5844	0.579195	0.0193371	0	0	0.6892	-nan	0.6892	0.694113	0.0230785	0	0
4000	0.7172	-nan	0.7172	0.721785	0.0138163	0	0	0.5784	-nan	0.5784	0.572253	0.0205655	0	0	0.6938	-nan	0.6938	0.693132	0.0219632	0	0
4100	0.717	-nan	0.717	0.719647	0.0147535	0	0	0.6004	-nan	0.6004	0.595005	0.0238506	0	0	0.6839	-nan	0.6839	0.684204	0.0195867	0	0
4200	0.7201	-nan	0.7201	0.720102	0.0138052	0	0	0.6016	-nan	0.6016	0.594113	0.0243704	0	0	0.6802	-nan	0.6802	0.676375	0.0192205	0	0
4300	0.7244	-nan	0.7244	0.72339	0.0206269	0	0	0.5994	-nan	0.5994	0.595334	0.0281961	0	0	0.6719	-nan	0.6719	0.673305	0.0143257	0	0
4400	0.709	-nan	0.709	0.714669	0.0189248	0	0	0.6037	-nan	0.6037	0.604478	0.0259036	0	0	0.6634	-nan	0.6634	0.670426	0.0120259	0	0
4500	0.7091	-nan	0.7091	0.701675	0.0197422	0	0	0.6145	-nan	0.6145	0.606027	0.0237281	0	0	0.6783	-nan	0.6783	0.672322	0.0164763	0	0
4600	0.6968	-nan	0.6968	0.695297	0.0202436	0	0	0.6023	-nan	0.6023	0.605052	0.0208083	0	0	0.673	-nan	0.673	0.670524	0.0143152	0	0
4700	0.6982	-nan	0.6982	0.697112	0.0160912	0	0	0.6086	-nan	0.6086	0.606898	0.0217287	0	0	0.6741	-nan	0.6741	0.672355	0.0167147	0	0
4800	0.7003	-nan	0.7003	0.699691	0.014437	0	0	0.6102	-nan	0.6102	0.610324	0.0222065	0	0	0.6656	-nan	0.6656	0.669522	0.0209034	0	0
4900	0.6984	-nan	0.6984	0.692555	0.0182887	0	0	0.6287	-nan	0.6287	0.622797	0.0230479	0	0	0.6689	-nan	0.6689	0.658869	0.0261511	0	0
5000	0.7082	-nan	0.7082	0.701037	0.0194113	0	0	0.6226	-nan	0.6226	0.613112	0.0227424	0	0	0.6641	-nan	0.6641	0.672957	0.0269322	0	0
5100	0.7103	-nan	0.7103	0.707979	0.0215004	0	0	0.6166	-nan	0.6166	0.614064	0.0245737	0	0	0.6672	-nan	0.6672	0.668309	0.00984272	0	0
5200	0.7147	-nan	0.7147	0.711574	0.0337021	0	0	0.6071	-nan	0.6071	0.613422	0.0235642	0	0	0.6664	-nan	0.6664	0.667418	0.0145677	0	0
5300	0.7252	-nan	0.7252	0.720729	0.0430495	0	0	0.6192	-nan	0.6192	0.620235	0.0311005	0	0	0.6621	-nan	0.6621	0.664517	0.020326	0	0
5400	0.7115	-nan	0.7115	0.714751	0.0334032	0	0	0.6325	-nan	0.6325	0.632721	0.0281604	0	0	0.6594	-nan	0.6594	0.659547	0.0253474	0	0
5500	0.6976	-nan	0.6976	0.696847	0.0283565	0	0	0.6414	-nan	0.6414	0.648689	0.0229311	0	0	0.6686	-nan	0.6686	0.666373	0.0248939	0	0
5600	0.7025	-nan	0.7025	0.700269	0.0302508	0	0	0.651	-nan	0.651	0.651515	0.0288737	0	0	0.6658	-nan	0.6658	0.667681	0.0262294	0	0
5700	0.6973	-nan	0.6973	0.69747	0.0318272	0	0	0.6436	-nan	0.6436	0.653517	0.0296056	0	0	0.6548	-nan	0.6548	0.662831	0.0326954	0	0
5800	0.6885	-nan	0.6885	0.68864	0.0303387	0	0	0.6604	-nan	0.6604	0.66174	0.0196913	0	0	0.6725	-nan	0.6725	0.674504	0.0403709	0	0
5900	0.6765	-nan	0.6765	0.673345	0.0241548	0	0	0.6623	-nan	0.6623	0.664805	0.0251694	0	0	0.6623	-nan	0.6623	0.66061	0.0359237	0	0
6000	0.6719	-nan	0.6719	0.673075	0.0193853	0	0	0.6639	-nan	0.6639	0.667851	0.0297642	0	0	0.6683	-nan	0.6683	0.665499	0.0360561	0	0
6100	0.6774	-nan	0.6774	0.670673	0.0170196	0	0	0.6573	-nan	0.6573	0.65839	0.0229543	0	0	0.6464	-nan	0.6464	0.650969	0.0337238	0	0
6200	0.666	-nan	0.666	0.669661	0.0174798	0	0	0.6607	-nan	0.6607	0.657433	0.0162735	0	0	0.6399	-nan	0.6399	0.64351	0.0371328	0	0
6300	0.6756	-nan	0.6756	0.672483	0.0179914	0	0	0.6556	-nan	0.6556	0.656832	0.0199232	0	0	0.6349	-nan	0.6349	0.631183	0.0298797	0	0
6400	0.6703	-nan	0.6703	0.662597	0.0124906	0	0	0.6637	-nan	0.6637	0.661246	0.017023	0	0	0.6426	-nan	0.6426	0.64522	0.0341438	0	0
6500	0.664	-nan	0.664	0.660697	0.0114703	0	0	0.666	-nan	0.666	0.658994	0.0155313	0	0	0.6472	-nan	0.6472	0.651754	0.0360582	0	0
6600	0.6531	-nan	0.6531	0.660593	0.012292	0	0	0.6688	-nan	0.6688	0.660369	0.0187747	0	0	0.6685	-nan	0.6685	0.673412	0.0370415	0	0
6700	0.6688	-nan	0.6688	0.661561	0.0125176	0	0	0.6664	-nan	0.6664	0.654353	0.0147206	0	0	0.6932	-nan	0.6932	0.69165	0.0319393	0	0
6800	0.6677	-nan	0.6677	0.667276	0.0183874	0	0	0.6454	-nan	0.6454	0.649148	0.0154218	0	0	0.6942	-nan	0.6942	0.693121	0.0333294	0	0
6900	0.6663	-nan	0.6663	0.662458	0.0197945	0	0	0.649	-nan	0.649	0.647759	0.0106295	0	0	0.708	-nan	0.708	0.710913	0.0138794	0	0
7000	0.671	-nan	0.671	0.673908	0.0233528	0	0	0.6562	-nan	0.6562	0.654916	0.0135191	0	0	0.7091	-nan	0.7091	0.710967	0.0145114	0	0
7100	0.6825	-nan	0.6825	0.684326	0.0236661	0	0	0.6554	-nan	0.6554	0.650809	0.0146509	0	0	0.7146	-nan	0.7146	0.709397	0.0150603	0	0
7200	0.678	-nan	0.678	0.68248	0.0288165	0	0	0.6678	-nan	0.6678	0.66086	0.0170847	0	0	0.7077	-nan	0.7077	0.709004	0.0131761	0	0
7300	0.6887	-nan	0.6887	0.68122	0.0296794	0	0	0.6659	-nan	0.6659	0.671116	0.0252748	0	0	0.7079	-nan	0.7079	0.71216	0.0174677	0	0
7400	0.6713	-nan	0.6713	0.672074	0.0290311	0	0	0.676	-nan	0.676	0.672688	0.0277209	0	0	0.718	-nan	0.718	0.713177	0.0161128	0	0
7500	0.6641	-nan	0.6641	0.666337	0.0261426	0	0	0.6848	-nan	0.6848	0.688258	0.0273882	0	0	0.7073	-nan	0.7073	0.710676	0.0280018	0	0
7600	0.6688	-nan	0.6688	0.668541	0.0242177	0	0	0.6903	-nan	0.6903	0.687429	0.0286967	0	0	0.7333	-nan	0.7333	0.734968	0.0254363	0	0
7700	0.6697	-nan	0.6697	0.664887	0.0232968	0	0	0.7044	-nan	0.7044	0.701191	0.0337232	0	0	0.7265	-nan	0.7265	0.7349	0.028601	0	0
7800	0.6727	-nan	0.6727	0.668907	0.0220801	0	0	0.6925	-nan	0.6925	0.693411	0.0323098	0	0	0.7374	-nan	0.7374	0.736174	0.026479	0	0
7900	0.6744	-nan	0.6744	0.670846	0.0213006	0	0	0.6912	-nan	0.6912	0.693105	0.0364771	0	0	0.7331	-nan	0.7331	0.734013	0.0266583	0	0
8000	0.6547	-nan	0.6547	0.664549	0.0301143	0	0	0.6828	-nan	0.6828	0.681369	0.0413805	0	0	0.7375	-nan	0.7375	0.737656	0.0233238	0	0
8100	0.6598	-nan	0.6598	0.6633	0.0368452	0	0	0.6809	-nan	0.6809	0.683247	0.047773	0	0	0.7378	-nan	0.7378	0.737365	0.0219159	0	0
8200	0.6526	-nan	0.6526	0.654164	0.0368447	0	0	0.6829	-nan	0.6829	0.684862	0.0526439	0	0	0.7311	-nan	0.7311	0.732113	0.0275696	0	0
8300	0.673	-nan	0.673	0.673706	0.0449372	0	0	0.6688	-nan	0.6688	0.671749	0.0660053	0	0	0.731	-nan	0.731	0.728447	0.0288397	0	0
8400	0.6553	-nan	0.6553	0.666895	0.0433417	0	0	0.6598	-nan	0.6598	0.658173	0.0445136	0	0	0.712	-nan	0.712	0.716962	0.033217	0	0
8500	0.6677	-nan	0.6677	0.662065	0.0380615	0	0	0.6498	-nan	0.6498	0.655565	0.0490399	0	0	0.7288	-nan	0.7288	0.723693	0.0273728	0	0
8600	0.6794	-nan	0.6794	0.674845	0.0284647	0	0	0.6521	-nan	0.6521	0.655966	0.053613	0	0	0.7271	-nan	0.7271	0.726147	0.02432	0	0
8700	0.6568	-nan	0.6568	0.65758	0.0294333	0	0	0.6756	-nan	0.6756	0.668373	0.0520153	0	0	0.7117	-nan	0.7117	0.714508	0.0187904	0	0
8800	0.6606	-nan	0.6606	0.656198	0.0362956	0	0	0.6426	-nan	0.6426	0.640145	0.0479255	0	0	0.7143	-nan	0.7143	0.708864	0.0144647	0	0
8900	0.6491	-nan	0.6491	0.64721	0.0480272	0	0	0.625	-nan	0.625	0.624712	0.0357884	0	0	0.7018	-nan	0.7018	0.705652	0.0120543	0	0
9000	0.657	-nan	0.657	0.66042	0.0598803	0	0	0.625	-nan	0.625	0.622753	0.0405278	0	0	0.7104	-nan	0.7104	0.712054	0.0172548	0	0
9100	0.6683	-nan	0.6683	0.658004	0.0653074	0	0	0.6229	-nan	0.6229	0.626498	0.0494474	0	0	0.7116	-nan	0.7116	0.707941	0.0160751	0	0
9200	0.634	-nan	0.634	0.646898	0.0627809	0	0	0.6304	-nan	0.6304	0.623662	0.0403642	0	0	0.7085	-nan	0.7085	0.707762	0.0187921	0	0
9300	0.6767	-nan	0.6767	0.678963	0.0742291	0	0	0.6477	-nan	0.6477	0.657826	0.0684533	0	0	0.7005	-nan	0.7005	0.709049	0.019525	0	0
9400	0.6545	-nan	0.6545	0.655072	0.0606454	0	0	0.6672	-nan	0.6672	0.670918	0.0778393	0	0	0.7046	-nan	0.7046	0.70782	0.0208356	0	0
9500	0.6566	-nan	0.6566	0.653058	0.0503967	0	0	0.6717	-nan	0.6717	0.672896	0.0758406	0	0	0.718	-nan	0.718	0.717145	0.0226528	0	0
9600	0.6639	-nan	0.6639	0.668412	0.0423831	0	0	0.6964	-nan	0.6964	0.694114	0.0752184	0	0	0.7156	-nan	0.7156	0.712749	0.0298033	0	0
9700	0.6909	-nan	0.6909	0.695482	0.0432981	0	0	0.697	-nan	0.697	0.696493	0.0761478	0	0	0.7158	-nan	0.7158	0.710105	0.023696	0	0
9800	0.6997	-nan	0.6997	0.699438	0.0405255	0	0	0.7041	-nan	0.7041	0.699233	0.0835449	0	0	0.7035	-nan	0.7035	0.702972	0.0317013	0	0
9900	0.6975	-nan	0.6975	0.698322	0.0325437	0	0	0.6488	-nan	0.6488	0.651588	0.084785	0	0	0.6807	-nan	0.6807	0.687597	0.0339738	0	0
10000	0.6906	-nan	0.6906	0.682552	0.0363571	0	0	0.6499	-nan	0.6499	0.650886	0.0812407	0	0	0.6846	-nan	0.6846	0.677003	0.0265712	0	0
10100	0.6792	-nan	0.6792	0.681414	0.0399422	0	0	0.6646	-nan	0.6646	0.661851	0.0801503	0	0	0.68	-nan	0.68	0.677843	0.0222913	0	0
10200	0.6726	-nan	0.6726	0.676384	0.0399904	0	0	0.6717	-nan	0.6717	0.677078	0.0862221	0	0	0.6771	-nan	0.6771	0.675379	0.0272872	0	0
10300	0.6701	-nan	0.6701	0.668682	0.033695	0	0	0.6404	-nan	0.6404	0.645042	0.0891916	0	0	0.673	-nan	0.673	0.666109	0.0259953	0	0
10400	0.652	-nan	0.652	0.651949	0.0297288	0	0	0.6457	-nan	0.6457	0.649135	0.0834726	0	0	0.6519	-nan	0.6519	0.654266	0.0332141	0	0
10500	0.6464	-nan	0.6464	0.657077	0.0276141	0	0	0.6394	-nan	0.6394	0.644339	0.0922771	0	0	0.6578	-nan	0.6578	0.659774	0.0378756	0	0
10600	0.6534	-nan	0.6534	0.65381	0.0285115	0	0	0.6624	-nan	0.6624	0.66315	0.100558	0	0	0.668	-nan	0.668	0.662418	0.0361918	0	0
10700	0.6454	-nan	0.6454	0.646758	0.0209514	0	0	0.6548	-nan	0.6548	0.654726	0.103964	0	0	0.6703	-nan	0.6703	0.663811	0.0386195	0	0
10800	0.6533	-nan	0.6533	0.65187	0.0246748	0	0	0.6394	-nan	0.6394	0.644555	0.104614	0	0	0.6735	-nan	0.6735	0.67459	0.0275962	0	0
10900	0.6412	-nan	0.6412	0.645358	0.0134588	0	0	0.6623	-nan	0.6623	0.667138	0.114365	0	0	0.6726	-nan	0.6726	0.675857	0.0240613	0	0
11000	0.6507	-nan	0.6507	0.649863	0.0119375	0	0	0.6346	-nan	0.6346	0.648326	0.109831	0	0	0.6758	-nan	0.6758	0.674432	0.0293158	0	0
11100	0.656	-nan	0.656	0.65671	0.0222202	0	0	0.6554	-nan	0.6554	0.654565	0.107611	0	0	0.6812	-nan	0.6812	0.673472	0.0411289	0	0
11200	0.6737	-nan	0.6737	0.667999	0.0302645	0	0	0.6184	-nan	0.6184	0.617982	0.0869037	0	0	0.6817	-nan	0.6817	0.681339	0.0303793	0	0
11300	0.6555	-nan	0.6555	0.655439	0.0274523	0	0	0.6526	-nan	0.6526	0.647108	0.101539	0	0	0.687	-nan	0.687	0.677163	0.0356322	0	0
11400	0.655	-nan	0.655	0.65092	0.0233429	0	0	0.6526	-nan	0.6526	0.661521	0.100056	0	0	0.695	-nan	0.695	0.690132	0.0261621	0	0
11500	0.6564	-nan	0.6564	0.656592	0.0345196	0	0	0.6327	-nan	0.6327	0.640771	0.0988793	0	0	0.6847	-nan	0.6847	0.698881	0.0154074	0	0
11600	0.6441	-nan	0.6441	0.649263	0.0366169	0	0	0.7095	-nan	0.7095	0.712951	0.102976	0	0	0.6906	-nan	0.6906	0.69346	0.0101501	0	0
11700	0.6468	-nan	0.6468	0.642533	0.030779	0	0	0.6959	-nan	0.6959	0.693269	0.11003	0	0	0.6916	-nan	0.6916	0.692077	0.00934813	0	0
11800	0.6487	-nan	0.6487	0.64353	0.0418348	0	0	0.6857	-nan	0.6857	0.684656	0.12192	0	0	0.686	-nan	0.686	0.687171	0.0113276	0	0
11900	0.6427	-nan	0.6427	0.637601	0.0420269	0	0	0.6665	-nan	0.6665	0.669512	0.125473	0	0	0.686	-nan	0.686	0.687834	0.0175569	0	0
12000	0.6226	-nan	0.6226	0.631991	0.0436205	0	0	0.6763	-nan	0.6763	0.672041	0.124236	0	0	0.6819	-nan	0.6819	0.682809	0.0232388	0	0
12100	0.6412	-nan	0.6412	0.630677	0.0315206	0	0	0.6493	-nan	0.6493	0.643277	0.117431	0	0	0.6731	-nan	0.6731	0.675153	0.0263346	0	0
12200	0.6268	-nan	0.6268	0.626408	0.0225995	0	0	0.6669	-nan	0.6669	0.675909	0.126699	0	0	0.6656	-nan	0.6656	0.668113	0.0273099	0	0
12300	0.6317	-nan	0.6317	0.634096	0.0303344	0	0	0.6822	-nan	0.6822	0.683956	0.128301	0	0	0.6703	-nan	0.6703	0.676006	0.0253718	0	0
12400	0.6107	-nan	0.6107	0.613476	0.0193618	0	0	0.7	-nan	0.7	0.697152	0.12276	0	0	0.6726	-nan	0.6726	0.674415	0.025672	0	0
12500	0.6267	-nan	0.6267	0.616034	0.0238332	0	0	0.6273	-nan	0.6273	0.640095	0.132949	0	0	0.6714	-nan	0.6714	0.666211	0.0330491	0	0
12600	0.6273	-nan	0.6273	0.629598	0.0326879	0	0	0.6522	-nan	0.6522	0.661045	0.136226	0	0	0.6758	-nan	0.6758	0.676219	0.0366781	0	0
12700	0.6361	-nan	0.6361	0.634165	0.0276909	0	0	0.6677	-nan	0.6677	0.669007	0.131974	0	0	0.6878	-nan	0.6878	0.688954	0.0307256	0	0
12800	0.6392	-nan	0.6392	0.641107	0.0269737	0	0	0.6347	-nan	0.6347	0.645186	0.133779	0	0	0.6777	-nan	0.6777	0.681168	0.0302433	0	0
12900	0.6251	-nan	0.6251	0.627905	0.0412543	0	0	0.6697	-nan	0.6697	0.65743	0.130142	0	0	0.6739	-nan	0.6739	0.669246	0.0301966	0	0
13000	0.617	-nan	0.617	0.619645	0.0424747	0	0	0.6832	-nan	0.6832	0.687222	0.126222	0	0	0.6713	-nan	0.6713	0.674615	0.0283383	0	0
13100	0.6238	-nan	0.6238	0.624671	0.0471363	0	0	0.6778	-nan	0.6778	0.682383	0.130745	0	0	0.6601	-nan	0.6601	0.662447	0.0330256	0	0
13200	0.637	-nan	0.637	0.63954	0.0332944	0	0	0.6775	-nan	0.6775	0.668452	0.137283	0	0	0.6639	-nan	0.6639	0.671084	0.0376621	0	0
13300	0.6367	-nan	0.6367	0.625792	0.0299157	0	0	0.6468	-nan	0.6468	0.650944	0.142742	0	0	0.6576	-nan	0.6576	0.66325	0.0405697	0	0
13400	0.6129	-nan	0.6129	0.615669	0.0277631	0	0	0.6693	-nan	0.6693	0.662199	0.143342	0	0	0.6407	-nan	0.6407	0.649098	0.0365872	0	0
13500	0.6189	-nan	0.6189	0.622955	0.0324406	0	0	0.6579	-nan	0.6579	0.661177	0.140818	0	0	0.6562	-nan	0.6562	0.651639	0.0298934	0	0
13600	0.6295	-nan	0.6295	0.629062	0.0260315	0	0	0.6499	-nan	0.6499	0.64363	0.135403	0	0	0.6647	-nan	0.6647	0.662526	0.0317217	0	0
13700	0.6381	-nan	0.6381	0.635324	0.0289757	0	0	0.6477	-nan	0.6477	0.655836	0.133628	0	0	0.6631	-nan	0.6631	0.664686	0.0335565	0	0
13800	0.621	-nan	0.621	0.62533	0.0239696	0	0	0.6506	-nan	0.6506	0.652569	0.136351	0	0	0.6491	-nan	0.6491	0.649891	0.034256	0	0
13900	0.6341	-nan	0.6341	0.631156	0.0193053	0	0	0.6513	-nan	0.6513	0.662343	0.130914	0	0	0.6383	-nan	0.6383	0.640634	0.0443557	0	0
14000	0.6465	-nan	0.6465	0.642051	0.0169276	0	0	0.6873	-nan	0.6873	0.696369	0.123876	0	0	0.6519	-nan	0.6519	0.654719	0.0481905	0	0
14100	0.6505	-nan	0.6505	0.640802	0.0132677	0	0	0.6523	-nan	0.6523	0.657886	0.129818	0	0	0.6572	-nan	0.6572	0.648822	0.0465621	0	0
14200	0.6455	-nan	0.6455	0.649036	0.0171163	0	0	0.6785	-nan	0.6785	0.674571	0.131959	0	0	0.6568	-nan	0.6568	0.649733	0.0459452	0	0
14300	0.6413	-nan	0.6413	0.648767	0.0189283	0	0	0.6611	-nan	0.6611	0.666751	0.133943	0	0	0.6702	-nan	0.6702	0.669441	0.047065	0	0
14400	0.652	-nan	0.652	0.657214	0.0178045	0	0	0.6959	-nan	0.6959	0.699906	0.13377	0	0	0.6812	-nan	0.6812	0.683372	0.0417135	0	0
14500	0.6532	-nan	0.6532	0.656178	0.014988	0	0	0.6408	-nan	0.6408	0.644262	0.145616	0	0	0.6587	-nan	0.6587	0.659161	0.0416226	0	0
14600	0.6552	-nan	0.6552	0.653744	0.0107073	0	0	0.6965	-nan	0.6965	0.698606	0.140891	0	0	0.6414	-nan	0.6414	0.648147	0.0461606	0	0
14700	0.6559	-nan	0.6559	0.652315	0.0167382	0	0	0.6543	-nan	0.6543	0.662421	0.143176	0	0	0.6516	-nan	0.6516	0.648527	0.0443563	0	0
14800	0.6484	-nan	0.6484	0.651526	0.0214629	0	0	0.6448	-nan	0.6448	0.638779	0.136819	0	0	0.6601	-nan	0.6601	0.664144	0.0386517	0	0
14900	0.6513	-nan	0.6513	0.65508	0.0258036	0	0	0.6848	-nan	0.6848	0.686871	0.136687	0	0	0.6544	-nan	0.6544	0.661234	0.0263713	0	0
15000	0.6574	-nan	0.6574	0.64963	0.0270112	0	0	0.6665	-nan	0.6665	0.662935	0.129348	0	0	0.6567	-nan	0.6567	0.661967	0.0291718	0	0
15100	0.6568	-nan	0.6568	0.652537	0.0340614	0	0	0.6366	-nan	0.6366	0.644543	0.128782	0	0	0.6526	-nan	0.6526	0.656152	0.0338683	0	0
15200	0.6477	-nan	0.6477	0.646187	0.0431821	0	0	0.6595	-nan	0.6595	0.657875	0.115952	0	0	0.654	-nan	0.654	0.655006	0.0334454	0	0
15300	0.6521	-nan	0.6521	0.653951	0.0344271	0	0	0.6923	-nan	0.6923	0.688015	0.117474	0	0	0.6571	-nan	0.6571	0.651617	0.037064	0	0
