Generation	Pmean	PmeanRes	PmeanUnres	MeanP0	StdevP0	MeanInfo	StdevInfo	Pmean	PmeanRes	PmeanUnres	MeanP0	StdevP0	MeanInfo	StdevInfo	Pmean	PmeanRes	PmeanUnres	MeanP0	StdevP0	MeanInfo	StdevInfo
80400	0.6978	-nan	0.6978	0.694301	0.0217574	0	0	0.6549	-nan	0.6549	0.652251	0.0642245	0	0	0.6798	-nan	0.6798	0.680576	0.0868084	0	0
80500	0.6908	-nan	0.6908	0.69491	0.017088	0	0	0.6691	-nan	0.6691	0.656178	0.0557989	0	0	0.658	-nan	0.658	0.651635	0.0916194	0	0
80600	0.692	-nan	0.692	0.694602	0.0295876	0	0	0.6134	-nan	0.6134	0.613021	0.0791401	0	0	0.6387	-nan	0.6387	0.64115	0.0862921	0	0
80700	0.7009	-nan	0.7009	0.699217	0.0170646	0	0	0.6315	-nan	0.6315	0.625383	0.0723003	0	0	0.6374	-nan	0.6374	0.645673	0.0899266	0	0
80800	0.696	-nan	0.696	0.696162	0.0236722	0	0	0.6342	-nan	0.6342	0.641141	0.0779623	0	0	0.619	-nan	0.619	0.612997	0.0664021	0	0
80900	0.6943	-nan	0.6943	0.700077	0.0139878	0	0	0.6515	-nan	0.6515	0.653689	0.0853229	0	0	0.6444	-nan	0.6444	0.632521	0.0849732	0	0
81000	0.7113	-nan	0.7113	0.701579	0.0128519	0	0	0.6888	-nan	0.6888	0.690338	0.0554358	0	0	0.6572	-nan	0.6572	0.656666	0.0963952	0	0
81100	0.7018	-nan	0.7018	0.701617	0.0108099	0	0	0.6611	-nan	0.6611	0.656342	0.0841658	0	0	0.6443	-nan	0.6443	0.645662	0.0969524	0	0
81200	0.7027	-nan	0.7027	0.700282	0.015231	0	0	0.652	-nan	0.652	0.659422	0.0841145	0	0	0.6571	-nan	0.6571	0.65166	0.0922527	0	0
81300	0.7015	-nan	0.7015	0.700246	0.0157579	0	0	0.6669	-nan	0.6669	0.660252	0.0679821	0	0	0.6406	-nan	0.6406	0.641143	0.0940853	0	0
81400	0.7065	-nan	0.7065	0.709109	0.015988	0	0	0.6691	-nan	0.6691	0.670805	0.057467	0	0	0.6506	-nan	0.6506	0.652343	0.103912	0	0
81500	0.7124	-nan	0.7124	0.712531	0.0238311	0	0	0.6712	-nan	0.6712	0.669938	0.0722827	0	0	0.6343	-nan	0.6343	0.638654	0.0987184	0	0
81600	0.6997	-nan	0.6997	0.698792	0.0305737	0	0	0.6348	-nan	0.6348	0.636792	0.0903734	0	0	0.6739	-nan	0.6739	0.673685	0.121587	0	0
81700	0.6886	-nan	0.6886	0.692425	0.0306149	0	0	0.6429	-nan	0.6429	0.633721	0.090869	0	0	0.632	-nan	0.632	0.63207	0.0927761	0	0
81800	0.676	-nan	0.676	0.67812	0.035763	0	0	0.6536	-nan	0.6536	0.659419	0.0828376	0	0	0.6725	-nan	0.6725	0.678398	0.0991413	0	0
81900	0.6841	-nan	0.6841	0.685048	0.032148	0	0	0.6511	-nan	0.6511	0.640136	0.0907633	0	0	0.6696	-nan	0.6696	0.668532	0.0781066	0	0
82000	0.6724	-nan	0.6724	0.666351	0.0345112	0	0	0.6581	-nan	0.6581	0.647159	0.0890782	0	0	0.6822	-nan	0.6822	0.678888	0.0821723	0	0
82100	0.6803	-nan	0.6803	0.675791	0.0249885	0	0	0.6436	-nan	0.6436	0.649843	0.0920052	0	0	0.6784	-nan	0.6784	0.671367	0.0952298	0	0
82200	0.6793	-nan	0.6793	0.679529	0.0198845	0	0	0.7082	-nan	0.7082	0.712139	0.0328018	0	0	0.6767	-nan	0.6767	0.677934	0.0899073	0	0
82300	0.6803	-nan	0.6803	0.675829	0.0199962	0	0	0.7127	-nan	0.7127	0.71571	0.0158379	0	0	0.6479	-nan	0.6479	0.645715	0.0778993	0	0
82400	0.6829	-nan	0.6829	0.67847	0.0186754	0	0	0.7094	-nan	0.7094	0.711018	0.0204027	0	0	0.6528	-nan	0.6528	0.662874	0.0916888	0	0
82500	0.6786	-nan	0.6786	0.674894	0.0177791	0	0	0.7143	-nan	0.7143	0.707172	0.0260145	0	0	0.6366	-nan	0.6366	0.648349	0.0868152	0	0
82600	0.6807	-nan	0.6807	0.681967	0.025735	0	0	0.7013	-nan	0.7013	0.693053	0.0372543	0	0	0.638	-nan	0.638	0.636127	0.0755982	0	0
82700	0.6772	-nan	0.6772	0.67543	0.0221502	0	0	0.6725	-nan	0.6725	0.67768	0.0477145	0	0	0.6665	-nan	0.6665	0.664296	0.0955529	0	0
82800	0.6775	-nan	0.6775	0.673913	0.0280974	0	0	0.6535	-nan	0.6535	0.657839	0.0555097	0	0	0.6883	-nan	0.6883	0.673501	0.112822	0	0
82900	0.6674	-nan	0.6674	0.669619	0.0314215	0	0	0.6573	-nan	0.6573	0.658151	0.0579812	0	0	0.6587	-nan	0.6587	0.657683	0.0981976	0	0
83000	0.6666	-nan	0.6666	0.663507	0.0397881	0	0	0.6886	-nan	0.6886	0.689297	0.0630362	0	0	0.659	-nan	0.659	0.666511	0.100928	0	0
83100	0.6589	-nan	0.6589	0.663117	0.0394108	0	0	0.6811	-nan	0.6811	0.672544	0.0683471	0	0	0.618	-nan	0.618	0.622543	0.0662174	0	0
83200	0.6702	-nan	0.6702	0.666645	0.0411449	0	0	0.6714	-nan	0.6714	0.668464	0.0754877	0	0	0.6644	-nan	0.6644	0.658657	0.0982189	0	0
83300	0.6583	-nan	0.6583	0.653969	0.040293	0	0	0.6507	-nan	0.6507	0.648819	0.0667091	0	0	0.6307	-nan	0.6307	0.634294	0.0792129	0	0
83400	0.6744	-nan	0.6744	0.668457	0.0357307	0	0	0.6398	-nan	0.6398	0.648655	0.0672918	0	0	0.6772	-nan	0.6772	0.672668	0.0949832	0	0
83500	0.6615	-nan	0.6615	0.669441	0.0394039	0	0	0.6529	-nan	0.6529	0.654703	0.0699833	0	0	0.6809	-nan	0.6809	0.67457	0.10326	0	0
83600	0.6532	-nan	0.6532	0.654257	0.0382853	0	0	0.6238	-nan	0.6238	0.623125	0.0687194	0	0	0.6619	-nan	0.6619	0.654631	0.109609	0	0
83700	0.6473	-nan	0.6473	0.634591	0.0363991	0	0	0.6513	-nan	0.6513	0.647746	0.0725677	0	0	0.6254	-nan	0.6254	0.624359	0.091985	0	0
83800	0.6265	-nan	0.6265	0.621654	0.0331873	0	0	0.6149	-nan	0.6149	0.614736	0.073377	0	0	0.6841	-nan	0.6841	0.68544	0.103451	0	0
83900	0.6329	-nan	0.6329	0.631768	0.0350522	0	0	0.6594	-nan	0.6594	0.653847	0.0829312	0	0	0.6778	-nan	0.6778	0.681465	0.112918	0	0
84000	0.6369	-nan	0.6369	0.632229	0.048423	0	0	0.6403	-nan	0.6403	0.65074	0.0706701	0	0	0.704	-nan	0.704	0.700048	0.110699	0	0
84100	0.6525	-nan	0.6525	0.65064	0.0410776	0	0	0.6431	-nan	0.6431	0.650424	0.0670373	0	0	0.682	-nan	0.682	0.683645	0.115727	0	0
84200	0.6654	-nan	0.6654	0.670032	0.0336121	0	0	0.6727	-nan	0.6727	0.671028	0.0764214	0	0	0.6901	-nan	0.6901	0.691249	0.112726	0	0
84300	0.6643	-nan	0.6643	0.661686	0.0330571	0	0	0.6389	-nan	0.6389	0.635315	0.066662	0	0	0.7097	-nan	0.7097	0.710162	0.105679	0	0
84400	0.662	-nan	0.662	0.660766	0.0378065	0	0	0.6838	-nan	0.6838	0.684628	0.0802448	0	0	0.6982	-nan	0.6982	0.696525	0.115318	0	0
84500	0.6613	-nan	0.6613	0.665622	0.0386546	0	0	0.6523	-nan	0.6523	0.655446	0.078287	0	0	0.7021	-nan	0.7021	0.685069	0.117571	0	0
84600	0.6461	-nan	0.6461	0.642371	0.0347257	0	0	0.6419	-nan	0.6419	0.64113	0.0711337	0	0	0.672	-nan	0.672	0.676266	0.135738	0	0
84700	0.6444	-nan	0.6444	0.643052	0.0392282	0	0	0.6542	-nan	0.6542	0.659184	0.0828628	0	0	0.687	-nan	0.687	0.692752	0.144633	0	0
84800	0.6454	-nan	0.6454	0.653143	0.0344856	0	0	0.6493	-nan	0.6493	0.65227	0.0773473	0	0	0.698	-nan	0.698	0.691991	0.137426	0	0
84900	0.6561	-nan	0.6561	0.651598	0.0364715	0	0	0.655	-nan	0.655	0.658626	0.0763474	0	0	0.6503	-nan	0.6503	0.651616	0.134471	0	0
85000	0.6536	-nan	0.6536	0.654672	0.0248427	0	0	0.7019	-nan	0.7019	0.703847	0.0723893	0	0	0.6585	-nan	0.6585	0.658046	0.124628	0	0
85100	0.664	-nan	0.664	0.663024	0.02303	0	0	0.6679	-nan	0.6679	0.664822	0.0911264	0	0	0.6828	-nan	0.6828	0.672643	0.130466	0	0
85200	0.6773	-nan	0.6773	0.672745	0.023273	0	0	0.685	-nan	0.685	0.680428	0.0888652	0	0	0.6527	-nan	0.6527	0.661086	0.139225	0	0
85300	0.6828	-nan	0.6828	0.68548	0.0298357	0	0	0.6367	-nan	0.6367	0.640877	0.0854577	0	0	0.6417	-nan	0.6417	0.651312	0.145361	0	0
85400	0.6907	-nan	0.6907	0.693923	0.0257823	0	0	0.6464	-nan	0.6464	0.646011	0.0844016	0	0	0.6837	-nan	0.6837	0.687619	0.129928	0	0
85500	0.6766	-nan	0.6766	0.675188	0.0286936	0	0	0.6561	-nan	0.6561	0.658597	0.084657	0	0	0.6778	-nan	0.6778	0.674308	0.123884	0	0
85600	0.6647	-nan	0.6647	0.667324	0.0255492	0	0	0.6394	-nan	0.6394	0.643806	0.083348	0	0	0.6844	-nan	0.6844	0.691445	0.118035	0	0
85700	0.6827	-nan	0.6827	0.678299	0.0229055	0	0	0.6649	-nan	0.6649	0.65563	0.0841041	0	0	0.6659	-nan	0.6659	0.656616	0.117495	0	0
85800	0.6834	-nan	0.6834	0.687258	0.0219499	0	0	0.6647	-nan	0.6647	0.662538	0.0873365	0	0	0.6557	-nan	0.6557	0.665436	0.114101	0	0
85900	0.6895	-nan	0.6895	0.692008	0.0130674	0	0	0.6983	-nan	0.6983	0.704313	0.0793645	0	0	0.6404	-nan	0.6404	0.644111	0.111908	0	0
86000	0.6879	-nan	0.6879	0.689059	0.0158409	0	0	0.675	-nan	0.675	0.679421	0.0794081	0	0	0.6742	-nan	0.6742	0.675354	0.103945	0	0
86100	0.6841	-nan	0.6841	0.69346	0.0162242	0	0	0.6827	-nan	0.6827	0.680927	0.0848268	0	0	0.6677	-nan	0.6677	0.674486	0.106176	0	0
86200	0.6933	-nan	0.6933	0.690762	0.0180479	0	0	0.6894	-nan	0.6894	0.683804	0.079078	0	0	0.6712	-nan	0.6712	0.673984	0.10966	0	0
86300	0.6951	-nan	0.6951	0.694222	0.0172224	0	0	0.671	-nan	0.671	0.667525	0.0808246	0	0	0.7026	-nan	0.7026	0.702501	0.0797915	0	0
86400	0.6869	-nan	0.6869	0.686887	0.0181096	0	0	0.6748	-nan	0.6748	0.669794	0.0743329	0	0	0.6721	-nan	0.6721	0.679725	0.0718269	0	0
86500	0.679	-nan	0.679	0.678065	0.0171963	0	0	0.6589	-nan	0.6589	0.64832	0.0652482	0	0	0.6941	-nan	0.6941	0.698478	0.050303	0	0
86600	0.6797	-nan	0.6797	0.677152	0.0217458	0	0	0.6611	-nan	0.6611	0.65901	0.0672338	0	0	0.6979	-nan	0.6979	0.708784	0.0315078	0	0
86700	0.679	-nan	0.679	0.674533	0.0186248	0	0	0.6276	-nan	0.6276	0.624032	0.0626221	0	0	0.6824	-nan	0.6824	0.68901	0.0270334	0	0
86800	0.6787	-nan	0.6787	0.683201	0.0146339	0	0	0.6623	-nan	0.6623	0.664816	0.0685904	0	0	0.6816	-nan	0.6816	0.681663	0.0128449	0	0
86900	0.6748	-nan	0.6748	0.680918	0.0110597	0	0	0.645	-nan	0.645	0.644507	0.0490579	0	0	0.6725	-nan	0.6725	0.675965	0.0117295	0	0
87000	0.6802	-nan	0.6802	0.683054	0.0136967	0	0	0.6611	-nan	0.6611	0.659622	0.0505458	0	0	0.6868	-nan	0.6868	0.681041	0.0144608	0	0
87100	0.6839	-nan	0.6839	0.681185	0.0129804	0	0	0.6757	-nan	0.6757	0.676374	0.0564214	0	0	0.6684	-nan	0.6684	0.677065	0.0175834	0	0
87200	0.6858	-nan	0.6858	0.677069	0.0121938	0	0	0.6537	-nan	0.6537	0.652945	0.0344675	0	0	0.6823	-nan	0.6823	0.68444	0.0153084	0	0
87300	0.6721	-nan	0.6721	0.675044	0.0161981	0	0	0.6729	-nan	0.6729	0.669103	0.0521667	0	0	0.6961	-nan	0.6961	0.687806	0.0149751	0	0
87400	0.6789	-nan	0.6789	0.680503	0.0175904	0	0	0.6553	-nan	0.6553	0.662102	0.0369947	0	0	0.7008	-nan	0.7008	0.693144	0.0194236	0	0
87500	0.6843	-nan	0.6843	0.687835	0.0206419	0	0	0.6679	-nan	0.6679	0.672606	0.0449486	0	0	0.6982	-nan	0.6982	0.697081	0.0185537	0	0
87600	0.6895	-nan	0.6895	0.685887	0.0232531	0	0	0.6706	-nan	0.6706	0.674891	0.0493613	0	0	0.6965	-nan	0.6965	0.696894	0.016973	0	0
87700	0.6915	-nan	0.6915	0.695837	0.0192808	0	0	0.6475	-nan	0.6475	0.659174	0.051586	0	0	0.697	-nan	0.697	0.694916	0.0172032	0	0
87800	0.6973	-nan	0.6973	0.693375	0.0233193	0	0	0.6468	-nan	0.6468	0.661765	0.0579562	0	0	0.7	-nan	0.7	0.695314	0.0170746	0	0
87900	0.6755	-nan	0.6755	0.682069	0.0180025	0	0	0.6896	-nan	0.6896	0.68917	0.0528599	0	0	0.689	-nan	0.689	0.691956	0.0190678	0	0
88000	0.6767	-nan	0.6767	0.681236	0.0186302	0	0	0.711	-nan	0.711	0.716511	0.0551731	0	0	0.7005	-nan	0.7005	0.693109	0.023925	0	0
88100	0.6931	-nan	0.6931	0.686928	0.0169517	0	0	0.7256	-nan	0.7256	0.717674	0.0638821	0	0	0.6967	-nan	0.6967	0.695763	0.0257805	0	0
88200	0.6893	-nan	0.6893	0.694487	0.0163148	0	0	0.6984	-nan	0.6984	0.694981	0.0806693	0	0	0.6948	-nan	0.6948	0.687524	0.0291807	0	0
88300	0.7149	-nan	0.7149	0.706179	0.0211379	0	0	0.6559	-nan	0.6559	0.658664	0.083304	0	0	0.6671	-nan	0.6671	0.670641	0.0253006	0	0
88400	0.6912	-nan	0.6912	0.693146	0.0214833	0	0	0.6781	-nan	0.6781	0.675503	0.0619546	0	0	0.6794	-nan	0.6794	0.678373	0.024983	0	0
88500	0.7097	-nan	0.7097	0.709201	0.0272949	0	0	0.6876	-nan	0.6876	0.68944	0.0351531	0	0	0.692	-nan	0.692	0.682369	0.0292042	0	0
88600	0.6995	-nan	0.6995	0.699015	0.0235448	0	0	0.679	-nan	0.679	0.681294	0.0421081	0	0	0.696	-nan	0.696	0.690425	0.0243823	0	0
88700	0.6875	-nan	0.6875	0.689374	0.0193129	0	0	0.6938	-nan	0.6938	0.686829	0.0374384	0	0	0.6688	-nan	0.6688	0.671737	0.0309975	0	0
88800	0.6896	-nan	0.6896	0.687867	0.0183124	0	0	0.6749	-nan	0.6749	0.675135	0.0541274	0	0	0.663	-nan	0.663	0.668005	0.0266894	0	0
88900	0.6868	-nan	0.6868	0.68626	0.0198496	0	0	0.6838	-nan	0.6838	0.68841	0.0327143	0	0	0.6544	-nan	0.6544	0.656219	0.0260071	0	0
89000	0.6815	-nan	0.6815	0.682781	0.0255958	0	0	0.6951	-nan	0.6951	0.690249	0.028896	0	0	0.6776	-nan	0.6776	0.673577	0.0388086	0	0
89100	0.6827	-nan	0.6827	0.686134	0.0376449	0	0	0.6822	-nan	0.6822	0.688907	0.0237054	0	0	0.6865	-nan	0.6865	0.684218	0.0369471	0	0
89200	0.6925	-nan	0.6925	0.687341	0.034084	0	0	0.695	-nan	0.695	0.695802	0.0176586	0	0	0.6832	-nan	0.6832	0.686574	0.0374139	0	0
89300	0.693	-nan	0.693	0.687883	0.0391845	0	0	0.7147	-nan	0.7147	0.703007	0.0180624	0	0	0.685	-nan	0.685	0.683716	0.0352581	0	0
89400	0.6817	-nan	0.6817	0.686015	0.039024	0	0	0.6903	-nan	0.6903	0.695606	0.0147222	0	0	0.6426	-nan	0.6426	0.645709	0.0228486	0	0
89500	0.671	-nan	0.671	0.670743	0.0305409	0	0	0.6848	-nan	0.6848	0.690141	0.0153043	0	0	0.6433	-nan	0.6433	0.645386	0.0212761	0	0
89600	0.6841	-nan	0.6841	0.679693	0.0283155	0	0	0.6807	-nan	0.6807	0.687331	0.0174121	0	0	0.6545	-nan	0.6545	0.657357	0.0143476	0	0
89700	0.6779	-nan	0.6779	0.675895	0.027437	0	0	0.6748	-nan	0.6748	0.682587	0.0141523	0	0	0.6656	-nan	0.6656	0.662616	0.0149554	0	0
89800	0.6694	-nan	0.6694	0.670428	0.0282534	0	0	0.6749	-nan	0.6749	0.675415	0.015583	0	0	0.6637	-nan	0.6637	0.662561	0.0126938	0	0
89900	0.6677	-nan	0.6677	0.668533	0.025777	0	0	0.6881	-nan	0.6881	0.676516	0.0162644	0	0	0.6689	-nan	0.6689	0.665032	0.0131606	0	0
90000	0.667	-nan	0.667	0.668456	0.0237423	0	0	0.6832	-nan	0.6832	0.675313	0.0198459	0	0	0.6707	-nan	0.6707	0.670335	0.0130075	0	0
90100	0.6686	-nan	0.6686	0.662551	0.0187097	0	0	0.6729	-nan	0.6729	0.671842	0.0307358	0	0	0.6728	-nan	0.6728	0.674419	0.013697	0	0
90200	0.6647	-nan	0.6647	0.663311	0.021285	0	0	0.6766	-nan	0.6766	0.668957	0.0335771	0	0	0.6625	-nan	0.6625	0.665277	0.0145436	0	0
90300	0.6623	-nan	0.6623	0.665203	0.0190966	0	0	0.655	-nan	0.655	0.65676	0.0336593	0	0	0.6557	-nan	0.6557	0.663916	0.0132374	0	0
90400	0.6827	-nan	0.6827	0.678477	0.0224792	0	0	0.6547	-nan	0.6547	0.652182	0.0253363	0	0	0.6679	-nan	0.6679	0.665517	0.0138251	0	0
90500	0.6902	-nan	0.6902	0.682126	0.0225382	0	0	0.6498	-nan	0.6498	0.649068	0.0314118	0	0	0.6659	-nan	0.6659	0.667115	0.0125693	0	0
90600	0.6748	-nan	0.6748	0.67515	0.0171339	0	0	0.6533	-nan	0.6533	0.65315	0.014096	0	0	0.6643	-nan	0.6643	0.665409	0.0178118	0	0
90700	0.6723	-nan	0.6723	0.66908	0.0145185	0	0	0.6608	-nan	0.6608	0.653534	0.0136596	0	0	0.6458	-nan	0.6458	0.652122	0.0259401	0	0
90800	0.676	-nan	0.676	0.671346	0.0185297	0	0	0.6524	-nan	0.6524	0.654569	0.0180263	0	0	0.6508	-nan	0.6508	0.650224	0.0334021	0	0
90900	0.6755	-nan	0.6755	0.670055	0.0149547	0	0	0.6705	-nan	0.6705	0.66171	0.0223665	0	0	0.6455	-nan	0.6455	0.646842	0.0313699	0	0
91000	0.6671	-nan	0.6671	0.668248	0.0153785	0	0	0.6621	-nan	0.6621	0.655891	0.0196433	0	0	0.6589	-nan	0.6589	0.662539	0.0407437	0	0
91100	0.673	-nan	0.673	0.677796	0.0252109	0	0	0.6468	-nan	0.6468	0.652965	0.0143258	0	0	0.6694	-nan	0.6694	0.67194	0.0414519	0	0
91200	0.6762	-nan	0.6762	0.678024	0.0225759	0	0	0.6485	-nan	0.6485	0.651461	0.0109117	0	0	0.6743	-nan	0.6743	0.677903	0.0456645	0	0
91300	0.6659	-nan	0.6659	0.670435	0.0254353	0	0	0.649	-nan	0.649	0.655534	0.0159805	0	0	0.6703	-nan	0.6703	0.669724	0.0447	0	0
91400	0.6749	-nan	0.6749	0.675044	0.0323634	0	0	0.6678	-nan	0.6678	0.664802	0.0106802	0	0	0.6693	-nan	0.6693	0.671716	0.0476181	0	0
91500	0.6871	-nan	0.6871	0.690033	0.0293697	0	0	0.6683	-nan	0.6683	0.660928	0.0119013	0	0	0.6711	-nan	0.6711	0.669204	0.0442862	0	0
91600	0.6964	-nan	0.6964	0.695942	0.034945	0	0	0.6771	-nan	0.6771	0.666599	0.0153389	0	0	0.6481	-nan	0.6481	0.656452	0.0393184	0	0
91700	0.711	-nan	0.711	0.711334	0.0261146	0	0	0.6699	-nan	0.6699	0.669715	0.0150047	0	0	0.6432	-nan	0.6432	0.643009	0.0320354	0	0
91800	0.6959	-nan	0.6959	0.690986	0.0331618	0	0	0.6738	-nan	0.6738	0.669263	0.014465	0	0	0.6342	-nan	0.6342	0.635657	0.024156	0	0
91900	0.6946	-nan	0.6946	0.688602	0.0311927	0	0	0.6704	-nan	0.6704	0.667936	0.00884919	0	0	0.6248	-nan	0.6248	0.63118	0.017813	0	0
92000	0.6939	-nan	0.6939	0.694209	0.0236508	0	0	0.662	-nan	0.662	0.661025	0.0136311	0	0	0.6205	-nan	0.6205	0.624846	0.0196192	0	0
92100	0.6822	-nan	0.6822	0.68597	0.0236244	0	0	0.6626	-nan	0.6626	0.665089	0.0157562	0	0	0.617	-nan	0.617	0.615856	0.019747	0	0
92200	0.6909	-nan	0.6909	0.686838	0.0275733	0	0	0.6627	-nan	0.6627	0.667171	0.0173511	0	0	0.6314	-nan	0.6314	0.623138	0.0275914	0	0
92300	0.7003	-nan	0.7003	0.693135	0.0171498	0	0	0.6805	-nan	0.6805	0.678407	0.0112633	0	0	0.6397	-nan	0.6397	0.639295	0.0229931	0	0
92400	0.6964	-nan	0.6964	0.697841	0.0176078	0	0	0.6716	-nan	0.6716	0.674212	0.0172912	0	0	0.6266	-nan	0.6266	0.628476	0.0228749	0	0
92500	0.6974	-nan	0.6974	0.69445	0.0187789	0	0	0.6792	-nan	0.6792	0.68319	0.0156634	0	0	0.6388	-nan	0.6388	0.637667	0.0234607	0	0
92600	0.692	-nan	0.692	0.690382	0.0195974	0	0	0.6827	-nan	0.6827	0.684904	0.0132279	0	0	0.6121	-nan	0.6121	0.623976	0.0318084	0	0
92700	0.6875	-nan	0.6875	0.685695	0.0217573	0	0	0.6823	-nan	0.6823	0.683997	0.0140045	0	0	0.6245	-nan	0.6245	0.63085	0.0300756	0	0
92800	0.6776	-nan	0.6776	0.672905	0.0229294	0	0	0.6826	-nan	0.6826	0.68322	0.0156011	0	0	0.6315	-nan	0.6315	0.630799	0.0257621	0	0
92900	0.6699	-nan	0.6699	0.672753	0.0213169	0	0	0.6773	-nan	0.6773	0.682124	0.0188877	0	0	0.641	-nan	0.641	0.639256	0.0262245	0	0
93000	0.6695	-nan	0.6695	0.671868	0.016291	0	0	0.6708	-nan	0.6708	0.677168	0.0249153	0	0	0.6311	-nan	0.6311	0.627992	0.0233314	0	0
93100	0.6777	-nan	0.6777	0.670872	0.0223147	0	0	0.6691	-nan	0.6691	0.671667	0.0229567	0	0	0.6253	-nan	0.6253	0.632778	0.0214812	0	0
93200	0.6693	-nan	0.6693	0.675206	0.0227186	0	0	0.6659	-nan	0.6659	0.668524	0.0171931	0	0	0.6489	-nan	0.6489	0.641194	0.0235017	0	0
93300	0.6723	-nan	0.6723	0.664904	0.0226417	0	0	0.6733	-nan	0.6733	0.668978	0.0143946	0	0	0.6504	-nan	0.6504	0.64819	0.0169468	0	0
93400	0.6682	-nan	0.6682	0.664773	0.0238113	0	0	0.667	-nan	0.667	0.667019	0.0159356	0	0	0.644	-nan	0.644	0.649509	0.0125398	0	0
93500	0.6686	-nan	0.6686	0.666361	0.022469	0	0	0.6589	-nan	0.6589	0.668829	0.0162095	0	0	0.6471	-nan	0.6471	0.647714	0.0147042	0	0
93600	0.6766	-nan	0.6766	0.671659	0.0314953	0	0	0.6589	-nan	0.6589	0.662578	0.0194898	0	0	0.6437	-nan	0.6437	0.64603	0.0200498	0	0
93700	0.6894	-nan	0.6894	0.688372	0.0332714	0	0	0.6639	-nan	0.6639	0.663527	0.0170073	0	0	0.6509	-nan	0.6509	0.648839	0.0220448	0	0
93800	0.6934	-nan	0.6934	0.700271	0.0417308	0	0	0.6749	-nan	0.6749	0.671722	0.024583	0	0	0.6509	-nan	0.6509	0.655146	0.0274838	0	0
93900	0.6835	-nan	0.6835	0.683423	0.0409354	0	0	0.6789	-nan	0.6789	0.680286	0.0220679	0	0	0.6543	-nan	0.6543	0.651272	0.0305697	0	0
94000	0.6754	-nan	0.6754	0.678212	0.0497994	0	0	0.6703	-nan	0.6703	0.676894	0.026598	0	0	0.6691	-nan	0.6691	0.669357	0.0377543	0	0
94100	0.6828	-nan	0.6828	0.686447	0.0544504	0	0	0.6705	-nan	0.6705	0.665065	0.0253593	0	0	0.6495	-nan	0.6495	0.652	0.0331749	0	0
94200	0.7028	-nan	0.7028	0.696274	0.0644927	0	0	0.6529	-nan	0.6529	0.651112	0.0216161	0	0	0.6765	-nan	0.6765	0.681726	0.0466703	0	0
94300	0.7026	-nan	0.7026	0.701594	0.0662553	0	0	0.6467	-nan	0.6467	0.643333	0.0169412	0	0	0.6408	-nan	0.6408	0.646895	0.0454895	0	0
94400	0.7025	-nan	0.7025	0.693175	0.0733956	0	0	0.6405	-nan	0.6405	0.641147	0.0225898	0	0	0.6459	-nan	0.6459	0.640066	0.048127	0	0
94500	0.671	-nan	0.671	0.670934	0.06803	0	0	0.6565	-nan	0.6565	0.659031	0.029472	0	0	0.6523	-nan	0.6523	0.648394	0.0700604	0	0
94600	0.6712	-nan	0.6712	0.675644	0.0631319	0	0	0.6565	-nan	0.6565	0.657129	0.0288673	0	0	0.6555	-nan	0.6555	0.653212	0.0667919	0	0
94700	0.647	-nan	0.647	0.660444	0.0632654	0	0	0.6598	-nan	0.6598	0.669047	0.0282583	0	0	0.6623	-nan	0.6623	0.655972	0.0693659	0	0
94800	0.6338	-nan	0.6338	0.62496	0.0367929	0	0	0.6797	-nan	0.6797	0.677055	0.0278804	0	0	0.6454	-nan	0.6454	0.639589	0.0507864	0	0
94900	0.6569	-nan	0.6569	0.655977	0.0604322	0	0	0.6606	-nan	0.6606	0.665282	0.027247	0	0	0.623	-nan	0.623	0.628747	0.0384868	0	0
95000	0.6252	-nan	0.6252	0.631125	0.0504478	0	0	0.6804	-nan	0.6804	0.672654	0.0273597	0	0	0.624	-nan	0.624	0.628474	0.0288725	0	0
95100	0.6502	-nan	0.6502	0.64956	0.0559497	0	0	0.6745	-nan	0.6745	0.677954	0.021868	0	0	0.6267	-nan	0.6267	0.634745	0.0186425	0	0
95200	0.6233	-nan	0.6233	0.620859	0.022727	0	0	0.6758	-nan	0.6758	0.678143	0.0273771	0	0	0.6371	-nan	0.6371	0.633952	0.0298749	0	0
95300	0.6222	-nan	0.6222	0.626805	0.0367224	0	0	0.6839	-nan	0.6839	0.686534	0.0284669	0	0	0.6449	-nan	0.6449	0.639918	0.0252894	0	0
95400	0.6349	-nan	0.6349	0.639812	0.0547214	0	0	0.6682	-nan	0.6682	0.670776	0.0280659	0	0	0.638	-nan	0.638	0.641263	0.0180768	0	0
95500	0.6181	-nan	0.6181	0.620011	0.0180194	0	0	0.6684	-nan	0.6684	0.665133	0.0240284	0	0	0.6486	-nan	0.6486	0.653976	0.0283604	0	0
95600	0.6229	-nan	0.6229	0.625525	0.00955159	0	0	0.671	-nan	0.671	0.665652	0.0247638	0	0	0.6681	-nan	0.6681	0.667082	0.0249984	0	0
95700	0.6342	-nan	0.6342	0.624269	0.0132268	0	0	0.6573	-nan	0.6573	0.655865	0.0211016	0	0	0.6551	-nan	0.6551	0.650777	0.0271419	0	0
95800	0.6254	-nan	0.6254	0.622769	0.0162471	0	0	0.6496	-nan	0.6496	0.650717	0.0267262	0	0	0.6526	-nan	0.6526	0.647362	0.0204935	0	0
95900	0.6283	-nan	0.6283	0.626597	0.0147732	0	0	0.6398	-nan	0.6398	0.650856	0.017242	0	0	0.6423	-nan	0.6423	0.6457	0.0179387	0	0
